Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,39.054747,[56 15] ; [ 6 31],[40.75925926 30.24074074] ; [21.24074074 15.75925926],1
v4,1,0.000169,14.151285,[65  5] ; [23 13],[58.11320755 11.88679245] ; [29.88679245  6.11320755],1
p4,1,0.005537,7.695225,[30 40] ; [ 6 31],[23.55140187 46.44859813] ; [12.44859813 24.55140187],0
p11,1,0.006894,7.300372,[53 18] ; [18 19],[46.67592593 24.32407407] ; [24.32407407 12.67592593],0
p2,1,0.011096,6.449812,[52 19] ; [18 19],[46.01851852 24.98148148] ; [23.98148148 13.01851852],0
r4,1,0.011096,6.449812,[52 19] ; [18 19],[46.01851852 24.98148148] ; [23.98148148 13.01851852],0
s8,1,0.019946,5.416618,[22 49] ; [ 4 33],[17.09259259 53.90740741] ; [ 8.90740741 28.09259259],0
s6,1,0.031166,4.643784,[38 32] ; [12 25],[32.71028037 37.28971963] ; [17.28971963 19.71028037],0
r2,1,0.033225,4.534168,[61  9] ; [26 11],[56.91588785 13.08411215] ; [30.08411215  6.91588785],0
r3,1,0.051219,3.801095,[61 10] ; [26 11],[57.19444444 13.80555556] ; [29.80555556  7.19444444],0
v1,1,0.051266,3.79956,[30 39] ; [ 9 28],[25.38679245 43.61320755] ; [13.61320755 23.38679245],0
p8,1,0.078671,3.092137,[29 41] ; [ 9 28],[24.85981308 45.14018692] ; [13.14018692 23.85981308],0
p5,1,0.121927,2.392392,[ 8 62] ; [ 1 36],[ 5.88785047 64.11214953] ; [ 3.11214953 33.88785047],0
n6,1,0.177475,1.818644,[53 18] ; [23 14],[49.96296296 21.03703704] ; [26.03703704 10.96296296],0
d2,1,0.18472,1.759238,[10 61] ; [ 9 28],[12.49074074 58.50925926] ; [ 6.50925926 30.49074074],0
s7,1,0.187529,1.736922,[20 49] ; [ 6 29],[17.25 51.75] ; [ 8.75 26.25],0
p6,1,0.196955,1.664809,[15 54] ; [12 24],[17.74285714 51.25714286] ; [ 9.25714286 26.74285714],0
s5,1,0.212471,1.554506,[14 53] ; [ 4 32],[11.70873786 55.29126214] ; [ 6.29126214 29.70873786],0
s3,1,0.224541,1.475108,[36 32] ; [15 22],[33.02857143 34.97142857] ; [17.97142857 19.02857143],0
a4,1,0.227368,1.457252,[ 9 61] ; [ 2 35],[ 7.19626168 62.80373832] ; [ 3.80373832 33.19626168],0
d1,1,0.230317,1.438904,[ 1 70] ; [ 2 35],[ 1.97222222 69.02777778] ; [ 1.02777778 35.97222222],0
a7,1,0.256344,1.288394,[35 36] ; [14 23],[32.21296296 38.78703704] ; [16.78703704 20.21296296],0
b1,1,0.277474,1.179421,[25 46] ; [17 20],[27.61111111 43.38888889] ; [14.38888889 22.61111111],0
