Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,26.867272,[2 4] ; [70  3],[5.46835443 0.53164557] ; [66.53164557  6.46835443],1
r2,1,1.4e-05,18.882411,[3 2] ; [72  1],[4.80769231 0.19230769] ; [70.19230769  2.80769231],1
r1,1,0.004578,8.038971,[3 3] ; [65  7],[5.23076923 0.76923077] ; [62.76923077  9.23076923],0
s6,1,0.005407,7.738182,[3 3] ; [63  7],[5.21052632 0.78947368] ; [60.78947368  9.21052632],0
n3,1,0.040651,4.1905,[1 3] ; [19  6],[2.75862069 1.24137931] ; [17.24137931  7.75862069],0
s2,1,0.098259,2.733569,[3 3] ; [58 15],[4.63291139 1.36708861] ; [56.36708861 16.63291139],0
p7,1,0.102083,2.672697,[1 5] ; [37 35],[2.92307692 3.07692308] ; [35.07692308 36.92307692],0
p3,1,0.123417,2.373417,[1 5] ; [36 37],[2.81012658 3.18987342] ; [34.18987342 38.81012658],0
a3,1,0.148034,2.09239,[3 3] ; [56 17],[4.48101266 1.51898734] ; [54.51898734 18.48101266],0
p6,1,0.194582,1.682578,[1 5] ; [32 41],[2.50632911 3.49367089] ; [30.49367089 42.50632911],0
a7,1,0.207935,1.585748,[3 3] ; [54 19],[4.32911392 1.67088608] ; [52.67088608 20.32911392],0
n6,1,0.211934,1.558168,[4 2] ; [61 10],[5.06493506 0.93506494] ; [59.93506494 11.06493506],0
v2,1,0.219711,1.50626,[2 4] ; [42 29],[3.42857143 2.57142857] ; [40.57142857 30.42857143],0
n1,1,0.222423,1.488668,[1 3] ; [15 11],[2.13333333 1.86666667] ; [13.86666667 12.13333333],0
v3,1,0.223858,1.479469,[1 5] ; [29 40],[2.4 3.6] ; [27.6 41.4],0
n4,1,0.226281,1.464085,[3 3] ; [52 19],[4.28571429 1.71428571] ; [50.71428571 20.28571429],0
u2,1,0.243216,1.361855,[1 2] ; [11  5],[1.89473684 1.10526316] ; [10.10526316  5.89473684],0
a5,1,0.276989,1.181803,[3 3] ; [52 21],[4.17721519 1.82278481] ; [50.82278481 22.17721519],0
s3,1,0.314604,1.011248,[3 3] ; [51 22],[4.10126582 1.89873418] ; [49.89873418 23.10126582],0
p8,1,0.346837,0.884998,[1 5] ; [26 47],[2.05063291 3.94936709] ; [24.94936709 48.05063291],0
a6,1,0.395287,0.722617,[3 3] ; [49 24],[3.94936709 2.05063291] ; [48.05063291 24.94936709],0
b5,1,0.48228,0.493703,[3 3] ; [47 26],[3.79746835 2.20253165] ; [46.20253165 26.79746835],0
a2,1,0.485061,0.487462,[1 5] ; [22 51],[1.74683544 4.25316456] ; [21.25316456 51.74683544],0
u1,1,0.525018,0.404024,[1 5] ; [21 52],[1.67088608 4.32911392] ; [20.32911392 52.67088608],0
u3,1,0.531168,0.392157,[2 1] ; [14  3],[2.4 0.6] ; [13.6  3.4],0
b1,1,0.531273,0.391957,[4 2] ; [39 34],[3.26582278 2.73417722] ; [39.73417722 33.26582278],0
s4,1,0.612227,0.256944,[1 5] ; [19 54],[1.51898734 4.48101266] ; [18.48101266 54.51898734],0
p10,1,0.684195,0.165442,[4 2] ; [52 18],[4.42105263 1.57894737] ; [51.57894737 18.42105263],0
b4,1,0.709645,0.138632,[4 2] ; [43 30],[3.56962025 2.43037975] ; [43.43037975 29.56962025],0
p4,1,0.709645,0.138632,[4 2] ; [43 30],[3.56962025 2.43037975] ; [43.43037975 29.56962025],0
p2,1,0.710128,0.138149,[5 1] ; [56 17],[4.63291139 1.36708861] ; [56.36708861 16.63291139],0
d2,1,0.757876,0.095031,[4 2] ; [44 29],[3.64556962 2.35443038] ; [44.35443038 28.64556962],0
d5,1,0.7587,0.094365,[5 1] ; [64  9],[5.24050633 0.75949367] ; [63.75949367  9.24050633],0
p5,1,0.7587,0.094365,[1 5] ; [ 9 64],[0.75949367 5.24050633] ; [ 9.24050633 63.75949367],0
s5,1,0.760066,0.093266,[3 2] ; [36 32],[2.67123288 2.32876712] ; [36.32876712 31.67123288],0
n5,1,0.7714,0.084416,[4 2] ; [52 20],[4.30769231 1.69230769] ; [51.69230769 20.30769231],0
b2,1,0.782097,0.076501,[1 3] ; [13 28],[1.24444444 2.75555556] ; [12.75555556 28.24444444],0
b3,1,0.782097,0.076501,[1 3] ; [13 28],[1.24444444 2.75555556] ; [12.75555556 28.24444444],0
v1,1,0.792647,0.069103,[3 3] ; [40 32],[3.30769231 2.69230769] ; [39.69230769 32.30769231],0
p9,1,0.856183,0.032846,[5 1] ; [57 14],[4.83116883 1.16883117] ; [57.16883117 13.83116883],0
d1,1,0.910517,0.012631,[4 2] ; [47 26],[3.87341772 2.12658228] ; [47.12658228 25.87341772],0
n2,1,0.935467,0.006556,[3 1] ; [19  7],[2.93333333 1.06666667] ; [19.06666667  6.93333333],0
s7,1,0.974179,0.001048,[5 1] ; [53 11],[4.97142857 1.02857143] ; [53.02857143 10.97142857],0
a4,1,0.974266,0.001041,[3 3] ; [36 37],[2.96202532 3.03797468] ; [36.03797468 36.96202532],0
