Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,63.419515,[ 37 103] ; [180  85],[75.01234568 64.98765432] ; [141.98765432 123.01234568],1
p6,1,0.0,38.707089,[ 25 113] ; [132 132],[53.89552239 84.10447761] ; [103.10447761 160.89552239],1
p3,1,0.0,33.293702,[46 94] ; [168  99],[73.61179361 66.38820639] ; [140.38820639 126.61179361],1
p4,1,0.0,25.806851,[63 78] ; [188  79],[86.74264706 54.25735294] ; [164.25735294 102.74264706],1
p10,1,1e-06,23.835783,[95 44] ; [233  31],[113.13151365  25.86848635] ; [214.86848635  49.13151365],1
p2,1,7e-06,20.132444,[105  36] ; [243  24],[120.26470588  20.73529412] ; [227.73529412  39.26470588],1
n5,1,0.00032,12.950249,[95 46] ; [220  45],[109.39655172  31.60344828] ; [205.60344828  59.39655172],1
n6,1,0.000479,12.196728,[104  36] ; [233  32],[116.49382716  23.50617284] ; [220.50617284  44.49382716],1
p11,1,0.000944,10.934969,[98 43] ; [224  44],[111.00733496  29.99266504] ; [210.99266504  57.00733496],1
s8,1,0.001133,10.597212,[48 91] ; [137 129],[63.49382716 75.50617284] ; [121.50617284 144.49382716],0
r4,1,0.003497,8.528244,[118  23] ; [249  19],[126.5207824  14.4792176] ; [240.4792176  27.5207824],0
s5,1,0.005806,7.60951,[ 32 100] ; [101 164],[44.22166247 87.77833753] ; [ 88.77833753 176.22166247],0
p9,1,0.019756,5.433355,[110  28] ; [235  31],[117.84653465  20.15346535] ; [227.15346535  38.84653465],0
u1,1,0.024435,5.063493,[ 19 122] ; [ 61 207],[ 27.5794621 113.4205379] ; [ 52.4205379 215.5794621],0
a3,1,0.0247,5.044829,[94 46] ; [206  60],[103.44827586  36.55172414] ; [196.55172414  69.44827586],0
v4,1,0.025489,4.990374,[128  12] ; [256   9],[132.74074074   7.25925926] ; [251.25925926  13.74074074],0
r3,1,0.026603,4.916392,[129  11] ; [260   8],[133.48039216   6.51960784] ; [255.51960784  12.48039216],0
r1,1,0.029115,4.760791,[108  33] ; [226  39],[115.99507389  25.00492611] ; [218.00492611  46.99507389],0
s7,1,0.029919,4.713939,[54 78] ; [135 122],[64.13367609 67.86632391] ; [124.86632391 132.13367609],0
d4,1,0.031063,4.649504,[109  32] ; [229  38],[116.80882353  24.19117647] ; [221.19117647  45.80882353],0
d5,1,0.034777,4.456097,[108  33] ; [227  40],[115.77205882  25.22794118] ; [219.22794118  47.77205882],0
d1,1,0.054758,3.689442,[74 67] ; [167 101],[83.08312958 57.91687042] ; [157.91687042 110.08312958],0
n4,1,0.070881,3.262492,[103  38] ; [215  51],[110.16707617  30.83292383] ; [207.83292383  58.16707617],0
n3,1,0.084238,2.981175,[27 13] ; [36  7],[30.36144578  9.63855422] ; [32.63855422 10.36144578],0
v3,1,0.086998,2.929053,[54 81] ; [128 133],[62.04545455 72.95454545] ; [119.95454545 141.04545455],0
d3,1,0.134511,2.23966,[92 49] ; [194  74],[98.59657702 42.40342298] ; [187.40342298  80.59657702],0
s3,1,0.183586,1.768351,[67 70] ; [147 116],[73.295 63.705] ; [140.705 122.295],0
u2,1,0.189902,1.718379,[27 19] ; [28 33],[23.64485981 22.35514019] ; [31.35514019 29.64485981],0
a8,1,0.191018,1.709752,[ 15 111] ; [ 41 199],[ 19.27868852 106.72131148] ; [ 36.72131148 203.27868852],0
v2,1,0.200884,1.635933,[85 50] ; [183  81],[90.67669173 44.32330827] ; [177.32330827  86.67669173],0
u3,1,0.241302,1.37297,[31 16] ; [34 28],[28.02752294 18.97247706] ; [36.97247706 25.02752294],0
a1,1,0.26332,1.251219,[  4 137] ; [ 14 254],[  6.20537897 134.79462103] ; [ 11.79462103 256.20537897],0
b1,1,0.274377,1.19473,[48 93] ; [106 162],[53.09046455 87.90953545] ; [100.90953545 167.09046455],0
s6,1,0.282638,1.15436,[89 48] ; [184  78],[93.73684211 43.26315789] ; [179.26315789  82.73684211],0
p12,1,0.292657,1.107356,[ 11 128] ; [ 14 252],[  8.58024691 130.41975309] ; [ 16.41975309 249.58024691],0
r2,1,0.326754,0.961721,[132   9] ; [253  11],[134.03703704   6.96296296] ; [250.96296296  13.03703704],0
a5,1,0.328234,0.955852,[105  36] ; [211  57],[108.93887531  32.06112469] ; [207.06112469  60.93887531],0
a2,1,0.357496,0.84667,[ 34 107] ; [ 76 192],[ 37.92176039 103.07823961] ; [ 72.07823961 195.92176039],0
n2,1,0.479915,0.499056,[30 10] ; [35  8],[31.3253012  8.6746988] ; [33.6746988  9.3253012],0
u4,1,0.524545,0.404948,[  4 137] ; [  5 263],[  3.10268949 137.89731051] ; [  5.89731051 262.10268949],0
d2,1,0.587706,0.293941,[65 75] ; [132 136],[67.59803922 72.40196078] ; [129.40196078 138.59803922],0
a7,1,0.659066,0.194661,[99 42] ; [193  74],[100.91176471  40.08823529] ; [191.08823529  75.91176471],0
b5,1,0.669448,0.182248,[94 47] ; [173  95],[92.04645477 48.95354523] ; [174.95354523  93.04645477],0
s2,1,0.775369,0.08143,[68 68] ; [137 129],[69.35323383 66.64676617] ; [135.64676617 130.35323383],0
a4,1,0.789842,0.071031,[67 73] ; [131 135],[68.27586207 71.72413793] ; [129.72413793 136.27586207],0
s4,1,0.857405,0.032284,[ 21 118] ; [ 42 224],[ 21.62222222 117.37777778] ; [ 41.37777778 224.62222222],0
a6,1,0.871062,0.026345,[95 46] ; [182  85],[95.72794118 45.27205882] ; [181.27205882  85.72794118],0
n1,1,0.876922,0.023985,[17 23] ; [19 24],[17.34939759 22.65060241] ; [18.65060241 24.34939759],0
s1,1,0.90381,0.014605,[  4 136] ; [  7 257],[  3.81188119 136.18811881] ; [  7.18811881 256.81188119],0
p1,1,0.910294,0.012694,[ 11 130] ; [ 20 247],[ 10.71323529 130.28676471] ; [ 20.28676471 246.71323529],0
b2,1,0.972644,0.001176,[33 50] ; [ 68 104],[32.8745098 50.1254902] ; [ 68.1254902 103.8745098],0
b3,1,0.972644,0.001176,[33 50] ; [ 68 104],[32.8745098 50.1254902] ; [ 68.1254902 103.8745098],0
b4,1,0.991771,0.000106,[82 59] ; [156 112],[82.04889976 58.95110024] ; [155.95110024 112.04889976],0
