Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2e-06,22.91437,[26 52] ; [54 21],[40.78431373 37.21568627] ; [39.21568627 35.78431373],1
s8,1,2e-06,22.890724,[ 9 70] ; [35 41],[22.42580645 56.57419355] ; [21.57419355 54.42580645],1
s2,1,2e-06,22.405575,[17 61] ; [45 31],[31.4025974 46.5974026] ; [30.5974026 45.4025974],1
r3,1,0.000111,14.938764,[60 19] ; [73  2],[68.22727273 10.77272727] ; [64.77272727 10.22727273],1
s7,1,0.000119,14.803306,[12 59] ; [35 40],[22.85616438 48.14383562] ; [24.14383562 50.85616438],1
s5,1,0.000492,12.146549,[ 7 69] ; [23 48],[15.51020408 60.48979592] ; [14.48979592 56.51020408],1
p4,1,0.000545,11.955056,[21 55] ; [42 34],[31.5 44.5] ; [31.5 44.5],1
p9,1,0.002411,9.207267,[43 35] ; [58 16],[51.82894737 26.17105263] ; [49.17105263 24.82894737],0
p7,1,0.005291,7.777117,[27 49] ; [41 29],[35.39726027 40.60273973] ; [32.60273973 37.39726027],0
d1,1,0.008176,6.994556,[30 49] ; [45 31],[38.22580645 40.77419355] ; [36.77419355 39.22580645],0
p2,1,0.014568,5.967949,[45 31] ; [59 17],[52. 24.] ; [52. 24.],0
r4,1,0.01527,5.885024,[56 23] ; [66 10],[62.18064516 16.81935484] ; [59.81935484 16.18064516],0
p3,1,0.015905,5.8133,[21 56] ; [35 41],[28.18300654 48.81699346] ; [27.81699346 48.18300654],0
v4,1,0.017933,5.602726,[62 15] ; [71  5],[66.93464052 10.06535948] ; [66.06535948  9.93464052],0
s4,1,0.032798,4.556291,[ 7 72] ; [16 60],[11.72258065 67.27741935] ; [11.27741935 64.72258065],0
p10,1,0.036035,4.395437,[38 39] ; [49 25],[44.36423841 32.63576159] ; [42.63576159 31.36423841],0
r1,1,0.039478,4.240162,[54 25] ; [62 13],[59.50649351 19.49350649] ; [56.49350649 18.50649351],0
n2,1,0.042808,4.102983,[16 10] ; [24  4],[19.25925926  6.74074074] ; [20.74074074  7.25925926],0
v2,1,0.052268,3.767183,[28 48] ; [36 32],[33.77777778 42.22222222] ; [30.22222222 37.77777778],0
v1,1,0.07899,3.085556,[28 50] ; [37 37],[33.35526316 44.64473684] ; [31.64473684 42.35526316],0
p6,1,0.083667,2.992196,[12 63] ; [20 52],[16.32653061 58.67346939] ; [15.67346939 56.32653061],0
p8,1,0.108198,2.580353,[23 54] ; [31 42],[27.72 49.28] ; [26.28 46.72],0
d4,1,0.118152,2.441649,[55 23] ; [61 14],[59.1372549 18.8627451] ; [56.8627451 18.1372549],0
s1,1,0.162785,1.948159,[ 6 71] ; [ 2 72],[ 4.0794702 72.9205298] ; [ 3.9205298 70.0794702],0
a8,1,0.17447,1.844111,[ 4 71] ; [ 8 61],[ 6.25 68.75] ; [ 5.75 63.25],0
a5,1,0.188285,1.730983,[46 33] ; [52 24],[49.9483871 29.0516129] ; [48.0516129 27.9483871],0
d5,1,0.18977,1.719405,[56 23] ; [60 15],[59.50649351 19.49350649] ; [56.49350649 18.50649351],0
u3,1,0.229421,1.444444,[16 10] ; [20  6],[18.  8.] ; [18.  8.],0
a2,1,0.242091,1.368374,[11 68] ; [16 60],[13.76129032 65.23870968] ; [13.23870968 62.76129032],0
u2,1,0.243628,1.359477,[15 11] ; [19  7],[17.  9.] ; [17.  9.],0
a4,1,0.325877,0.965211,[32 47] ; [25 51],[29.0516129 49.9483871] ; [27.9483871 48.0516129],0
a1,1,0.33169,0.942288,[ 6 73] ; [ 3 73],[ 4.58709677 74.41290323] ; [ 4.41290323 71.58709677],0
p11,1,0.355024,0.855417,[42 37] ; [46 30],[44.8516129 34.1483871] ; [43.1483871 32.8516129],0
v3,1,0.420959,0.647635,[23 51] ; [17 51],[20.84507042 53.15492958] ; [19.15492958 48.84507042],0
p5,1,0.42184,0.645184,[ 3 75] ; [ 5 69],[ 4.10526316 73.89473684] ; [ 3.89473684 70.10526316],0
b5,1,0.431201,0.619587,[45 34] ; [48 28],[47.4 31.6] ; [45.6 30.4],0
n1,1,0.458469,0.549631,[11 13] ; [10 18],[ 9.69230769 14.30769231] ; [11.30769231 16.69230769],0
b1,1,0.462542,0.539735,[40 39] ; [34 42],[37.71612903 41.28387097] ; [36.28387097 39.71612903],0
n3,1,0.493822,0.468187,[15  9] ; [20  8],[16.15384615  7.84615385] ; [18.84615385  9.15384615],0
d3,1,0.508717,0.436706,[48 30] ; [50 25],[49.96078431 28.03921569] ; [48.03921569 26.96078431],0
u1,1,0.524464,0.405106,[ 6 73] ; [ 8 68],[ 7.13548387 71.86451613] ; [ 6.86451613 69.13548387],0
b2,1,0.53208,0.390417,[12 30] ; [16 30],[13.36363636 28.63636364] ; [14.63636364 31.36363636],0
b3,1,0.53208,0.390417,[12 30] ; [16 30],[13.36363636 28.63636364] ; [14.63636364 31.36363636],0
p12,1,0.551996,0.353753,[ 1 75] ; [ 2 73],[ 1.50993377 74.49006623] ; [ 1.49006623 73.50993377],0
n4,1,0.580922,0.304746,[43 36] ; [38 38],[41.28387097 37.71612903] ; [39.71612903 36.28387097],0
p1,1,0.610269,0.259784,[ 8 70] ; [ 6 70],[ 7.09090909 70.90909091] ; [ 6.90909091 69.09090909],0
a7,1,0.610509,0.259434,[51 28] ; [52 24],[52.49677419 26.50322581] ; [50.50322581 25.49677419],0
n5,1,0.706101,0.142203,[33 45] ; [34 41],[34.15686275 43.84313725] ; [32.84313725 42.15686275],0
a3,1,0.731531,0.11771,[53 26] ; [49 27],[51.98709677 27.01290323] ; [50.01290323 25.98709677],0
a6,1,0.828226,0.047079,[55 24] ; [51 24],[54.37662338 24.62337662] ; [51.62337662 23.37662338],0
d2,1,0.910553,0.012621,[33 46] ; [32 43],[33.34415584 45.65584416] ; [31.65584416 43.34415584],0
b4,1,0.966487,0.001765,[46 33] ; [44 32],[45.87096774 33.12903226] ; [44.12903226 31.87096774],0
