Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.5e-05,16.282651,[10 52] ; [38 40],[21.25714286 40.74285714] ; [26.74285714 51.25714286],1
v1,1,0.000308,13.0232,[22 40] ; [51 26],[32.56115108 29.43884892] ; [40.43884892 36.56115108],1
p12,1,0.002418,9.201795,[ 1 65] ; [13 66],[ 6.37241379 59.62758621] ; [ 7.62758621 71.37241379],0
a5,1,0.01068,6.517862,[43 23] ; [66 13],[49.6137931 16.3862069] ; [59.3862069 19.6137931],0
a7,1,0.018025,5.593731,[44 22] ; [66 13],[50.06896552 15.93103448] ; [59.93103448 19.06896552],0
v4,1,0.032339,4.580451,[65  1] ; [71  8],[61.90344828  4.09655172] ; [74.09655172  4.90344828],0
s6,1,0.046382,3.967663,[41 24] ; [61 17],[46.36363636 18.63636364] ; [55.63636364 22.36363636],0
p1,1,0.08236,3.017714,[10 56] ; [ 5 74],[ 6.82758621 59.17241379] ; [ 8.17241379 70.82758621],0
b1,1,0.08436,2.978842,[31 35] ; [26 53],[25.94482759 40.05517241] ; [31.05517241 47.94482759],0
r3,1,0.084936,2.967827,[60  6] ; [77  2],[62.35862069  3.64137931] ; [74.64137931  4.35862069],0
a3,1,0.094621,2.793945,[38 28] ; [56 23],[42.7862069 23.2137931] ; [51.2137931 27.7862069],0
s4,1,0.116985,2.457223,[13 53] ; [ 8 69],[ 9.69230769 56.30769231] ; [11.30769231 65.69230769],0
r1,1,0.123079,2.377691,[47 19] ; [64 14],[50.875 15.125] ; [60.125 17.875],0
d1,1,0.132076,2.267932,[38 28] ; [55 24],[42.33103448 23.66896552] ; [50.66896552 28.33103448],0
n3,1,0.134909,2.235088,[11  8] ; [16  4],[13.15384615  5.84615385] ; [13.84615385  6.15384615],0
d3,1,0.153448,2.037639,[43 23] ; [60 19],[46.88275862 19.11724138] ; [56.11724138 22.88275862],0
a4,1,0.230221,1.439494,[35 31] ; [34 45],[31.40689655 34.59310345] ; [37.59310345 41.40689655],0
a8,1,0.303557,1.058501,[ 8 53] ; [ 5 61],[ 6.24409449 54.75590551] ; [ 6.75590551 59.24409449],0
n2,1,0.304976,1.052308,[11  8] ; [14  5],[12.5  6.5] ; [12.5  6.5],0
p5,1,0.326383,0.963196,[ 8 56] ; [ 6 73],[ 6.26573427 57.73426573] ; [ 7.73426573 71.26573427],0
r2,1,0.337392,0.920315,[58  7] ; [74  5],[59.58333333  5.41666667] ; [72.41666667  6.58333333],0
p8,1,0.343488,0.897371,[19 46] ; [29 50],[21.66666667 43.33333333] ; [26.33333333 52.66666667],0
d4,1,0.346507,0.886209,[52 14] ; [67 12],[54.16551724 11.83448276] ; [64.83448276 14.16551724],0
d5,1,0.355868,0.852421,[54 12] ; [69 10],[55.9862069 10.0137931] ; [67.0137931 11.9862069],0
r4,1,0.36081,0.835071,[56 10] ; [71  8],[57.80689655  8.19310345] ; [69.19310345  9.80689655],0
b3,1,0.393392,0.728432,[14 30] ; [19 28],[15.95604396 28.04395604] ; [17.04395604 29.95604396],0
b2,1,0.393392,0.728432,[14 30] ; [19 28],[15.95604396 28.04395604] ; [17.04395604 29.95604396],0
p6,1,0.504882,0.444659,[14 52] ; [20 57],[15.69230769 50.30769231] ; [18.30769231 58.69230769],0
p10,1,0.547953,0.360997,[47 19] ; [59 19],[48.58333333 17.41666667] ; [57.41666667 20.58333333],0
s3,1,0.588651,0.292456,[36 30] ; [38 38],[34.3943662 31.6056338] ; [39.6056338 36.3943662],0
u2,1,0.600532,0.274195,[15 13] ; [14  9],[15.92156863 12.07843137] ; [13.07843137  9.92156863],0
u3,1,0.603349,0.269975,[19  9] ; [14  9],[18.11764706  9.88235294] ; [14.88235294  8.11764706],0
n4,1,0.616873,0.250288,[54 12] ; [62 17],[52.8 13.2] ; [63.2 15.8],0
n1,1,0.642767,0.215142,[ 9 10] ; [ 8 12],[ 8.28205128 10.71794872] ; [ 8.71794872 11.28205128],0
a6,1,0.643493,0.214203,[41 25] ; [52 27],[42.33103448 23.66896552] ; [50.66896552 28.33103448],0
a2,1,0.651529,0.203977,[13 53] ; [18 61],[14.11034483 51.88965517] ; [16.88965517 62.11034483],0
a1,1,0.668489,0.183375,[ 1 65] ; [ 2 77],[ 1.36551724 64.63448276] ; [ 1.63448276 77.36551724],0
s7,1,0.69538,0.153322,[31 32] ; [33 39],[29.86666667 33.13333333] ; [34.13333333 37.86666667],0
u1,1,0.738738,0.111239,[14 52] ; [15 64],[13.2 52.8] ; [15.8 63.2],0
s2,1,0.74491,0.105858,[35 30] ; [43 33],[35.95744681 29.04255319] ; [42.04255319 33.95744681],0
p9,1,0.797385,0.065912,[52 14] ; [62 15],[52.61538462 13.38461538] ; [61.38461538 15.61538462],0
u4,1,0.800947,0.063565,[ 2 64] ; [ 3 76],[ 2.27586207 63.72413793] ; [ 2.72413793 76.27586207],0
p3,1,0.856198,0.032839,[38 27] ; [45 34],[37.46527778 27.53472222] ; [45.53472222 33.46527778],0
p11,1,0.861853,0.030282,[46 20] ; [54 25],[45.51724138 20.48275862] ; [54.48275862 24.51724138],0
n5,1,0.88149,0.022225,[50 16] ; [59 20],[49.6137931 16.3862069] ; [59.3862069 19.6137931],0
p2,1,0.887113,0.020152,[52 14] ; [63 16],[52.34482759 13.65517241] ; [62.65517241 16.34482759],0
b5,1,0.908361,0.013249,[42 24] ; [51 28],[42.33103448 23.66896552] ; [50.66896552 28.33103448],0
s5,1,0.947573,0.004324,[17 42] ; [22 53],[17.17164179 41.82835821] ; [21.82835821 53.17164179],0
s8,1,0.958386,0.002723,[28 38] ; [33 44],[28.15384615 37.84615385] ; [32.84615385 44.15384615],0
n6,1,0.960099,0.002503,[57  9] ; [68 11],[56.89655172  9.10344828] ; [68.10344828 10.89655172],0
d2,1,0.966385,0.001776,[37 29] ; [44 34],[37.125 28.875] ; [43.875 34.125],0
b4,1,0.984971,0.000355,[40 26] ; [48 31],[40.05517241 25.94482759] ; [47.94482759 31.05517241],0
