Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,119.704381,[284  92] ; [ 7 68],[242.6075388 133.3924612] ; [48.3924612 26.6075388],1
d4,1,0.0,34.438778,[343  33] ; [49 25],[327.53777778  48.46222222] ; [64.46222222  9.53777778],1
a4,1,0.0,30.007713,[202 174] ; [14 60],[180.48 195.52] ; [35.52 38.48],1
d2,1,0.0,26.52384,[217 158] ; [19 56],[196.66666667 178.33333333] ; [39.33333333 35.66666667],1
u1,1,3.3e-05,17.216574,[ 97 279] ; [ 3 72],[ 83.37028825 292.62971175] ; [16.62971175 58.37028825],1
a5,1,5e-05,16.447129,[297  79] ; [42 32],[283.25333333  92.74666667] ; [55.74666667 18.25333333],1
d3,1,0.000106,15.032866,[282  94] ; [39 35],[268.21333333 107.78666667] ; [52.78666667 21.21333333],1
a2,1,0.00018,14.027428,[114 262] ; [ 7 68],[100.87804878 275.12195122] ; [20.12195122 54.87804878],1
a3,1,0.000692,11.511456,[293  82] ; [44 30],[281.45879733  93.54120267] ; [55.54120267 18.45879733],1
s6,1,0.001581,9.981623,[329  39] ; [57 18],[320.65011287  47.34988713] ; [65.34988713  9.65011287],0
r2,1,0.001759,9.785324,[367   6] ; [69  6],[363.00892857   9.99107143] ; [72.99107143  2.00892857],0
s8,1,0.004659,8.007117,[245 130] ; [36 39],[234.16666667 140.83333333] ; [46.83333333 28.16666667],0
r1,1,0.007771,7.085465,[317  57] ; [54 21],[309.02895323  64.97104677] ; [61.97104677 13.02895323],0
v2,1,0.010744,6.507218,[219 138] ; [33 40],[209.21860465 147.78139535] ; [42.78139535 30.21860465],0
r3,1,0.013882,6.053107,[365   9] ; [69  6],[361.50556793  12.49443207] ; [72.49443207  2.50556793],0
p3,1,0.020783,5.344905,[206 167] ; [30 44],[196.93064877 176.06935123] ; [39.06935123 34.93064877],0
p4,1,0.025748,4.972837,[252 121] ; [40 34],[243.65995526 129.34004474] ; [48.34004474 25.65995526],0
n4,1,0.042274,4.124183,[299  75] ; [52 23],[292.36971047  81.63028953] ; [58.63028953 16.36971047],0
v1,1,0.065853,3.383487,[218 144] ; [36 38],[210.88990826 151.11009174] ; [43.11009174 30.88990826],0
a6,1,0.092919,2.823063,[251 124] ; [42 32],[244.71046771 130.28953229] ; [48.28953229 25.71046771],0
p1,1,0.093902,2.806184,[ 32 341] ; [11 63],[ 35.88143177 337.11856823] ; [ 7.11856823 66.88143177],0
s7,1,0.120779,2.407184,[258 102] ; [45 27],[252.5 107.5] ; [50.5 21.5],0
p2,1,0.139333,2.185311,[318  55] ; [58 16],[313.75391499  59.24608501] ; [62.24608501 11.75391499],0
p9,1,0.195741,1.673872,[327  40] ; [62 12],[323.72562358  43.27437642] ; [65.27437642  8.72562358],0
n6,1,0.212196,1.556381,[323  49] ; [61 14],[319.5704698  52.4295302] ; [64.4295302 10.5704698],0
r4,1,0.21935,1.508617,[355  21] ; [68  7],[352.65631929  23.34368071] ; [70.34368071  4.65631929],0
u4,1,0.256216,1.289086,[ 15 361] ; [ 1 74],[ 13.33924612 362.66075388] ; [ 2.66075388 72.33924612],0
s5,1,0.302188,1.064513,[177 179] ; [31 41],[173.00934579 182.99065421] ; [34.99065421 37.00934579],0
p10,1,0.361581,0.832396,[320  50] ; [61 13],[317.5  52.5] ; [63.5 10.5],0
a8,1,0.383656,0.758954,[ 51 296] ; [13 56],[ 53.38461538 293.61538462] ; [10.61538462 58.38461538],0
a1,1,0.385377,0.753477,[ 25 351] ; [ 3 72],[ 23.34368071 352.65631929] ; [ 4.65631929 70.34368071],0
v3,1,0.449432,0.572083,[155 202] ; [29 46],[152.05555556 204.94444444] ; [31.94444444 43.05555556],0
p6,1,0.469601,0.522916,[161 207] ; [29 45],[158.19004525 209.80995475] ; [31.80995475 42.19004525],0
p5,1,0.538729,0.3779,[ 46 324] ; [11 62],[ 47.60722348 322.39277652] ; [ 9.39277652 63.60722348],0
n2,1,0.576809,0.311421,[69 18] ; [12  2],[69.77227723 17.22772277] ; [11.22772277  2.77227723],0
p7,1,0.583882,0.3,[242 118] ; [46 26],[240. 120.] ; [48. 24.],0
b5,1,0.585406,0.297575,[228 148] ; [48 27],[230.10199557 145.89800443] ; [45.89800443 29.10199557],0
b1,1,0.593582,0.284785,[148 228] ; [32 43],[150.06651885 225.93348115] ; [29.93348115 45.06651885],0
s3,1,0.615636,0.252049,[325  49] ; [65  8],[326.30872483  47.69127517] ; [63.69127517  9.30872483],0
p8,1,0.625665,0.237985,[193 176] ; [41 33],[194.91196388 174.08803612] ; [39.08803612 34.91196388],0
n1,1,0.664571,0.188019,[36 50] ; [5 9],[35.26 50.74] ; [5.74 8.26],0
u3,1,0.678627,0.171676,[58 24] ; [20 10],[57.10714286 24.89285714] ; [20.89285714  9.10714286],0
s1,1,0.678673,0.171624,[ 16 355] ; [ 4 70],[ 16.6741573 354.3258427] ; [ 3.3258427 70.6741573],0
u2,1,0.680404,0.169671,[50 32] ; [17 13],[49.05357143 32.94642857] ; [17.94642857 12.05357143],0
p12,1,0.692111,0.15681,[ 41 331] ; [ 7 67],[ 40.03587444 331.96412556] ; [ 7.96412556 66.03587444],0
n5,1,0.702017,0.146382,[291  82] ; [57 18],[289.74107143  83.25892857] ; [58.25892857 16.74107143],0
b4,1,0.719239,0.129223,[219 157] ; [42 33],[217.59645233 158.40354767] ; [43.40354767 31.59645233],0
s4,1,0.722499,0.12611,[ 91 279] ; [17 58],[ 89.79775281 280.20224719] ; [18.20224719 56.79775281],0
a7,1,0.725244,0.123524,[276  99] ; [53 21],[274.77728285 100.22271715] ; [54.22271715 19.77728285],0
p11,1,0.847975,0.03675,[292  84] ; [59 16],[292.62971175  83.37028825] ; [58.37028825 16.62971175],0
n3,1,0.91944,0.010229,[64 24] ; [10  4],[63.84313725 24.15686275] ; [10.15686275  3.84313725],0
b2,1,0.932239,0.00723,[ 90 141] ; [18 29],[ 89.74100719 141.25899281] ; [18.25899281 28.74100719],0
b3,1,0.932239,0.00723,[ 90 141] ; [18 29],[ 89.74100719 141.25899281] ; [18.25899281 28.74100719],0
