Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,49.748485,[261 108] ; [119 157],[217.39534884 151.60465116] ; [162.60465116 113.39534884],1
v3,1,0.0,32.158917,[197 170] ; [ 87 191],[161.59379845 205.40620155] ; [122.40620155 155.59379845],1
p4,1,6e-06,20.648001,[266 109] ; [152 131],[238.2218845 136.7781155] ; [179.7781155 103.2218845],1
s8,1,5.3e-05,16.348776,[201 174] ; [108 178],[175.30257186 199.69742814] ; [133.69742814 152.30257186],1
p6,1,0.0001,15.132236,[174 195] ; [ 90 191],[149.87076923 219.12923077] ; [114.12923077 166.87076923],1
n5,1,0.000274,13.24119,[339  39] ; [226  58],[322.61329305  55.38670695] ; [242.38670695  41.61329305],1
p8,1,0.000353,12.76831,[224 145] ; [131 150],[201.53076923 167.46923077] ; [153.46923077 127.53076923],1
p3,1,0.000517,12.054241,[222 154] ; [129 155],[199.96363636 176.03636364] ; [151.03636364 132.96363636],1
s5,1,0.000997,10.832962,[143 219] ; [ 74 200],[123.51257862 238.48742138] ; [ 93.48742138 180.51257862],1
p2,1,0.001042,10.751357,[335  41] ; [227  57],[320.16969697  55.83030303] ; [241.83030303  42.16969697],0
p7,1,0.001312,10.325411,[263 105] ; [167 114],[243.82126348 124.17873652] ; [186.17873652  94.82126348],0
p5,1,0.003162,8.711785,[ 61 315] ; [ 24 260],[ 48.42424242 327.57575758] ; [ 36.57575758 247.42424242],0
p10,1,0.013992,6.039123,[322  51] ; [223  59],[310.35877863  62.64122137] ; [234.64122137  47.35877863],0
s6,1,0.014298,6.001025,[267 102] ; [178 103],[252.62307692 116.37692308] ; [192.37692308  88.62307692],0
p9,1,0.016638,5.734152,[330  44] ; [230  52],[319.26829268  54.73170732] ; [240.73170732  41.26829268],0
s2,1,0.018718,5.527678,[208 164] ; [133 152],[193.07762557 178.92237443] ; [147.92237443 137.07762557],0
b5,1,0.019783,5.430954,[240 140] ; [155 131],[225.37537538 154.62462462] ; [169.62462462 116.37537538],0
u4,1,0.028573,4.793159,[ 12 368] ; [  2 284],[  7.98798799 372.01201201] ; [  6.01201201 279.98798799],0
r2,1,0.03452,4.46878,[364  12] ; [264  19],[358.31259484  17.68740516] ; [269.68740516  13.31259484],0
d1,1,0.040185,4.210072,[245 135] ; [162 124],[232.22222222 147.77777778] ; [174.77777778 111.22222222],0
r1,1,0.04256,4.1128,[325  53] ; [229  57],[315.37951807  62.62048193] ; [238.62048193  47.37951807],0
b3,1,0.053748,3.72051,[109 151] ; [ 52 108],[ 99.66666667 160.33333333] ; [61.33333333 98.66666667],0
b2,1,0.053748,3.72051,[109 151] ; [ 52 108],[ 99.66666667 160.33333333] ; [61.33333333 98.66666667],0
n1,1,0.061871,3.48652,[28 24] ; [25 43],[22.96666667 29.03333333] ; [30.03333333 37.96666667],0
p11,1,0.069024,3.306082,[321  59] ; [226  60],[312.1021021  67.8978979] ; [234.8978979  51.1021021],0
p12,1,0.077136,3.124231,[ 40 334] ; [ 19 264],[ 33.58599696 340.41400304] ; [ 25.41400304 257.58599696],0
n6,1,0.080024,3.064417,[341  35] ; [247  39],[333.96978852  42.03021148] ; [254.03021148  31.96978852],0
v4,1,0.085138,2.963989,[365  12] ; [269  17],[360.50980392  16.49019608] ; [273.49019608  12.50980392],0
d5,1,0.100041,2.704887,[322  56] ; [229  56],[314.14479638  63.85520362] ; [236.85520362  48.14479638],0
s7,1,0.136804,2.21355,[201 157] ; [137 136],[191.76545166 166.23454834] ; [146.23454834 126.76545166],0
u1,1,0.14075,2.169739,[ 84 296] ; [ 50 236],[ 76.45645646 303.54354354] ; [ 57.54354354 228.45645646],0
r4,1,0.148623,2.086325,[360  20] ; [263  23],[355.46546547  24.53453453] ; [267.53453453  18.46546547],0
u3,1,0.15681,2.00472,[57 36] ; [41 40],[52.37931034 40.62068966] ; [45.62068966 35.37931034],0
d3,1,0.184066,1.764485,[273 106] ; [191  93],[265.2428356 113.7571644] ; [198.7571644  85.2428356],0
a3,1,0.206167,1.598142,[287  91] ; [204  81],[279.93665158  98.06334842] ; [211.06334842  73.93665158],0
d2,1,0.28105,1.162003,[201 177] ; [139 145],[194.13897281 183.86102719] ; [145.86102719 138.13897281],0
a8,1,0.287928,1.129283,[ 60 274] ; [ 39 226],[ 55.20200334 278.79799666] ; [ 43.79799666 221.20200334],0
d4,1,0.321193,0.984082,[321  57] ; [233  51],[316.33232628  61.66767372] ; [237.66767372  46.33232628],0
p1,1,0.431367,0.619141,[ 36 342] ; [ 22 261],[ 33.16792738 344.83207262] ; [ 24.83207262 258.16792738],0
a5,1,0.443605,0.58694,[295  85] ; [214  71],[290.85714286  89.14285714] ; [218.14285714  66.85714286],0
a6,1,0.446268,0.580112,[253 125] ; [198  86],[257.51963746 120.48036254] ; [193.48036254  90.51963746],0
a4,1,0.474394,0.511722,[187 191] ; [133 152],[182.44343891 195.55656109] ; [137.55656109 147.44343891],0
s1,1,0.48378,0.49033,[ 12 361] ; [ 12 270],[ 13.66717557 359.33282443] ; [ 10.33282443 271.66717557],0
a1,1,0.52378,0.406445,[ 20 360] ; [ 12 274],[ 18.25825826 361.74174174] ; [ 13.74174174 272.25825826],0
