Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.860711,[48 12] ; [39 60],[32.83018868 27.16981132] ; [54.16981132 44.83018868],1
b3,1,0.001901,9.642857,[ 2 34] ; [18 36],[ 8. 28.] ; [12. 42.],0
b2,1,0.001901,9.642857,[ 2 34] ; [18 36],[ 8. 28.] ; [12. 42.],0
p3,1,0.004128,8.226616,[30 32] ; [26 73],[21.56521739 40.43478261] ; [34.43478261 64.56521739],0
a3,1,0.010222,6.595815,[30 32] ; [68 31],[37.73913043 24.26086957] ; [60.26086957 38.73913043],0
p4,1,0.018017,5.594525,[33 29] ; [34 65],[25.80124224 36.19875776] ; [41.19875776 57.80124224],0
p11,1,0.022114,5.236816,[45 17] ; [54 45],[38.1242236 23.8757764] ; [60.8757764 38.1242236],0
p6,1,0.022889,5.176921,[20 41] ; [17 82],[14.10625 46.89375] ; [22.89375 76.10625],0
s8,1,0.031647,4.617516,[22 40] ; [20 79],[16.17391304 45.82608696] ; [25.82608696 73.17391304],0
p2,1,0.034418,4.473821,[49 12] ; [64 35],[43.08125 17.91875] ; [69.91875 29.08125],0
p10,1,0.042861,4.100895,[44 17] ; [55 43],[37.98113208 23.01886792] ; [61.01886792 36.98113208],0
p5,1,0.063567,3.44178,[ 5 56] ; [ 2 97],[ 2.66875 58.33125] ; [ 4.33125 94.66875],0
s4,1,0.078681,3.091939,[ 9 53] ; [26 73],[13.47826087 48.52173913] ; [21.52173913 77.47826087],0
s6,1,0.08294,3.006321,[35 27] ; [42 57],[29.65217391 32.34782609] ; [47.34782609 51.65217391],0
b1,1,0.10464,2.633367,[19 43] ; [43 56],[23.8757764 38.1242236] ; [38.1242236 60.8757764],0
v3,1,0.106028,2.612454,[16 44] ; [15 79],[12.07792208 47.92207792] ; [18.92207792 75.07792208],0
p12,1,0.128824,2.306615,[ 3 59] ; [ 1 98],[ 1.54037267 60.45962733] ; [ 2.45962733 96.54037267],0
