Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,62.295854,[24 61] ; [140  38],[53.00380228 31.99619772] ; [110.99619772  67.00380228],1
a5,1,2e-06,22.866427,[36 50] ; [130  50],[53.66917293 32.33082707] ; [112.33082707  67.66917293],1
a4,1,0.000139,14.521423,[22 64] ; [90 89],[36.34716981 49.65283019] ; [ 75.65283019 103.34716981],1
s7,1,0.000909,11.004467,[17 63] ; [74 99],[28.77470356 51.22529644] ; [ 62.22529644 110.77470356],1
v3,1,0.005218,7.80225,[11 71] ; [ 51 122],[19.9372549 62.0627451] ; [ 42.0627451 130.9372549],0
a2,1,0.009156,6.79205,[10 76] ; [ 46 134],[18.10526316 67.89473684] ; [ 37.89473684 142.10526316],0
s6,1,0.020389,5.37827,[34 52] ; [98 81],[42.83773585 43.16226415] ; [89.16226415 89.83773585],0
p10,1,0.029401,4.74397,[45 40] ; [119  59],[53.00380228 31.99619772] ; [110.99619772  67.00380228],0
s8,1,0.031769,4.610915,[16 70] ; [ 56 124],[23.27819549 62.72180451] ; [ 48.72180451 131.27819549],0
d2,1,0.033827,4.503431,[32 54] ; [90 86],[40.04580153 45.95419847] ; [81.95419847 94.04580153],0
p11,1,0.047542,3.926091,[45 41] ; [117  63],[52.37593985 33.62406015] ; [109.62406015  70.37593985],0
d5,1,0.05169,3.785773,[57 28] ; [140  39],[63.4280303 21.5719697] ; [133.5719697  45.4280303],0
n6,1,0.061512,3.496151,[57 29] ; [138  41],[63.28301887 22.71698113] ; [131.71698113  47.28301887],0
n1,1,0.066882,3.357925,[12 31] ; [27 32],[16.44117647 26.55882353] ; [22.55882353 36.44117647],0
p3,1,0.072097,3.234616,[16 70] ; [ 52 128],[21.98496241 64.01503759] ; [ 46.01503759 133.98496241],0
s4,1,0.07318,3.210221,[22 64] ; [ 29 149],[16.61363636 69.38636364] ; [ 34.38636364 143.61363636],0
u3,1,0.074863,3.173044,[20 13] ; [23 33],[15.94382022 17.05617978] ; [27.05617978 28.94382022],0
a8,1,0.083906,2.987572,[ 4 79] ; [ 19 145],[ 7.72874494 75.27125506] ; [ 15.27125506 148.72874494],0
u1,1,0.087627,2.917435,[ 8 78] ; [ 31 149],[12.60902256 73.39097744] ; [ 26.39097744 153.60902256],0
s3,1,0.094016,2.804227,[35 51] ; [92 86],[41.37121212 44.62878788] ; [85.62878788 92.37121212],0
p4,1,0.105645,2.618187,[25 60] ; [ 71 108],[30.90909091 54.09090909] ; [ 65.09090909 113.90909091],0
p9,1,0.110028,2.553818,[50 33] ; [125  53],[55.651341 27.348659] ; [119.348659  58.651341],0
d1,1,0.117456,2.450922,[38 48] ; [98 82],[43.96992481 42.03007519] ; [92.03007519 87.96992481],0
r1,1,0.127975,2.316897,[52 33] ; [127  53],[57.41509434 27.58490566] ; [121.58490566  58.41509434],0
