Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.004701,7.991037,[ 5 18] ; [5 1],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
p8,1,0.006027,7.542088,[ 5 17] ; [5 1],[ 7.85714286 14.14285714] ; [2.14285714 3.85714286],0
p6,1,0.006265,7.472426,[ 3 20] ; [4 2],[ 5.55172414 17.44827586] ; [1.44827586 4.55172414],0
s2,1,0.017065,5.689674,[ 2 21] ; [3 3],[ 3.96551724 19.03448276] ; [1.03448276 4.96551724],0
s3,1,0.041074,4.172958,[ 5 17] ; [4 2],[ 7.07142857 14.92857143] ; [1.92857143 4.07142857],0
r4,1,0.046572,3.960775,[ 3 20] ; [3 3],[ 4.75862069 18.24137931] ; [1.24137931 4.75862069],0
s4,1,0.046572,3.960775,[ 3 20] ; [3 3],[ 4.75862069 18.24137931] ; [1.24137931 4.75862069],0
d5,1,0.05365,3.723568,[ 9 14] ; [5 1],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
b4,1,0.081885,3.027088,[13 10] ; [1 5],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
s7,1,0.115611,2.475789,[ 3 17] ; [2 2],[ 4.16666667 15.83333333] ; [0.83333333 3.16666667],0
s5,1,0.119088,2.429275,[ 2 21] ; [2 4],[ 3.17241379 19.82758621] ; [0.82758621 5.17241379],0
r3,1,0.119355,2.425759,[11 12] ; [5 1],[12.68965517 10.31034483] ; [3.31034483 2.68965517],0
a8,1,0.132529,2.262626,[ 2 20] ; [2 4],[ 3.14285714 18.85714286] ; [0.85714286 5.14285714],0
n5,1,0.227107,1.458891,[ 9 14] ; [4 2],[10.31034483 12.68965517] ; [2.68965517 3.31034483],0
d3,1,0.228052,1.452972,[10 13] ; [1 5],[ 8.72413793 14.27586207] ; [2.27586207 3.72413793],0
s8,1,0.241306,1.372947,[ 3 20] ; [2 4],[ 3.96551724 19.03448276] ; [1.03448276 4.96551724],0
v3,1,0.241306,1.372947,[ 3 20] ; [2 4],[ 3.96551724 19.03448276] ; [1.03448276 4.96551724],0
p9,1,0.262125,1.257498,[ 9 13] ; [4 2],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
p10,1,0.262125,1.257498,[ 9 13] ; [4 2],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
p11,1,0.311405,1.024707,[10 13] ; [4 2],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
b5,1,0.311405,1.024707,[13 10] ; [2 4],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
a7,1,0.311405,1.024707,[13 10] ; [2 4],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
u3,1,0.350201,0.872727,[3 9] ; [2 2],[3.75 8.25] ; [1.25 2.75],0
a4,1,0.39299,0.72967,[ 8 15] ; [1 5],[ 7.13793103 15.86206897] ; [1.86206897 4.13793103],0
p2,1,0.410806,0.676467,[11 12] ; [4 2],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
v4,1,0.410806,0.676467,[11 12] ; [4 2],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
a3,1,0.468084,0.526496,[11 11] ; [2 4],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
r1,1,0.493886,0.46805,[ 8 15] ; [3 3],[ 8.72413793 14.27586207] ; [2.27586207 3.72413793],0
s6,1,0.493886,0.46805,[ 8 15] ; [3 3],[ 8.72413793 14.27586207] ; [2.27586207 3.72413793],0
n4,1,0.630209,0.231777,[ 9 14] ; [3 3],[ 9.51724138 13.48275862] ; [2.48275862 3.51724138],0
a6,1,0.630209,0.231777,[ 9 14] ; [3 3],[ 9.51724138 13.48275862] ; [2.48275862 3.51724138],0
d2,1,0.631069,0.230614,[ 6 17] ; [1 5],[ 5.55172414 17.44827586] ; [1.44827586 4.55172414],0
v2,1,0.726095,0.122727,[ 7 15] ; [2 3],[ 7.33333333 14.66666667] ; [1.66666667 3.33333333],0
a5,1,0.774826,0.081835,[10 13] ; [3 3],[10.31034483 12.68965517] ; [2.68965517 3.31034483],0
d4,1,0.794381,0.067926,[14  9] ; [4 2],[14.27586207  8.72413793] ; [3.72413793 2.27586207],0
v1,1,0.891289,0.01868,[ 7 16] ; [2 4],[ 7.13793103 15.86206897] ; [1.86206897 4.13793103],0
d1,1,0.96662,0.001751,[ 4 19] ; [1 5],[ 3.96551724 19.03448276] ; [1.03448276 4.96551724],0
