Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,76.175873,[24 36] ; [292  39],[48.49104859 11.50895141] ; [267.50895141  63.49104859],1
n6,1,0.0,30.03,[42 18] ; [308  22],[53.84615385  6.15384615] ; [296.15384615  33.84615385],1
s4,1,0.001344,10.281571,[22 39] ; [ 59 270],[12.66923077 48.33076923] ; [ 68.33076923 260.66923077],0
d1,1,0.002136,9.429179,[29 32] ; [225 106],[39.5255102 21.4744898] ; [214.4744898 116.5255102],0
p11,1,0.002493,9.145962,[40 21] ; [273  58],[48.70663265 12.29336735] ; [264.29336735  66.70663265],0
a5,1,0.002493,9.145962,[40 21] ; [273  58],[48.70663265 12.29336735] ; [264.29336735  66.70663265],0
r1,1,0.011432,6.396837,[48 13] ; [298  33],[53.84183673  7.15816327] ; [292.15816327  38.84183673],0
p6,1,0.012461,6.244032,[19 40] ; [163 164],[27.81865285 31.18134715] ; [154.18134715 172.81865285],0
v3,1,0.0133,6.128738,[18 37] ; [163 158],[26.47606383 28.52393617] ; [154.52393617 166.47606383],0
d4,1,0.020802,5.343329,[46 15] ; [285  43],[51.90488432  9.09511568] ; [279.09511568  48.90488432],0
p4,1,0.022809,5.18296,[34 27] ; [232  97],[41.60512821 19.39487179] ; [224.39487179 104.60512821],0
p5,1,0.025164,5.01255,[ 4 56] ; [ 60 267],[ 9.92248062 50.07751938] ; [ 54.07751938 272.92248062],0
p3,1,0.03021,4.697321,[28 33] ; [200 129],[35.66153846 25.33846154] ; [192.33846154 136.66153846],0
u1,1,0.032357,4.579474,[ 9 52] ; [ 92 239],[15.71683673 45.28316327] ; [ 85.28316327 245.71683673],0
a4,1,0.034662,4.461754,[23 38] ; [173 157],[30.57800512 30.42199488] ; [165.42199488 164.57800512],0
p2,1,0.036252,4.385215,[47 14] ; [288  42],[52.26342711  8.73657289] ; [282.73657289  47.26342711],0
p12,1,0.044898,4.022456,[ 2 59] ; [ 39 290],[ 6.41282051 54.58717949] ; [ 34.58717949 294.41282051],0
v4,1,0.044925,4.021438,[58  3] ; [326   4],[59.90792839  1.09207161] ; [324.09207161   5.90792839],0
