Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.061835,3.487471,[22 57] ; [ 8 48],[17.55555556 61.44444444] ; [12.44444444 43.55555556],0
p10,1,0.073097,3.212072,[46 33] ; [41 15],[50.91111111 28.08888889] ; [36.08888889 19.91111111],0
d2,1,0.109395,2.562946,[ 9 72] ; [12 45],[12.32608696 68.67391304] ; [ 8.67391304 48.32608696],0
s4,1,0.121252,2.401068,[15 66] ; [17 40],[18.7826087 62.2173913] ; [13.2173913 43.7826087],0
p11,1,0.125641,2.345551,[48 33] ; [41 16],[52.23913043 28.76086957] ; [36.76086957 20.23913043],0
a1,1,0.136198,2.220398,[ 6 75] ; [ 1 56],[ 4.10869565 76.89130435] ; [ 2.89130435 54.10869565],0
n2,1,0.205701,1.601429,[20  8] ; [19  3],[21.84  6.16] ; [17.16  4.84],0
n6,1,0.214576,1.540281,[48 33] ; [39 17],[51.4379562 29.5620438] ; [35.5620438 20.4379562],0
b1,1,0.224877,1.472977,[30 51] ; [27 30],[33.45652174 47.54347826] ; [23.54347826 33.45652174],0
u3,1,0.280031,1.166937,[23 18] ; [12 16],[20.79710145 20.20289855] ; [14.20289855 13.79710145],0
p9,1,0.28317,1.15181,[54 25] ; [43 13],[56.76296296 22.23703704] ; [40.23703704 15.76296296],0
n3,1,0.319868,0.989487,[18 10] ; [17  5],[19.6  8.4] ; [15.4  6.6],0
s7,1,0.326623,0.96224,[20 60] ; [18 37],[22.51851852 57.48148148] ; [15.48148148 39.51851852],0
r2,1,0.358287,0.843887,[68 12] ; [45 12],[65.98540146 14.01459854] ; [47.01459854  9.98540146],0
v2,1,0.361505,0.832659,[27 50] ; [24 32],[29.52631579 47.47368421] ; [21.47368421 34.52631579],0
a2,1,0.387124,0.747958,[ 2 79] ; [ 3 54],[ 2.93478261 78.06521739] ; [ 2.06521739 54.93478261],0
p4,1,0.420227,0.64968,[30 51] ; [25 32],[32.2826087 48.7173913] ; [22.7173913 34.2826087],0
s8,1,0.425891,0.634003,[19 61] ; [17 40],[21.02189781 58.97810219] ; [14.97810219 42.02189781],0
v1,1,0.471655,0.518095,[28 52] ; [23 33],[30. 50.] ; [21. 35.],0
a5,1,0.474158,0.512271,[32 49] ; [26 31],[34.04347826 46.95652174] ; [23.95652174 33.04347826],0
r3,1,0.494541,0.466631,[70 11] ; [46 10],[68.58394161 12.41605839] ; [47.41605839  8.58394161],0
s1,1,0.496627,0.462136,[ 5 76] ; [ 2 54],[ 4.13868613 76.86131387] ; [ 2.86131387 53.13868613],0
p12,1,0.501534,0.451689,[ 3 78] ; [ 1 56],[ 2.34782609 78.65217391] ; [ 1.65217391 55.34782609],0
v4,1,0.554407,0.349481,[68 11] ; [51  6],[69.125  9.875] ; [49.875  7.125],0
n1,1,0.565023,0.331081,[ 6 22] ; [ 6 15],[ 6.85714286 21.14285714] ; [ 5.14285714 15.85714286],0
a4,1,0.577214,0.310761,[14 67] ; [12 45],[15.26086957 65.73913043] ; [10.73913043 46.26086957],0
d3,1,0.603559,0.269661,[35 45] ; [22 34],[33.52941176 46.47058824] ; [23.47058824 32.52941176],0
s6,1,0.641689,0.21654,[37 42] ; [29 28],[38.33823529 40.66176471] ; [27.66176471 29.33823529],0
