Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,34.112655,[36 98] ; [123  85],[62.29824561 71.70175439] ; [ 96.70175439 111.29824561],1
v1,1,0.0,26.504235,[56 77] ; [146  62],[78.78592375 54.21407625] ; [123.21407625  84.78592375],1
s4,1,0.00344,8.558222,[43 93] ; [ 38 173],[ 31.74639769 104.25360231] ; [ 49.25360231 161.74639769],0
d4,1,0.004662,8.005952,[106  29] ; [189  22],[115.10115607  19.89884393] ; [179.89884393  31.10115607],0
a6,1,0.005196,7.809939,[78 58] ; [151  59],[90.01156069 45.98843931] ; [138.98843931  71.01156069],0
d2,1,0.005884,7.585556,[64 72] ; [131  80],[76.42651297 59.57348703] ; [118.57348703  92.42651297],0
a5,1,0.009146,6.79403,[100  37] ; [179  33],[109.52148997  27.47851003] ; [169.47851003  42.52148997],0
a7,1,0.011093,6.450279,[86 51] ; [160  52],[96.56733524 40.43266476] ; [149.43266476  62.56733524],0
s1,1,0.028075,4.823468,[ 12 123] ; [  7 202],[  7.45639535 127.54360465] ; [ 11.54360465 197.45639535],0
n3,1,0.036376,4.379402,[19 16] ; [33 10],[23.33333333 11.66666667] ; [28.66666667 14.33333333],0
d1,1,0.045497,4.000128,[80 57] ; [146  66],[88.71633238 48.28366762] ; [137.28366762  74.71633238],0
r2,1,0.053191,3.7379,[129   8] ; [203   4],[132.22093023   4.77906977] ; [199.77906977   7.22093023],0
d5,1,0.071699,3.24368,[108  27] ; [184  27],[113.93063584  21.06936416] ; [178.06936416  32.93063584],0
r3,1,0.095801,2.774083,[130   7] ; [206   4],[132.65706052   4.34293948] ; [203.34293948   6.65706052],0
b1,1,0.096127,2.768648,[64 73] ; [ 80 132],[56.52722063 80.47277937] ; [ 87.47277937 124.52722063],0
a3,1,0.100185,2.702593,[106  31] ; [178  33],[111.8045977  25.1954023] ; [172.1954023  38.8045977],0
b5,1,0.115216,2.481181,[75 62] ; [134  78],[82.04297994 54.95702006] ; [126.95702006  85.04297994],0
n1,1,0.121398,2.399188,[20 15] ; [17 26],[16.6025641 18.3974359] ; [20.3974359 22.6025641],0
u1,1,0.135408,2.229385,[ 29 108] ; [ 60 152],[ 34.93696275 102.06303725] ; [ 54.06303725 157.93696275],0
a8,1,0.146787,2.105323,[ 16 112] ; [ 35 153],[ 20.65822785 107.34177215] ; [ 30.34177215 157.65822785],0
s8,1,0.153157,2.04052,[94 43] ; [158  51],[99.78034682 37.21965318] ; [152.21965318  56.78034682],0
r1,1,0.162458,1.951199,[112  24] ; [186  26],[116.45977011  19.54022989] ; [181.54022989  30.45977011],0
p12,1,0.163607,1.94057,[ 11 126] ; [ 27 184],[ 14.95977011 122.04022989] ; [ 23.04022989 187.95977011],0
s2,1,0.17727,1.820364,[102  35] ; [170  41],[107.08045977  29.91954023] ; [164.91954023  46.08045977],0
n4,1,0.244589,1.353951,[111  25] ; [182  29],[114.83573487  21.16426513] ; [178.16426513  32.83573487],0
b4,1,0.257144,1.284067,[73 64] ; [126  86],[78.11747851 58.88252149] ; [120.88252149  91.11747851],0
p9,1,0.2625,1.255523,[120  16] ; [192  17],[122.99130435  13.00869565] ; [189.00869565  19.99130435],0
n2,1,0.298757,1.079734,[25 10] ; [35  8],[26.92307692  8.07692308] ; [33.07692308  9.92307692],0
p10,1,0.3032,1.060068,[113  23] ; [182  27],[116.28985507  19.71014493] ; [178.71014493  30.28985507],0
a2,1,0.359257,0.840489,[ 37 100] ; [ 67 145],[40.8252149 96.1747851] ; [ 63.1747851 148.8252149],0
p7,1,0.359337,0.840209,[91 43] ; [148  56],[94.75147929 39.24852071] ; [144.24852071  59.75147929],0
p5,1,0.361056,0.834215,[ 27 109] ; [ 34 178],[ 23.83908046 112.16091954] ; [ 37.16091954 174.83908046],0
n5,1,0.411527,0.674384,[110  27] ; [175  34],[112.84682081  24.15317919] ; [172.15317919  36.84682081],0
s5,1,0.423158,0.641529,[66 70] ; [107  95],[69.60946746 66.39053254] ; [103.39053254  98.60946746],0
a1,1,0.460536,0.544591,[  7 130] ; [ 15 197],[  8.63610315 128.36389685] ; [ 13.36389685 198.63610315],0
n6,1,0.502004,0.450696,[120  17] ; [187  21],[121.91014493  15.08985507] ; [185.08985507  22.91014493],0
u4,1,0.523107,0.407763,[  4 133] ; [  9 203],[  5.10315186 131.89684814] ; [  7.89684814 204.10315186],0
