Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.011455,6.393401,[26 55] ; [5 1],[28.86206897 52.13793103] ; [2.13793103 3.86206897],0
b5,1,0.020576,5.362337,[59 30] ; [2 6],[55.96907216 33.03092784] ; [5.03092784 2.96907216],0
p4,1,0.033645,4.512657,[43 46] ; [7 1],[45.87628866 43.12371134] ; [4.12371134 3.87628866],0
p8,1,0.041388,4.160075,[33 54] ; [6 2],[35.71578947 51.28421053] ; [3.28421053 4.71578947],0
p12,1,0.042424,4.118218,[ 5 84] ; [2 6],[ 6.42268041 82.57731959] ; [0.57731959 7.42268041],0
b3,1,0.043461,4.077361,[16 43] ; [3 1],[17.79365079 41.20634921] ; [1.20634921 2.79365079],0
b2,1,0.043461,4.077361,[16 43] ; [3 1],[17.79365079 41.20634921] ; [1.20634921 2.79365079],0
d3,1,0.066442,3.368803,[48 41] ; [7 1],[50.46391753 38.53608247] ; [4.53608247 3.46391753],0
a1,1,0.072138,3.233691,[ 6 83] ; [2 6],[ 7.34020619 81.65979381] ; [0.65979381 7.34020619],0
d2,1,0.095208,2.784044,[38 51] ; [1 7],[35.78350515 53.21649485] ; [3.21649485 4.78350515],0
s8,1,0.116769,2.460131,[41 48] ; [6 2],[43.12371134 45.87628866] ; [3.87628866 4.12371134],0
v1,1,0.130746,2.283629,[40 45] ; [6 2],[42.04301075 42.95698925] ; [3.95698925 4.04301075],0
b4,1,0.138719,2.19211,[57 32] ; [3 5],[55.05154639 33.94845361] ; [4.94845361 3.05154639],0
s7,1,0.14796,2.093154,[42 45] ; [6 2],[43.95789474 43.04210526] ; [4.04210526 3.95789474],0
b1,1,0.202151,1.626765,[35 54] ; [5 3],[36.70103093 52.29896907] ; [3.29896907 4.70103093],0
p6,1,0.204191,1.61214,[29 58] ; [4 3],[30.54255319 56.45744681] ; [2.45744681 4.54255319],0
n4,1,0.217886,1.518239,[59 30] ; [7 1],[60.55670103 28.44329897] ; [5.44329897 2.55670103],0
d1,1,0.252514,1.30934,[37 52] ; [5 3],[38.53608247 50.46391753] ; [3.46391753 4.53608247],0
s6,1,0.256127,1.289571,[58 27] ; [7 1],[59.40860215 25.59139785] ; [5.59139785 2.40860215],0
a4,1,0.286214,1.137345,[27 62] ; [1 7],[25.69072165 63.30927835] ; [2.30927835 5.69072165],0
u3,1,0.290426,1.117647,[16 18] ; [3 1],[17. 17.] ; [2. 2.],0
u2,1,0.290426,1.117647,[16 18] ; [3 1],[17. 17.] ; [2. 2.],0
p7,1,0.32235,0.97939,[49 37] ; [6 2],[50.31914894 35.68085106] ; [4.68085106 3.31914894],0
s1,1,0.332314,0.93986,[ 4 84] ; [1 7],[ 4.58333333 83.41666667] ; [0.41666667 7.58333333],0
d4,1,0.340301,0.909298,[64 25] ; [7 1],[65.1443299 23.8556701] ; [5.8556701 2.1443299],0
s4,1,0.37021,0.80296,[24 65] ; [1 7],[22.93814433 66.06185567] ; [2.06185567 5.93814433],0
n6,1,0.37021,0.80296,[65 24] ; [7 1],[66.06185567 22.93814433] ; [5.93814433 2.06185567],0
n2,1,0.458875,0.548638,[21  4] ; [2 1],[20.53571429  4.46428571] ; [2.46428571 0.53571429],0
a3,1,0.486734,0.483738,[55 33] ; [4 4],[54.08333333 33.91666667] ; [4.91666667 3.08333333],0
r4,1,0.495606,0.464332,[56 33] ; [6 2],[56.88659794 32.11340206] ; [5.11340206 2.88659794],0
p10,1,0.496561,0.462279,[66 23] ; [6 1],[66.75 22.25] ; [5.25 1.75],0
a6,1,0.599139,0.276296,[53 36] ; [4 4],[52.29896907 36.70103093] ; [4.70103093 3.29896907],0
v2,1,0.604166,0.268759,[40 45] ; [3 5],[39.30107527 45.69892473] ; [3.69892473 4.30107527],0
s2,1,0.615828,0.251775,[59 30] ; [6 2],[59.63917526 29.36082474] ; [5.36082474 2.63917526],0
n1,1,0.635788,0.224293,[11 12] ; [1 2],[10.61538462 12.38461538] ; [1.38461538 1.61538462],0
a5,1,0.643952,0.21361,[52 37] ; [4 4],[51.3814433 37.6185567] ; [4.6185567 3.3814433],0
v3,1,0.741847,0.10851,[26 59] ; [2 6],[25.59139785 59.40860215] ; [2.40860215 5.59139785],0
p1,1,0.742998,0.107509,[ 8 81] ; [1 7],[ 8.25773196 80.74226804] ; [0.74226804 7.25773196],0
d5,1,0.752119,0.099759,[62 27] ; [6 2],[62.39175258 26.60824742] ; [5.60824742 2.39175258],0
a7,1,0.775636,0.081231,[51 38] ; [5 3],[51.3814433 37.6185567] ; [4.6185567 3.3814433],0
n5,1,0.801102,0.063464,[63 26] ; [6 2],[63.30927835 25.69072165] ; [5.69072165 2.30927835],0
p11,1,0.851831,0.034888,[64 25] ; [6 2],[64.22680412 24.77319588] ; [5.77319588 2.22680412],0
