Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.372999,[276  13] ; [6 8],[268.97029703  20.02970297] ; [13.02970297  0.97029703],1
r2,1,3e-06,21.72327,[281   5] ; [10  3],[278.34782609   7.65217391] ; [12.65217391  0.34782609],1
p7,1,0.004858,7.931415,[200  80] ; [4 8],[195.61643836  84.38356164] ; [8.38356164 3.61643836],0
s6,1,0.006136,7.510031,[242  43] ; [8 6],[238.29431438  46.70568562] ; [11.70568562  2.29431438],0
r1,1,0.01895,5.506098,[249  38] ; [9 5],[246.  41.] ; [12.  2.],0
b1,1,0.02021,5.393624,[ 98 191] ; [9 5],[102.05610561 186.94389439] ; [4.94389439 9.05610561],0
n6,1,0.037171,4.342539,[256  30] ; [10  4],[253.58666667  32.41333333] ; [12.41333333  1.58666667],0
p5,1,0.050158,3.836164,[ 45 241] ; [5 9],[ 47.66666667 238.33333333] ; [ 2.33333333 11.66666667],0
p11,1,0.055476,3.667713,[228  61] ; [8 6],[225.09570957  63.90429043] ; [10.90429043  3.09570957],0
v2,1,0.090117,2.872289,[183  98] ; [6 8],[180.03050847 100.96949153] ; [8.96949153 5.03050847],0
n4,1,0.099162,2.718977,[236  52] ; [9 5],[233.64238411  54.35761589] ; [11.35761589  2.64238411],0
n1,1,0.103904,2.644573,[20 33] ; [6 3],[22.22580645 30.77419355] ; [3.77419355 5.22580645],0
p2,1,0.11439,2.492497,[250  39] ; [10  4],[247.98679868  41.01320132] ; [12.01320132  1.98679868],0
s1,1,0.128138,2.314915,[ 14 271] ; [ 2 12],[ 15.25083612 269.74916388] ; [ 0.74916388 13.25083612],0
p3,1,0.134286,2.242242,[161 126] ; [5 9],[158.27906977 128.72093023] ; [7.72093023 6.27906977],0
p9,1,0.181546,1.784922,[257  29] ; [11  3],[255.49333333  30.50666667] ; [12.50666667  1.49333333],0
p1,1,0.19715,1.66336,[ 30 258] ; [ 3 11],[ 31.47019868 256.52980132] ; [ 1.52980132 12.47019868],0
s2,1,0.198349,1.654493,[210  78] ; [8 6],[207.89403974  80.10596026] ; [10.10596026  3.89403974],0
d5,1,0.201998,1.627869,[242  45] ; [10  4],[240.27906977  46.72093023] ; [11.72093023  2.27906977],0
v4,1,0.283628,1.149625,[281   7] ; [13  1],[280.37086093   7.62913907] ; [13.62913907  0.37086093],0
b2,1,0.319901,0.989351,[ 78 120] ; [3 9],[ 76.37142857 121.62857143] ; [4.62857143 7.37142857],0
b3,1,0.319901,0.989351,[ 78 120] ; [3 9],[ 76.37142857 121.62857143] ; [4.62857143 7.37142857],0
n3,1,0.33144,0.943263,[38 15] ; [5 4],[36.75806452 16.24193548] ; [6.24193548 2.75806452],0
d4,1,0.358199,0.844198,[250  37] ; [11  3],[248.86046512  38.13953488] ; [12.13953488  1.86046512],0
p4,1,0.367387,0.812485,[197  90] ; [8 6],[195.46511628  91.53488372] ; [9.53488372 4.46511628],0
n2,1,0.37342,0.792253,[40 13] ; [8 1],[41.03225806 11.96774194] ; [6.96774194 2.03225806],0
p6,1,0.383763,0.758611,[129 156] ; [8 6],[130.58528428 154.41471572] ; [6.41471572 7.58528428],0
s4,1,0.403262,0.698579,[ 56 232] ; [ 4 10],[ 57.21854305 230.78145695] ; [ 2.78145695 11.21854305],0
a3,1,0.407384,0.686422,[231  56] ; [10  4],[229.79069767  57.20930233] ; [11.20930233  2.79069767],0
p10,1,0.408443,0.683327,[248  39] ; [11  3],[246.95348837  40.04651163] ; [12.04651163  1.95348837],0
u1,1,0.441553,0.592243,[ 90 199] ; [ 3 11],[ 88.7029703 200.2970297] ; [4.2970297 9.7029703],0
v1,1,0.518435,0.417006,[165 116] ; [7 7],[163.83728814 117.16271186] ; [8.16271186 5.83728814],0
d2,1,0.546235,0.364106,[161 126] ; [9 5],[162.09302326 124.90697674] ; [7.90697674 6.09302326],0
b5,1,0.554578,0.349179,[184 105] ; [10  4],[185.03630363 103.96369637] ; [8.96369637 5.03630363],0
p8,1,0.565361,0.330507,[161 124] ; [9 5],[162.04013378 122.95986622] ; [7.95986622 6.04013378],0
s5,1,0.628644,0.233904,[125 151] ; [5 8],[124.15224913 151.84775087] ; [5.84775087 7.15224913],0
u2,1,0.633519,0.227319,[36 21] ; [3 1],[36.44262295 20.55737705] ; [2.55737705 1.44262295],0
p12,1,0.646008,0.210971,[ 30 258] ; [ 2 12],[ 30.51655629 257.48344371] ; [ 1.48344371 12.51655629],0
a4,1,0.67396,0.177005,[140 148] ; [6 8],[139.23178808 148.76821192] ; [6.76821192 7.23178808],0
d3,1,0.715136,0.133201,[235  52] ; [12  2],[235.51162791  51.48837209] ; [11.48837209  2.51162791],0
s3,1,0.722017,0.126568,[210  75] ; [9 4],[209.44630872  75.55369128] ; [9.55369128 3.44630872],0
s8,1,0.737911,0.111971,[192  94] ; [10  4],[192.57333333  93.42666667] ; [9.42666667 4.57333333],0
d1,1,0.739921,0.110196,[198  91] ; [9 5],[197.43564356  91.56435644] ; [9.56435644 4.43564356],0
b4,1,0.741332,0.10896,[173 116] ; [9 5],[173.59075908 115.40924092] ; [8.40924092 5.59075908],0
v3,1,0.83767,0.041974,[126 150] ; [6 8],[125.62758621 150.37241379] ; [6.37241379 7.62758621],0
a5,1,0.926866,0.008425,[230  59] ; [11  3],[229.86468647  59.13531353] ; [11.13531353  2.86468647],0
a6,1,0.967836,0.001626,[226  60] ; [11  3],[225.94  60.06] ; [11.06  2.94],0
u3,1,0.9696,0.001452,[43 15] ; [3 1],[43.03225806 14.96774194] ; [2.96774194 1.03225806],0
n5,1,0.987658,0.000239,[225  62] ; [11  3],[225.02325581  61.97674419] ; [10.97674419  3.02325581],0
a2,1,0.995486,3.2e-05,[103 186] ; [5 9],[103.00990099 185.99009901] ; [4.99009901 9.00990099],0
