Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,28.848002,[22 42] ; [31  3],[34.6122449 29.3877551] ; [18.3877551 15.6122449],1
d2,1,0.0,27.045747,[13 52] ; [25  9],[24.94949495 40.05050505] ; [13.05050505 20.94949495],1
d4,1,1.4e-05,18.821132,[35 30] ; [32  1],[44.43877551 20.56122449] ; [22.56122449 10.43877551],1
d5,1,2.8e-05,17.560181,[34 31] ; [32  2],[43.33333333 21.66666667] ; [22.66666667 11.33333333],1
a2,1,0.000523,12.032676,[ 3 62] ; [10 24],[ 8.53535354 56.46464646] ; [ 4.46464646 29.53535354],1
u1,1,0.009125,6.798212,[ 1 64] ; [ 5 29],[ 3.93939394 61.06060606] ; [ 2.06060606 31.93939394],0
a4,1,0.010978,6.468838,[21 44] ; [20 14],[26.91919192 38.08080808] ; [14.08080808 19.91919192],0
a3,1,0.032499,4.571977,[37 27] ; [27  7],[41.79591837 22.20408163] ; [22.20408163 11.79591837],0
n2,1,0.036464,4.375264,[16  8] ; [4 9],[12.97297297 11.02702703] ; [7.02702703 5.97297297],0
a5,1,0.04177,4.144484,[32 33] ; [24 10],[36.76767677 28.23232323] ; [19.23232323 14.76767677],0
r2,1,0.066182,3.375255,[49 16] ; [30  3],[52.39795918 12.60204082] ; [26.60204082  6.39795918],0
a6,1,0.07793,3.107551,[36 29] ; [25  9],[40.05050505 24.94949495] ; [20.94949495 13.05050505],0
a7,1,0.07793,3.107551,[36 29] ; [25  9],[40.05050505 24.94949495] ; [20.94949495 13.05050505],0
b4,1,0.10766,2.588237,[33 32] ; [23 11],[36.76767677 28.23232323] ; [19.23232323 14.76767677],0
n3,1,0.109781,2.557367,[16  7] ; [5 7],[13.8  9.2] ; [7.2 4.8],0
r1,1,0.184306,1.762558,[37 28] ; [24 10],[40.05050505 24.94949495] ; [20.94949495 13.05050505],0
v2,1,0.207173,1.591069,[19 43] ; [14 18],[21.76595745 40.23404255] ; [11.23404255 20.76595745],0
p8,1,0.255623,1.292308,[15 49] ; [11 21],[17.33333333 46.66666667] ; [ 8.66666667 23.33333333],0
p3,1,0.256721,1.286352,[14 51] ; [10 21],[16.25 48.75] ; [ 7.75 23.25],0
r3,1,0.28885,1.124973,[43 22] ; [26  8],[45.3030303 19.6969697] ; [23.6969697 10.3030303],0
s4,1,0.313728,1.014915,[ 8 57] ; [ 2 32],[ 6.56565657 58.43434343] ; [ 3.43434343 30.56565657],0
p6,1,0.320943,0.985102,[12 53] ; [ 3 26],[10.37234043 54.62765957] ; [ 4.62765957 24.37234043],0
s5,1,0.331121,0.94451,[ 4 59] ; [ 4 29],[ 5.25 57.75] ; [ 2.75 30.25],0
r4,1,0.371272,0.799403,[36 29] ; [22 12],[38.08080808 26.91919192] ; [19.91919192 14.08080808],0
v4,1,0.47054,0.520708,[44 20] ; [25  8],[45.5257732 18.4742268] ; [23.4742268  9.5257732],0
p7,1,0.470735,0.52025,[22 41] ; [14 19],[23.625 39.375] ; [12.375 20.625],0
