Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.494541,[216  11] ; [3 6],[210.64830508  16.35169492] ; [8.35169492 0.64830508],1
v4,1,1e-06,23.551816,[224   2] ; [7 2],[222.15319149   3.84680851] ; [8.84680851 0.15319149],1
d1,1,0.000754,11.350298,[150  77] ; [1 8],[145.24152542  81.75847458] ; [5.75847458 3.24152542],1
s2,1,0.004991,7.882741,[171  56] ; [3 6],[167.36440678  59.63559322] ; [6.63559322 2.36440678],0
r3,1,0.006313,7.458679,[219   8] ; [7 2],[217.38135593   9.61864407] ; [8.61864407 0.38135593],0
n6,1,0.006865,7.307865,[207  17] ; [6 3],[204.77253219  19.22746781] ; [8.22746781 0.77253219],0
n4,1,0.013013,6.167292,[195  32] ; [5 4],[192.37288136  34.62711864] ; [7.62711864 1.37288136],0
s3,1,0.020747,5.347892,[175  50] ; [4 5],[172.11538462  52.88461538] ; [6.88461538 2.11538462],0
a4,1,0.038864,4.266787,[104 122] ; [1 8],[100.9787234 125.0212766] ; [4.0212766 4.9787234],0
d3,1,0.03889,4.265663,[170  56] ; [4 5],[167.33617021  58.66382979] ; [6.66382979 2.33617021],0
a7,1,0.065334,3.396517,[165  62] ; [4 5],[162.55508475  64.44491525] ; [6.44491525 2.55508475],0
r1,1,0.078642,3.092737,[197  29] ; [6 3],[195.22553191  30.77446809] ; [7.77446809 1.22553191],0
b1,1,0.087926,2.911936,[ 87 140] ; [6 3],[ 89.45338983 137.54661017] ; [3.54661017 5.45338983],0
v2,1,0.099398,2.715183,[135  87] ; [3 6],[132.62337662  89.37662338] ; [5.37662338 3.62337662],0
v3,1,0.099465,2.714103,[112 111] ; [2 7],[109.57758621 113.42241379] ; [4.42241379 4.57758621],0
n5,1,0.126004,2.341053,[193  33] ; [6 3],[191.3787234  34.6212766] ; [7.6212766 1.3787234],0
n3,1,0.127679,2.320498,[25 14] ; [1 3],[23.58139535 15.41860465] ; [2.41860465 1.58139535],0
s4,1,0.128461,2.31101,[ 51 175] ; [4 5],[ 52.89361702 173.10638298] ; [2.10638298 6.89361702],0
s6,1,0.134264,2.242498,[189  33] ; [6 3],[187.4025974  34.5974026] ; [7.5974026 1.4025974],0
b4,1,0.163806,1.938737,[129  98] ; [3 6],[126.96610169 100.03389831] ; [5.03389831 3.96610169],0
a3,1,0.255261,1.294278,[184  41] ; [6 3],[182.69230769  42.30769231] ; [7.30769231 1.69230769],0
s8,1,0.258945,1.274388,[163  61] ; [5 4],[161.51072961  62.48927039] ; [6.48927039 2.51072961],0
b5,1,0.29575,1.093262,[116 111] ; [3 6],[114.46186441 112.53813559] ; [4.53813559 4.46186441],0
n1,1,0.316603,1.002928,[20 19] ; [1 3],[19.04651163 19.95348837] ; [1.95348837 2.04651163],0
d2,1,0.326719,0.961859,[113 113] ; [3 6],[111.55744681 114.44255319] ; [4.44255319 4.55744681],0
d5,1,0.331367,0.943548,[180  45] ; [6 3],[178.84615385  46.15384615] ; [7.15384615 1.84615385],0
a2,1,0.364275,0.8231,[ 55 172] ; [1 8],[ 53.86440678 173.13559322] ; [2.13559322 6.86440678],0
n2,1,0.381009,0.767443,[35  4] ; [3 1],[34.46511628  4.53488372] ; [3.53488372 0.46511628],0
a5,1,0.38361,0.759103,[179  48] ; [6 3],[177.94491525  49.05508475] ; [7.05508475 1.94491525],0
p12,1,0.386017,0.751453,[ 28 198] ; [2 7],[ 28.85106383 197.14893617] ; [1.14893617 7.85106383],0
p6,1,0.477005,0.505702,[127  98] ; [4 5],[125.96153846  99.03846154] ; [5.03846154 3.96153846],0
u1,1,0.483141,0.491764,[ 47 180] ; [1 8],[ 46.16949153 180.83050847] ; [1.83050847 7.16949153],0
d4,1,0.533154,0.388376,[192  33] ; [7 2],[191.34615385  33.65384615] ; [7.65384615 1.34615385],0
p5,1,0.533828,0.387099,[ 55 172] ; [3 6],[ 55.78813559 171.21186441] ; [2.21186441 6.78813559],0
a8,1,0.562843,0.334806,[ 39 169] ; [1 8],[ 38.34101382 169.65898618] ; [1.65898618 7.34101382],0
a6,1,0.60549,0.266795,[144  81] ; [5 4],[143.26923077  81.73076923] ; [5.73076923 3.26923077],0
b3,1,0.63876,0.220367,[61 90] ; [3 3],[61.55414013 89.44585987] ; [2.44585987 3.55414013],0
b2,1,0.63876,0.220367,[61 90] ; [3 3],[61.55414013 89.44585987] ; [2.44585987 3.55414013],0
v1,1,0.660713,0.192659,[140  83] ; [5 4],[139.375  83.625] ; [5.625 3.375],0
p7,1,0.733973,0.115495,[189  34] ; [8 1],[189.35775862  33.64224138] ; [7.64224138 1.35775862],0
s5,1,0.743924,0.106708,[109 109] ; [4 5],[108.51982379 109.48017621] ; [4.48017621 4.51982379],0
p11,1,0.77405,0.082416,[194  33] ; [8 1],[194.29661017  32.70338983] ; [7.70338983 1.29661017],0
p9,1,0.812088,0.056517,[207  20] ; [8 1],[206.80084746  20.19915254] ; [8.19915254 0.80084746],0
p3,1,0.933018,0.007064,[153  72] ; [6 3],[152.88461538  72.11538462] ; [6.11538462 2.88461538],0
p10,1,0.958946,0.00265,[203  24] ; [8 1],[202.95338983  24.04661017] ; [8.04661017 0.95338983],0
p4,1,0.99444,4.9e-05,[176  50] ; [7 2],[175.99148936  50.00851064] ; [7.00851064 1.99148936],0
