Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3e-06,21.989966,[23 60] ; [52 29],[37.95731707 45.04268293] ; [37.04268293 43.95731707],1
p6,1,5e-06,20.921074,[10 72] ; [36 45],[23.14110429 58.85889571] ; [22.85889571 58.14110429],1
p7,1,0.000203,13.807572,[34 48] ; [57 24],[45.7791411 36.2208589] ; [45.2208589 35.7791411],1
p8,1,0.010409,6.563447,[28 56] ; [43 38],[36.14545455 47.85454545] ; [34.85454545 46.14545455],0
u3,1,0.026161,4.94533,[ 9 10] ; [17  4],[12.35  6.65] ; [13.65  7.35],0
p1,1,0.034188,4.48528,[ 3 80] ; [10 69],[ 6.66049383 76.33950617] ; [ 6.33950617 72.66049383],0
d3,1,0.044595,4.033896,[57 27] ; [66 15],[62.61818182 21.38181818] ; [60.38181818 20.61818182],0
p2,1,0.044938,4.02096,[58 26] ; [66 14],[63.51219512 20.48780488] ; [60.48780488 19.51219512],0
s6,1,0.054513,3.696922,[46 37] ; [56 24],[51.93865031 31.06134969] ; [50.06134969 29.93865031],0
s8,1,0.055122,3.678403,[23 60] ; [34 47],[28.84756098 54.15243902] ; [28.15243902 52.84756098],0
s2,1,0.063882,3.433611,[32 52] ; [42 38],[37.90243902 46.09756098] ; [36.09756098 43.90243902],0
p12,1,0.079751,3.069973,[ 2 81] ; [ 7 74],[ 4.55487805 78.44512195] ; [ 4.44512195 76.55487805],0
a1,1,0.1329,2.258303,[ 2 82] ; [ 6 75],[ 4.07272727 79.92727273] ; [ 3.92727273 77.07272727],0
r4,1,0.138973,2.189289,[69 15] ; [73  8],[72.29090909 11.70909091] ; [69.70909091 11.29090909],0
p9,1,0.139117,2.1877,[56 27] ; [63 18],[60.22560976 22.77439024] ; [58.77439024 22.22560976],0
p10,1,0.180224,1.795779,[53 31] ; [59 22],[57.01818182 26.98181818] ; [54.98181818 26.01818182],0
a2,1,0.215944,1.531124,[16 68] ; [22 59],[19.34545455 64.65454545] ; [18.65454545 62.34545455],0
n3,1,0.237573,1.394939,[15  9] ; [18  5],[16.85106383  7.14893617] ; [16.14893617  6.85106383],0
s5,1,0.269807,1.21773,[20 59] ; [26 52],[23.14649682 55.85350318] ; [22.85350318 55.14649682],0
b4,1,0.27465,1.193374,[48 36] ; [53 28],[51.41818182 32.58181818] ; [49.58181818 31.41818182],0
a6,1,0.315451,1.007716,[62 22] ; [54 27],[59.05454545 24.94545455] ; [56.94545455 24.05454545],0
p11,1,0.32167,0.982143,[53 31] ; [57 24],[56. 28.] ; [54. 27.],0
u1,1,0.339145,0.913659,[11 73] ; [15 66],[13.23636364 70.76363636] ; [12.76363636 68.23636364],0
a7,1,0.349284,0.876058,[60 24] ; [63 18],[62.61818182 21.38181818] ; [60.38181818 20.61818182],0
r2,1,0.3984,0.713151,[73  8] ; [75  5],[74.45962733  6.54037267] ; [73.54037267  6.45962733],0
s7,1,0.41201,0.672994,[28 50] ; [33 45],[30.5 47.5] ; [30.5 47.5],0
s1,1,0.436718,0.60489,[ 3 81] ; [ 5 76],[ 4.07272727 79.92727273] ; [ 3.92727273 77.07272727],0
d5,1,0.462501,0.539836,[72 12] ; [66 15],[70.25454545 13.74545455] ; [67.74545455 13.25454545],0
s3,1,0.481666,0.495088,[39 44] ; [42 38],[41.24539877 41.75460123] ; [39.75460123 40.24539877],0
a8,1,0.484953,0.487706,[ 4 72] ; [ 6 68],[ 5.06666667 70.93333333] ; [ 4.93333333 69.06666667],0
p5,1,0.488614,0.479577,[ 4 79] ; [ 6 75],[ 5.06097561 77.93902439] ; [ 4.93902439 76.06097561],0
a3,1,0.499763,0.45544,[65 19] ; [59 22],[63.12727273 20.87272727] ; [60.87272727 20.12727273],0
r3,1,0.501399,0.451973,[79  5] ; [78  3],[79.92727273  4.07272727] ; [77.07272727  3.92727273],0
b1,1,0.505168,0.444063,[31 53] ; [34 47],[33.09090909 50.90909091] ; [31.90909091 49.09090909],0
d1,1,0.536737,0.381622,[50 34] ; [52 29],[51.92727273 32.07272727] ; [50.07272727 30.92727273],0
v3,1,0.600622,0.274058,[25 53] ; [22 56],[23.5 54.5] ; [23.5 54.5],0
v4,1,0.616599,0.250677,[73  9] ; [74  7],[73.95092025  8.04907975] ; [73.04907975  7.95092025],0
r1,1,0.654398,0.2004,[67 17] ; [66 14],[68.12195122 15.87804878] ; [64.87804878 15.12195122],0
d2,1,0.695992,0.152675,[41 43] ; [42 39],[42.25454545 41.74545455] ; [40.74545455 40.25454545],0
n6,1,0.696129,0.15253,[50 34] ; [50 30],[51.2195122 32.7804878] ; [48.7804878 31.2195122],0
