Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.013442,6.109929,[72 23] ; [51 36],[64.2032967 30.7967033] ; [58.7967033 28.2032967],0
n4,1,0.027259,4.874352,[68 27] ; [48 38],[60.8839779 34.1160221] ; [55.1160221 30.8839779],0
r4,1,0.028659,4.787968,[83 12] ; [65 22],[77.25274725 17.74725275] ; [70.74725275 16.25274725],0
r3,1,0.030655,4.672194,[89  5] ; [74 13],[84.6519337  9.3480663] ; [78.3480663  8.6519337],0
b1,1,0.039489,4.239715,[39 56] ; [49 38],[45.93406593 49.06593407] ; [42.06593407 44.93406593],0
r1,1,0.056338,3.642034,[74 21] ; [56 30],[68.2320442 26.7679558] ; [61.7679558 24.2320442],0
n2,1,0.059451,3.552632,[26  6] ; [23 15],[22.4  9.6] ; [26.6 11.4],0
p6,1,0.070573,3.269648,[30 63] ; [17 67],[24.69491525 68.30508475] ; [22.30508475 61.69491525],0
a2,1,0.111751,2.529287,[15 80] ; [22 65],[19.31318681 75.68681319] ; [17.68681319 69.31318681],0
s5,1,0.117966,2.444114,[23 68] ; [13 70],[18.82758621 72.17241379] ; [17.17241379 65.82758621],0
p7,1,0.125774,2.343904,[48 45] ; [35 52],[42.88333333 50.11666667] ; [40.11666667 46.88333333],0
s8,1,0.151923,2.052833,[30 64] ; [19 66],[25.73184358 68.26815642] ; [23.26815642 61.73184358],0
p3,1,0.154332,2.028904,[28 67] ; [34 52],[32.54143646 62.45856354] ; [29.45856354 56.54143646],0
s1,1,0.158294,1.990447,[ 3 90] ; [ 7 80],[ 5.16666667 87.83333333] ; [ 4.83333333 82.16666667],0
p9,1,0.167397,1.906097,[40 52] ; [28 56],[35.54545455 56.45454545] ; [32.45454545 51.54545455],0
n6,1,0.211769,1.55929,[71 24] ; [57 29],[67.18232044 27.81767956] ; [60.81767956 25.18232044],0
p5,1,0.245211,1.350383,[ 3 92] ; [ 6 81],[ 4.6978022 90.3021978] ; [ 4.3021978 82.6978022],0
v2,1,0.265237,1.241214,[44 48] ; [34 52],[40.31460674 51.68539326] ; [37.68539326 48.31460674],0
d5,1,0.284904,1.143549,[65 30] ; [65 21],[68.2320442 26.7679558] ; [61.7679558 24.2320442],0
p1,1,0.294553,1.098693,[ 4 89] ; [ 7 80],[ 5.68333333 87.31666667] ; [ 5.31666667 81.68333333],0
u2,1,0.31611,1.004973,[20 18] ; [13 19],[17.91428571 20.08571429] ; [15.08571429 16.91428571],0
r2,1,0.326602,0.962326,[88  7] ; [76 10],[86.07734807  8.92265193] ; [77.92265193  8.07734807],0
n1,1,0.32901,0.952789,[11 21] ; [17 20],[12.98550725 19.01449275] ; [15.01449275 21.98550725],0
a8,1,0.337546,0.919728,[13 72] ; [ 8 70],[10.95092025 74.04907975] ; [10.04907975 67.95092025],0
b4,1,0.347262,0.883438,[60 35] ; [49 38],[56.8956044 38.1043956] ; [52.1043956 34.8956044],0
s4,1,0.396609,0.718584,[12 81] ; [15 71],[14.02793296 78.97206704] ; [12.97206704 73.02793296],0
b5,1,0.420253,0.649607,[59 36] ; [59 28],[61.59340659 33.40659341] ; [56.40659341 30.59340659],0
a7,1,0.49701,0.461315,[57 37] ; [57 30],[59.20441989 34.79558011] ; [54.79558011 32.20441989],0
d3,1,0.501545,0.451666,[55 40] ; [54 32],[57.20994475 37.79005525] ; [51.79005525 34.20994475],0
n3,1,0.531584,0.391363,[24  9] ; [23 12],[22.80882353 10.19117647] ; [24.19117647 10.80882353],0
p8,1,0.550873,0.355755,[32 61] ; [26 60],[30.13407821 62.86592179] ; [27.86592179 58.13407821],0
v1,1,0.557278,0.34444,[39 55] ; [32 54],[37.07777778 56.92222222] ; [33.92222222 52.07777778],0
a5,1,0.566015,0.329395,[55 40] ; [54 33],[56.8956044 38.1043956] ; [52.1043956 34.8956044],0
a6,1,0.577519,0.310263,[58 37] ; [49 37],[56.16022099 38.83977901] ; [50.83977901 35.16022099],0
u4,1,0.579792,0.306571,[ 2 93] ; [ 3 84],[ 2.60989011 92.39010989] ; [ 2.39010989 84.60989011],0
u3,1,0.604306,0.26855,[23 16] ; [18 16],[21.90410959 17.09589041] ; [19.09589041 14.90410959],0
v3,1,0.628399,0.234238,[29 65] ; [22 58],[27.55172414 66.44827586] ; [23.44827586 56.55172414],0
a3,1,0.640701,0.217826,[56 39] ; [53 32],[57.52777778 37.47222222] ; [51.47222222 33.52777778],0
s7,1,0.658369,0.195511,[30 62] ; [29 52],[31.37572254 60.62427746] ; [27.62427746 53.37572254],0
s3,1,0.681334,0.168628,[42 51] ; [41 44],[43.36516854 49.63483146] ; [39.63483146 45.36516854],0
s6,1,0.694203,0.154573,[47 47] ; [45 40],[48.31284916 45.68715084] ; [43.68715084 41.31284916],0
b3,1,0.723974,0.124717,[22 43] ; [16 36],[21.11111111 43.88888889] ; [16.88888889 35.11111111],0
b2,1,0.723974,0.124717,[22 43] ; [16 36],[21.11111111 43.88888889] ; [16.88888889 35.11111111],0
d2,1,0.744964,0.105811,[46 48] ; [40 46],[44.91111111 49.08888889] ; [41.08888889 44.91111111],0
n5,1,0.766926,0.087852,[54 41] ; [47 39],[53.01104972 41.98895028] ; [47.98895028 38.01104972],0
a4,1,0.788501,0.071962,[39 56] ; [37 49],[39.88950276 55.11049724] ; [36.11049724 49.88950276],0
d1,1,0.791339,0.069999,[44 51] ; [42 45],[44.89010989 50.10989011] ; [41.10989011 45.89010989],0
