Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.875377,[20 39] ; [49 14],[33.36885246 25.63114754] ; [35.63114754 27.36885246],1
r1,1,0.002784,8.944047,[36 24] ; [53 10],[43.41463415 16.58536585] ; [45.58536585 17.41463415],0
d5,1,0.006943,7.287753,[24 35] ; [41 22],[31.43442623 27.56557377] ; [33.56557377 29.43442623],0
n4,1,0.007495,7.150438,[39 21] ; [54  9],[45.36585366 14.63414634] ; [47.63414634 15.36585366],0
v3,1,0.009234,6.777015,[15 45] ; [30 33],[21.95121951 38.04878049] ; [23.04878049 39.95121951],0
s8,1,0.0103,6.582279,[20 40] ; [35 27],[27.04918033 32.95081967] ; [27.95081967 34.04918033],0
s4,1,0.011072,6.45373,[13 45] ; [ 4 59],[ 8.14876033 49.85123967] ; [ 8.85123967 54.14876033],0
n1,1,0.055861,3.656199,[ 6 13] ; [8 4],[ 8.58064516 10.41935484] ; [5.41935484 6.58064516],0
a2,1,0.057481,3.608622,[ 2 58] ; [ 8 55],[ 4.87804878 55.12195122] ; [ 5.12195122 57.87804878],0
b5,1,0.058652,3.57511,[33 27] ; [45 18],[38.04878049 21.95121951] ; [39.95121951 23.04878049],0
b4,1,0.060658,3.519297,[28 32] ; [40 23],[33.17073171 26.82926829] ; [34.82926829 28.17073171],0
r4,1,0.100357,2.699864,[48 12] ; [57  6],[51.2195122  8.7804878] ; [53.7804878  9.2195122],0
u1,1,0.106622,2.603592,[ 1 59] ; [ 5 58],[ 2.92682927 57.07317073] ; [ 3.07317073 59.92682927],0
d4,1,0.131233,2.277858,[31 29] ; [41 22],[35.12195122 24.87804878] ; [36.87804878 26.12195122],0
s6,1,0.133746,2.248474,[35 23] ; [44 16],[38.83050847 19.16949153] ; [40.16949153 19.83050847],0
p10,1,0.141258,2.164197,[43 16] ; [52 10],[46.32231405 12.67768595] ; [48.67768595 13.32231405],0
a1,1,0.153904,2.033123,[ 4 56] ; [ 1 62],[ 2.43902439 57.56097561] ; [ 2.56097561 60.43902439],0
d2,1,0.157052,2.002382,[11 49] ; [ 6 57],[ 8.29268293 51.70731707] ; [ 8.70731707 54.29268293],0
u3,1,0.161305,1.961951,[13 15] ; [17  9],[15.55555556 12.44444444] ; [14.44444444 11.55555556],0
p11,1,0.198311,1.65477,[46 14] ; [54  9],[48.7804878 11.2195122] ; [51.2195122 11.7804878],0
s7,1,0.226095,1.465261,[29 28] ; [36 22],[32.2173913 24.7826087] ; [32.7826087 25.2173913],0
p1,1,0.230786,1.436008,[ 6 54] ; [11 52],[ 8.29268293 51.70731707] ; [ 8.70731707 54.29268293],0
p4,1,0.245717,1.347493,[39 21] ; [47 16],[41.95121951 18.04878049] ; [44.04878049 18.95121951],0
n6,1,0.272668,1.203273,[48 12] ; [55  8],[50.24390244  9.75609756] ; [52.75609756 10.24390244],0
n5,1,0.31144,1.02456,[43 16] ; [50 12],[45.34710744 13.65289256] ; [47.65289256 14.34710744],0
a8,1,0.326366,0.963265,[ 8 51] ; [12 47],[10. 49.] ; [10. 49.],0
s2,1,0.363577,0.825499,[33 27] ; [29 33],[30.49180328 29.50819672] ; [31.50819672 30.49180328],0
p9,1,0.410091,0.678537,[47 13] ; [53 10],[48.7804878 11.2195122] ; [51.2195122 11.7804878],0
a3,1,0.430956,0.620246,[31 29] ; [37 26],[33.17073171 26.82926829] ; [34.82926829 28.17073171],0
s3,1,0.46883,0.524731,[32 28] ; [29 33],[30. 30.] ; [31. 31.],0
n3,1,0.492072,0.471992,[12  7] ; [9 3],[12.87096774  6.12903226] ; [8.12903226 3.87096774],0
a4,1,0.498423,0.458292,[16 44] ; [20 42],[17.70491803 42.29508197] ; [18.29508197 43.70491803],0
a5,1,0.532009,0.390554,[29 31] ; [34 29],[30.73170732 29.26829268] ; [32.26829268 30.73170732],0
a7,1,0.560885,0.338173,[41 18] ; [40 22],[39.49586777 19.50413223] ; [41.50413223 20.49586777],0
p8,1,0.563084,0.334393,[37 23] ; [42 21],[38.53658537 21.46341463] ; [40.46341463 22.53658537],0
d3,1,0.594046,0.28407,[23 35] ; [28 35],[24.44628099 33.55371901] ; [26.55371901 36.44628099],0
a6,1,0.600888,0.273659,[38 22] ; [37 26],[36.58536585 23.41463415] ; [38.41463415 24.58536585],0
p5,1,0.609902,0.260317,[12 48] ; [15 48],[13.17073171 46.82926829] ; [13.82926829 49.17073171],0
p3,1,0.617954,0.248754,[36 24] ; [35 28],[34.63414634 25.36585366] ; [36.36585366 26.63414634],0
u2,1,0.632752,0.228347,[16 13] ; [16 10],[16.87272727 12.12727273] ; [15.12727273 10.87272727],0
r3,1,0.648544,0.207741,[56  4] ; [60  3],[56.58536585  3.41463415] ; [59.41463415  3.58536585],0
r2,1,0.666954,0.185186,[53  6] ; [58  5],[53.68032787  5.31967213] ; [57.31967213  5.68032787],0
b2,1,0.682507,0.167317,[14 17] ; [21 21],[14.8630137 16.1369863] ; [20.1369863 21.8630137],0
b3,1,0.682507,0.167317,[14 17] ; [21 21],[14.8630137 16.1369863] ; [20.1369863 21.8630137],0
p2,1,0.711607,0.136678,[51  9] ; [55  8],[51.70731707  8.29268293] ; [54.29268293  8.70731707],0
s5,1,0.725634,0.123158,[21 36] ; [24 36],[21.92307692 35.07692308] ; [23.07692308 36.92307692],0
b1,1,0.804619,0.061194,[28 32] ; [28 35],[27.31707317 32.68292683] ; [28.68292683 34.31707317],0
p12,1,0.841207,0.04014,[ 6 54] ; [ 7 56],[ 6.34146341 53.65853659] ; [ 6.65853659 56.34146341],0
p7,1,0.859047,0.031538,[50  8] ; [55  8],[50.33057851  7.66942149] ; [54.66942149  8.33057851],0
n2,1,0.918931,0.010359,[13  6] ; [8 4],[12.87096774  6.12903226] ; [8.12903226 3.87096774],0
v4,1,0.943106,0.005093,[56  4] ; [59  4],[56.09756098  3.90243902] ; [58.90243902  4.09756098],0
s1,1,0.973402,0.001112,[ 2 58] ; [ 2 60],[ 1.96721311 58.03278689] ; [ 2.03278689 59.96721311],0
