Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.006761,7.335405,[10  3] ; [12 24],[5.83673469 7.16326531] ; [16.16326531 19.83673469],0
d2,1,0.023808,5.108576,[11  2] ; [18 19],[7.54 5.46] ; [21.46 15.54],0
d1,1,0.07728,3.121203,[10  3] ; [18 19],[7.28 5.72] ; [20.72 16.28],0
a7,1,0.101594,2.680342,[7 6] ; [28  8],[9.28571429 3.71428571] ; [25.71428571 10.28571429],0
n4,1,0.106948,2.598753,[9 4] ; [16 21],[6.5 6.5] ; [18.5 18.5],0
d4,1,0.147712,2.095721,[12  1] ; [27 10],[10.14  2.86] ; [28.86  8.14],0
b4,1,0.148299,2.089664,[9 4] ; [17 20],[6.76 6.24] ; [19.24 17.76],0
d3,1,0.184451,1.761391,[12  1] ; [27  9],[10.34693878  2.65306122] ; [28.65306122  7.34693878],0
n5,1,0.200243,1.640604,[4 9] ; [19 18],[5.98 7.02] ; [17.02 19.98],0
s2,1,0.282209,1.156422,[7 6] ; [26 11],[8.58 4.42] ; [24.42 12.58],0
p2,1,0.282209,1.156422,[7 6] ; [26 11],[8.58 4.42] ; [24.42 12.58],0
s5,1,0.32155,0.98263,[8 5] ; [14 17],[6.5 6.5] ; [15.5 15.5],0
p8,1,0.357097,0.848077,[5 8] ; [ 9 27],[3.71428571 9.28571429] ; [10.28571429 25.71428571],0
a2,1,0.418459,0.654638,[ 3 10] ; [ 5 32],[ 2.08 10.92] ; [ 5.92 31.08],0
u1,1,0.418459,0.654638,[ 3 10] ; [ 5 32],[ 2.08 10.92] ; [ 5.92 31.08],0
p10,1,0.446639,0.579167,[9 4] ; [20 15],[7.85416667 5.14583333] ; [21.14583333 13.85416667],0
s3,1,0.481374,0.495748,[7 6] ; [24 13],[8.06 4.94] ; [22.94 14.06],0
b5,1,0.481374,0.495748,[7 6] ; [24 13],[8.06 4.94] ; [22.94 14.06],0
n3,1,0.493963,0.467882,[5 1] ; [11  5],[4.36363636 1.63636364] ; [11.63636364  4.36363636],0
v1,1,0.532375,0.389857,[4 9] ; [15 22],[4.94 8.06] ; [14.06 22.94],0
u3,1,0.550985,0.355556,[2 2] ; [8 4],[2.5 1.5] ; [7.5 4.5],0
d5,1,0.559084,0.341292,[12  1] ; [31  5],[11.40816327  1.59183673] ; [31.59183673  4.40816327],0
p7,1,0.560427,0.338965,[7 6] ; [16 20],[6.10204082 6.89795918] ; [16.89795918 19.10204082],0
n2,1,0.59536,0.282051,[3 3] ; [10  6],[3.54545455 2.45454545] ; [9.45454545 6.54545455],0
p3,1,0.598542,0.2772,[6 7] ; [14 23],[5.2 7.8] ; [14.8 22.2],0
s8,1,0.598542,0.2772,[6 7] ; [14 23],[5.2 7.8] ; [14.8 22.2],0
p6,1,0.602348,0.271469,[5 8] ; [11 25],[4.24489796 8.75510204] ; [11.75510204 24.24489796],0
s6,1,0.610633,0.259254,[8 4] ; [26  9],[8.68085106 3.31914894] ; [25.31914894  9.68085106],0
r4,1,0.628656,0.233888,[11  2] ; [29  8],[10.4  2.6] ; [29.6  7.4],0
n1,1,0.677856,0.172549,[1 5] ; [ 4 12],[1.36363636 4.63636364] ; [ 3.63636364 12.36363636],0
r3,1,0.715808,0.132544,[11  2] ; [28  7],[10.5625  2.4375] ; [28.4375  6.5625],0
s7,1,0.727724,0.121212,[6 5] ; [16 17],[5.5 5.5] ; [16.5 16.5],0
b1,1,0.74714,0.10395,[6 7] ; [19 18],[6.5 6.5] ; [18.5 18.5],0
v4,1,0.74714,0.10395,[12  1] ; [33  4],[11.7  1.3] ; [33.3  3.7],0
p5,1,0.76519,0.089205,[ 1 12] ; [ 2 35],[ 0.78 12.22] ; [ 2.22 34.78],0
u2,1,0.771084,0.084656,[2 2] ; [5 7],[1.75 2.25] ; [5.25 6.75],0
p9,1,0.780866,0.07739,[7 5] ; [22 13],[7.40425532 4.59574468] ; [21.59574468 13.40425532],0
s1,1,0.782974,0.07587,[ 1 12] ; [ 2 34],[ 0.79591837 12.20408163] ; [ 2.20408163 33.79591837],0
a5,1,0.829813,0.0462,[8 5] ; [24 13],[8.32 4.68] ; [23.68 13.32],0
r1,1,0.911944,0.012229,[9 4] ; [25 12],[8.84 4.16] ; [25.16 11.84],0
a3,1,0.911944,0.012229,[9 4] ; [25 12],[8.84 4.16] ; [25.16 11.84],0
r2,1,0.921987,0.00959,[12  1] ; [32  3],[11.91666667  1.08333333] ; [32.08333333  2.91666667],0
n6,1,0.94391,0.00495,[9 4] ; [26 11],[9.1 3.9] ; [25.9 11.1],0
b3,1,0.962486,0.002212,[2 7] ; [ 3 10],[2.04545455 6.95454545] ; [ 2.95454545 10.04545455],0
b2,1,0.962486,0.002212,[2 7] ; [ 3 10],[2.04545455 6.95454545] ; [ 2.95454545 10.04545455],0
a4,1,0.989677,0.000167,[6 7] ; [17 20],[5.98 7.02] ; [17.02 19.98],0
p4,1,0.989677,0.000167,[6 7] ; [17 20],[5.98 7.02] ; [17.02 19.98],0
a6,1,0.989677,0.000167,[7 6] ; [20 17],[7.02 5.98] ; [19.98 17.02],0
