Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,92.012644,[28 42] ; [314  38],[56.72985782 13.27014218] ; [285.27014218  66.72985782],1
n6,1,0.0,41.748822,[44 25] ; [323  28],[60.29285714  8.70714286] ; [306.70714286  44.29285714],1
p4,1,3e-06,21.91838,[31 39] ; [255  95],[47.66666667 22.33333333] ; [238.33333333 111.66666667],1
p10,1,9e-06,19.665552,[56 13] ; [336  15],[64.4  4.6] ; [327.6  23.4],1
p7,1,5.8e-05,16.163505,[34 35] ; [252  90],[48.01459854 20.98540146] ; [237.98540146 104.01459854],1
r4,1,0.002161,9.407601,[58 12] ; [331  22],[64.37352246  5.62647754] ; [324.62647754  28.37352246],0
p3,1,0.006184,7.495961,[30 40] ; [212 138],[40.33333333 29.66666667] ; [201.66666667 148.33333333],0
d2,1,0.00775,7.090391,[24 46] ; [182 170],[34.17061611 35.82938389] ; [171.82938389 180.17061611],0
d1,1,0.010196,6.600408,[34 36] ; [229 124],[43.52245863 26.47754137] ; [219.47754137 133.52245863],0
p8,1,0.010722,6.510837,[33 37] ; [219 126],[42.5060241 27.4939759] ; [209.4939759 135.5060241],0
a3,1,0.012351,6.259785,[45 25] ; [274  76],[53.16666667 16.83333333] ; [265.83333333  84.16666667],0
a2,1,0.020362,5.380616,[10 60] ; [ 97 256],[17.70685579 52.29314421] ; [ 89.29314421 263.70685579],0
p11,1,0.023501,5.131071,[53 17] ; [305  48],[59.24349882 10.75650118] ; [298.75650118  54.24349882],0
a5,1,0.026282,4.93734,[47 23] ; [280  73],[54.11347518 15.88652482] ; [272.88652482  80.11347518],0
p5,1,0.030137,4.701469,[ 5 64] ; [ 62 288],[11.03341289 57.96658711] ; [ 55.96658711 294.03341289],0
p6,1,0.031247,4.639334,[22 45] ; [164 184],[30.02891566 36.97108434] ; [155.97108434 192.02891566],0
v3,1,0.035061,4.44219,[25 41] ; [178 164],[32.83823529 33.16176471] ; [170.16176471 171.83823529],0
u1,1,0.042776,4.104215,[ 8 62] ; [ 78 275],[14.23167849 55.76832151] ; [ 71.76832151 281.23167849],0
s2,1,0.056239,3.644966,[31 38] ; [201 149],[38.2052506 30.7947494] ; [193.7947494 156.2052506],0
s1,1,0.078299,3.099863,[ 4 66] ; [  7 340],[ 1.84652278 68.15347722] ; [  9.15347722 337.84652278],0
p2,1,0.084959,2.967391,[57 13] ; [311  39],[61.33333333  8.66666667] ; [306.66666667  43.33333333],0
s7,1,0.122779,2.381507,[32 38] ; [187 148],[37.85185185 32.14814815] ; [181.14814815 153.85185185],0
u2,1,0.125407,2.348464,[17  7] ; [42 37],[13.74757282 10.25242718] ; [45.25242718 33.74757282],0
s8,1,0.175242,1.837518,[32 38] ; [191 159],[37.16666667 32.83333333] ; [185.83333333 164.16666667],0
r1,1,0.178213,1.812466,[54 16] ; [295  57],[57.89099526 12.10900474] ; [291.10900474  60.89099526],0
s3,1,0.179331,1.803158,[34 35] ; [202 146],[39.05035971 29.94964029] ; [196.94964029 151.05035971],0
b1,1,0.222673,1.487063,[21 49] ; [133 220],[25.48463357 44.51536643] ; [128.51536643 224.48463357],0
v2,1,0.245639,1.347937,[41 25] ; [238 105],[45.02200489 20.97799511] ; [233.97799511 109.02200489],0
b5,1,0.343367,0.897821,[48 22] ; [221 132],[44.51536643 25.48463357] ; [224.48463357 128.51536643],0
a1,1,0.355149,0.854974,[ 6 64] ; [ 20 333],[ 4.30260047 65.69739953] ; [ 21.69739953 331.30260047],0
b4,1,0.356263,0.851022,[45 25] ; [206 147],[41.53664303 28.46335697] ; [209.46335697 143.53664303],0
a7,1,0.365969,0.817306,[54 16] ; [253  99],[50.92417062 19.07582938] ; [256.07582938  95.92417062],0
d5,1,0.371491,0.798672,[56 14] ; [296  55],[58.52731591 11.47268409] ; [293.47268409  57.52731591],0
a6,1,0.394315,0.725593,[44 26] ; [239 112],[47.05463183 22.94536817] ; [235.94536817 115.05463183],0
r2,1,0.407538,0.68597,[64  4] ; [337  13],[65.23444976  2.76555024] ; [335.76555024  14.23444976],0
s6,1,0.428842,0.625957,[47 21] ; [256  91],[49.64819277 18.35180723] ; [253.35180723  93.64819277],0
p1,1,0.441455,0.592497,[ 9 60] ; [ 35 317],[ 7.21140143 61.78859857] ; [ 36.78859857 315.21140143],0
a8,1,0.461323,0.542683,[ 8 55] ; [ 52 265],[ 9.94736842 53.05263158] ; [ 50.05263158 266.94736842],0
a4,1,0.470797,0.520105,[31 39] ; [172 179],[33.75296912 36.24703088] ; [169.24703088 181.75296912],0
p12,1,0.48914,0.478417,[ 6 64] ; [ 40 311],[ 7.64845606 62.35154394] ; [ 38.35154394 312.64845606],0
n1,1,0.519011,0.415857,[ 6 10] ; [27 31],[7.13513514 8.86486486] ; [25.86486486 32.13513514],0
s5,1,0.533749,0.387249,[24 41] ; [140 201],[26.25615764 38.74384236] ; [137.74384236 203.25615764],0
b2,1,0.554524,0.349274,[19 21] ; [ 99 134],[17.28937729 22.71062271] ; [100.71062271 132.28937729],0
b3,1,0.554524,0.349274,[19 21] ; [ 99 134],[17.28937729 22.71062271] ; [100.71062271 132.28937729],0
u3,1,0.588719,0.29235,[17  8] ; [49 30],[15.86538462  9.13461538] ; [50.13461538 28.86538462],0
r3,1,0.592364,0.286668,[66  4] ; [337  15],[66.84834123  3.15165877] ; [336.15165877  15.84834123],0
v4,1,0.604449,0.268337,[66  3] ; [341  11],[66.70546318  2.29453682] ; [340.29453682  11.70546318],0
s4,1,0.686958,0.162399,[12 58] ; [ 53 295],[10.88516746 59.11483254] ; [ 54.11483254 293.88516746],0
n3,1,0.803914,0.061645,[11  5] ; [41 16],[11.39726027  4.60273973] ; [40.60273973 16.39726027],0
n2,1,0.864333,0.029193,[13  3] ; [46 12],[12.75675676  3.24324324] ; [46.24324324 11.75675676],0
d4,1,0.895961,0.017099,[59 11] ; [298  53],[59.35866983 10.64133017] ; [297.64133017  53.35866983],0
d3,1,0.939362,0.005787,[49 21] ; [248 104],[49.26540284 20.73459716] ; [247.73459716 104.26540284],0
