Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,136.915433,[236  14] ; [21 46],[202.68138801  47.31861199] ; [54.31861199 12.68138801],1
p11,1,0.0,32.544011,[213  38] ; [37 33],[195.48286604  55.51713396] ; [54.51713396 15.48286604],1
a5,1,1.7e-05,18.500845,[155  96] ; [23 47],[139.18380062 111.81619938] ; [38.81619938 31.18380062],1
p2,1,5e-05,16.457143,[212  38] ; [44 26],[200.  50.] ; [56. 14.],1
p8,1,0.000124,14.72563,[133 115] ; [19 50],[118.9148265 129.0851735] ; [33.0851735 35.9148265],1
s6,1,0.000557,11.913448,[170  74] ; [32 36],[157.97435897  86.02564103] ; [44.02564103 23.97435897],1
p4,1,0.000558,11.910273,[141 110] ; [23 47],[128.23676012 122.76323988] ; [35.76323988 34.23676012],1
s7,1,0.000617,11.72509,[115 123] ; [17 51],[102.66666667 135.33333333] ; [29.33333333 38.66666667],1
r3,1,0.000998,10.83035,[237  13] ; [58 12],[230.46875  19.53125] ; [64.53125  5.46875],1
n5,1,0.001231,10.442527,[201  50] ; [43 27],[190.79127726  60.20872274] ; [53.20872274 16.79127726],0
s8,1,0.002756,8.962025,[101 150] ; [14 54],[ 90.48589342 160.51410658] ; [24.51410658 43.48589342],0
r2,1,0.004469,8.082739,[232  18] ; [57 13],[225.78125  24.21875] ; [63.21875  6.78125],0
v1,1,0.006567,7.387761,[127 118] ; [23 46],[117.03821656 127.96178344] ; [32.96178344 36.03821656],0
s2,1,0.008274,6.973171,[116 132] ; [20 49],[106.39747634 141.60252366] ; [29.60252366 39.39747634],0
a6,1,0.009094,6.80426,[148 103] ; [29 41],[138.40186916 112.59813084] ; [38.59813084 31.40186916],0
u2,1,0.011828,6.336497,[54 47] ; [12 28],[47.27659574 53.72340426] ; [18.72340426 21.27659574],0
a3,1,0.013817,6.061393,[149 102] ; [29 39],[140.05642633 110.94357367] ; [37.94357367 30.05642633],0
r4,1,0.016009,5.801899,[222  29] ; [54 16],[215.81308411  35.18691589] ; [60.18691589  9.81308411],0
n4,1,0.02222,5.228486,[192  59] ; [44 26],[184.53582555  66.46417445] ; [51.46417445 18.53582555],0
b5,1,0.024236,5.077684,[138 113] ; [49 21],[146.2211838 104.7788162] ; [40.7788162 29.2211838],0
u3,1,0.036763,4.361365,[54 47] ; [14 27],[48.36619718 52.63380282] ; [19.63380282 21.36619718],0
v2,1,0.037692,4.318855,[122 116] ; [26 44],[114.36363636 123.63636364] ; [33.63636364 36.36363636],0
v4,1,0.037722,4.317527,[236  14] ; [61  9],[232.03125  17.96875] ; [64.96875  5.03125],0
d5,1,0.041491,4.155844,[145 105] ; [31 39],[137.5 112.5] ; [38.5 31.5],0
b1,1,0.065092,3.402655,[ 88 163] ; [33 37],[ 94.61370717 156.38629283] ; [26.38629283 43.61370717],0
r1,1,0.065682,3.387755,[182  68] ; [43 27],[175.78125  74.21875] ; [49.21875 20.78125],0
a7,1,0.075762,3.15354,[164  85] ; [38 32],[157.67398119  91.32601881] ; [44.32601881 25.67398119],0
p6,1,0.080452,3.055751,[ 85 163] ; [16 53],[ 79.01577287 168.98422713] ; [21.98422713 47.01577287],0
p5,1,0.083426,2.996859,[ 33 217] ; [ 4 66],[ 28.90625 221.09375] ; [ 8.09375 61.90625],0
p1,1,0.099918,2.706848,[ 22 228] ; [ 2 67],[ 18.80877743 231.19122257] ; [ 5.19122257 63.80877743],0
p7,1,0.104696,2.632511,[157  90] ; [37 33],[151.16088328  95.83911672] ; [42.83911672 27.16088328],0
p3,1,0.142084,2.15524,[118 133] ; [26 44],[112.59813084 138.40186916] ; [31.40186916 38.59813084],0
s5,1,0.145233,2.121617,[ 77 167] ; [15 52],[ 72.18006431 171.81993569] ; [19.81993569 47.18006431],0
b3,1,0.1542,2.030203,[52 87] ; [11 32],[48.11538462 90.88461538] ; [14.88461538 28.11538462],0
b2,1,0.1542,2.030203,[52 87] ; [11 32],[48.11538462 90.88461538] ; [14.88461538 28.11538462],0
p12,1,0.154786,2.024438,[ 19 230] ; [ 2 68],[ 16.39184953 232.60815047] ; [ 4.60815047 65.39184953],0
d4,1,0.161383,1.961222,[149 102] ; [35 35],[143.87538941 107.12461059] ; [40.12461059 29.87538941],0
d2,1,0.185016,1.756863,[ 34 216] ; [14 56],[ 37.5 212.5] ; [10.5 59.5],0
a2,1,0.219578,1.507126,[ 17 234] ; [ 2 68],[ 14.85669782 236.14330218] ; [ 4.14330218 65.85669782],0
a8,1,0.221661,1.493587,[ 28 212] ; [11 52],[ 30.89108911 209.10891089] ; [ 8.10891089 54.89108911],0
