Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,85.506731,[497 109] ; [45 65],[458.73184358 147.26815642] ; [83.26815642 26.73184358],1
n4,1,0.0,49.30284,[505 102] ; [60 52],[476.98887344 130.01112656] ; [88.01112656 23.98887344],1
p10,1,3e-06,22.090785,[509  92] ; [71 37],[491.65021157 109.34978843] ; [88.34978843 19.65021157],1
p11,1,1e-05,19.562037,[498 110] ; [71 41],[480.48888889 127.51111111] ; [88.51111111 23.48888889],1
p9,1,3.4e-05,17.190761,[517  82] ; [76 32],[502.41442716  96.58557284] ; [90.58557284 17.41442716],1
p4,1,0.000166,14.183822,[383 219] ; [49 61],[365.25842697 236.74157303] ; [66.74157303 43.25842697],1
p6,1,0.000575,11.854356,[235 365] ; [23 83],[219.26345609 380.73654391] ; [38.73654391 67.26345609],1
s7,1,0.000643,11.647516,[312 270] ; [36 66],[296.10526316 285.89473684] ; [51.89473684 50.10526316],1
s5,1,0.000644,11.645401,[218 368] ; [21 84],[202.68306802 383.31693198] ; [36.31693198 68.68306802],1
r2,1,0.001747,9.798324,[595   9] ; [105   7],[590.5027933  13.4972067] ; [109.4972067   2.5027933],0
d2,1,0.00235,9.253955,[319 287] ; [41 70],[304.26778243 301.73221757] ; [55.73221757 55.26778243],0
s6,1,0.002425,9.1967,[424 171] ; [63 48],[410.43201133 184.56798867] ; [76.56798867 34.43201133],0
u1,1,0.002744,8.970308,[135 473] ; [ 11 101],[123.28888889 484.71111111] ; [22.71111111 89.28888889],0
p2,1,0.003046,8.779518,[514  89] ; [82 29],[503.34453782  99.65546218] ; [92.65546218 18.34453782],0
u2,1,0.003687,8.431725,[83 73] ; [28  7],[90.65968586 65.34031414] ; [20.34031414 14.65968586],0
s8,1,0.007665,7.110233,[292 310] ; [39 73],[279.07843137 322.92156863] ; [51.92156863 60.07843137],0
d1,1,0.008756,6.871884,[389 219] ; [57 55],[376.62222222 231.37777778] ; [69.37777778 42.62222222],0
a5,1,0.010899,6.481703,[474 133] ; [75 37],[463.48122392 143.51877608] ; [85.51877608 26.48122392],0
p3,1,0.014072,6.029109,[316 288] ; [44 67],[304.11188811 299.88811189] ; [55.88811189 55.11188811],0
p5,1,0.015088,5.906107,[ 76 526] ; [  5 104],[ 68.58227848 533.41772152] ; [12.41772152 96.58227848],0
b1,1,0.017547,5.640803,[221 387] ; [54 58],[232.22222222 375.77777778] ; [42.77777778 69.22222222],0
p12,1,0.023928,5.099831,[ 56 547] ; [  3 105],[ 50.03797468 552.96202532] ; [ 8.96202532 99.03797468],0
p7,1,0.024486,5.059867,[393 197] ; [58 47],[382.86330935 207.13669065] ; [68.13669065 36.86330935],0
s2,1,0.028264,4.811893,[322 278] ; [47 64],[311.39240506 288.60759494] ; [57.60759494 53.39240506],0
a4,1,0.029506,4.737822,[294 310] ; [42 70],[283.44134078 320.55865922] ; [52.55865922 59.44134078],0
v1,1,0.034993,4.445523,[340 254] ; [51 59],[329.90625 264.09375] ; [61.09375 48.90625],0
a2,1,0.042465,4.116555,[170 438] ; [21 91],[161.28888889 446.71111111] ; [29.71111111 82.28888889],0
p8,1,0.04494,4.020902,[330 266] ; [49 60],[320.40283688 275.59716312] ; [58.59716312 50.40283688],0
r4,1,0.045383,4.004347,[592  16] ; [105   7],[588.57777778  19.42222222] ; [108.42222222   3.57777778],0
v3,1,0.057262,3.614957,[257 330] ; [34 67],[248.28052326 338.71947674] ; [42.71947674 58.28052326],0
b3,1,0.069382,3.297573,[145 228] ; [16 44],[138.69053118 234.30946882] ; [22.30946882 37.69053118],0
b2,1,0.069382,3.297573,[145 228] ; [16 44],[138.69053118 234.30946882] ; [22.30946882 37.69053118],0
u3,1,0.074501,3.180952,[96 61] ; [27  8],[100.578125  56.421875] ; [22.421875 12.578125],0
v2,1,0.081814,3.028501,[352 233] ; [52 50],[344.01746725 240.98253275] ; [59.98253275 42.01746725],0
a3,1,0.143429,2.140776,[450 154] ; [76 36],[443.72067039 160.27932961] ; [82.27932961 29.72067039],0
a8,1,0.156477,2.007943,[ 82 464] ; [10 93],[ 77.3990755 468.6009245] ; [14.6009245 88.3990755],0
a1,1,0.18908,1.724772,[ 27 581] ; [  2 110],[ 24.48888889 583.51111111] ; [  4.51111111 107.48888889],0
s1,1,0.226296,1.463991,[ 19 579] ; [  6 103],[ 21.145686 576.854314] ; [  3.854314 105.145686],0
n1,1,0.239563,1.383165,[49 72] ; [10 24],[46.05806452 74.94193548] ; [12.94193548 21.05806452],0
d4,1,0.260316,1.267078,[511  94] ; [89 22],[506.98324022  98.01675978] ; [93.01675978 17.98324022],0
p1,1,0.35887,0.841845,[ 54 549] ; [  7 104],[ 51.51680672 551.48319328] ; [  9.48319328 101.51680672],0
n2,1,0.363136,0.82702,[92 30] ; [23 11],[89.93589744 32.06410256] ; [25.06410256  8.93589744],0
s4,1,0.372776,0.794389,[100 496] ; [15 97],[ 96.8079096 499.1920904] ; [18.1920904 93.8079096],0
s3,1,0.437877,0.60184,[344 253] ; [59 51],[340.29844413 256.70155587] ; [62.70155587 47.29844413],0
b4,1,0.483585,0.490768,[353 255] ; [69 43],[356.35555556 251.64444444] ; [65.64444444 46.35555556],0
b5,1,0.493665,0.468528,[359 249] ; [70 42],[362.26666667 245.73333333] ; [66.73333333 45.26666667],0
