Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.002792,8.938399,[51 25] ; [41  4],[57.78512397 18.21487603] ; [34.21487603 10.78512397],0
d4,1,0.01295,6.175973,[46 30] ; [37  8],[52.1322314 23.8677686] ; [30.8677686 14.1322314],0
v3,1,0.037491,4.327966,[13 62] ; [15 29],[17.64705882 57.35294118] ; [10.35294118 33.64705882],0
p8,1,0.052517,3.759209,[17 58] ; [18 28],[21.69421488 53.30578512] ; [13.30578512 32.69421488],0
v4,1,0.059953,3.538681,[55 21] ; [40  6],[59.18032787 16.81967213] ; [35.81967213 10.18032787],0
d3,1,0.061752,3.489703,[33 43] ; [28 18],[38. 38.] ; [23. 23.],0
d1,1,0.070798,3.264419,[27 49] ; [24 22],[31.7704918 44.2295082] ; [19.2295082 26.7704918],0
v1,1,0.081554,3.033662,[17 59] ; [17 29],[21.18032787 54.81967213] ; [12.81967213 33.18032787],0
n2,1,0.112038,2.525235,[17 18] ; [9 3],[19.36170213 15.63829787] ; [6.63829787 5.36170213],0
s4,1,0.124589,2.358656,[12 63] ; [ 3 43],[ 9.29752066 65.70247934] ; [ 5.70247934 40.29752066],0
d5,1,0.131493,2.274788,[46 30] ; [34 12],[49.83606557 26.16393443] ; [30.16393443 15.83606557],0
n5,1,0.145258,2.121354,[45 31] ; [21 25],[41.1147541 34.8852459] ; [24.8852459 21.1147541],0
n3,1,0.206677,1.594549,[17 16] ; [10  4],[18.95744681 14.04255319] ; [8.04255319 5.95744681],0
n6,1,0.213739,1.545921,[42 33] ; [31 15],[45.24793388 29.75206612] ; [27.75206612 18.24793388],0
a7,1,0.216817,1.525316,[42 34] ; [30 15],[45.2231405 30.7768595] ; [26.7768595 18.2231405],0
p11,1,0.255627,1.292287,[30 46] ; [23 23],[33.01639344 42.98360656] ; [19.98360656 26.01639344],0
p4,1,0.32796,0.956938,[25 50] ; [19 26],[27.5 47.5] ; [16.5 28.5],0
b4,1,0.345537,0.889781,[43 33] ; [30 16],[45.47540984 30.52459016] ; [27.52459016 18.47540984],0
a4,1,0.374712,0.787979,[25 49] ; [12 34],[22.81666667 51.18333333] ; [14.18333333 31.81666667],0
s5,1,0.379559,0.77213,[ 9 66] ; [ 8 37],[10.625 64.375] ; [ 6.375 38.625],0
r4,1,0.386827,0.748894,[47 29] ; [32 14],[49.21311475 26.78688525] ; [29.78688525 16.21311475],0
a3,1,0.389883,0.739306,[38 37] ; [27 19],[40.2892562 34.7107438] ; [24.7107438 21.2892562],0
d2,1,0.422843,0.642401,[39 36] ; [20 25],[36.875 38.125] ; [22.125 22.875],0
s6,1,0.423828,0.639676,[24 51] ; [18 28],[26.03305785 48.96694215] ; [15.96694215 30.03305785],0
s1,1,0.449692,0.571429,[ 6 69] ; [ 2 43],[ 5. 70.] ; [ 3. 42.],0
u3,1,0.450259,0.57,[18 20] ; [ 7 12],[16.66666667 21.33333333] ; [ 8.33333333 10.66666667],0
s2,1,0.450552,0.569263,[14 61] ; [11 34],[15.625 59.375] ; [ 9.375 35.625],0
r1,1,0.470361,0.521129,[48 28] ; [32 14],[49.83606557 26.16393443] ; [30.16393443 15.83606557],0
b5,1,0.484504,0.488709,[38 38] ; [26 20],[39.86885246 36.13114754] ; [24.13114754 21.86885246],0
a8,1,0.535253,0.384408,[ 6 68] ; [ 2 38],[ 5.19298246 68.80701754] ; [ 2.80701754 37.19298246],0
r2,1,0.542428,0.371058,[60 15] ; [38  7],[61.25 13.75] ; [36.75  8.25],0
a6,1,0.543934,0.368298,[42 34] ; [28 18],[43.60655738 32.39344262] ; [26.39344262 19.60655738],0
p2,1,0.544223,0.36777,[37 39] ; [25 21],[38.62295082 37.37704918] ; [23.37704918 22.62295082],0
p1,1,0.578215,0.309129,[ 6 70] ; [ 5 41],[ 6.85245902 69.14754098] ; [ 4.14754098 41.85245902],0
a1,1,0.60756,0.263743,[ 5 71] ; [ 2 44],[ 4.36065574 71.63934426] ; [ 2.63934426 43.36065574],0
s3,1,0.612369,0.256739,[25 50] ; [13 32],[23.75 51.25] ; [14.25 30.75],0
p6,1,0.613309,0.255385,[11 64] ; [ 8 36],[11.97478992 63.02521008] ; [ 7.02521008 36.97478992],0
b1,1,0.672204,0.179035,[41 35] ; [23 23],[39.86885246 36.13114754] ; [24.13114754 21.86885246],0
p3,1,0.683285,0.166451,[21 55] ; [14 31],[21.98347107 54.01652893] ; [13.01652893 31.98347107],0
a2,1,0.709124,0.139153,[10 66] ; [ 5 41],[ 9.3442623 66.6557377] ; [ 5.6557377 40.3442623],0
u2,1,0.759791,0.093486,[14 24] ; [ 7 10],[14.50909091 23.49090909] ; [ 6.49090909 10.50909091],0
n1,1,0.770436,0.08515,[10 24] ; [3 9],[ 9.60869565 24.39130435] ; [3.39130435 8.60869565],0
u1,1,0.778577,0.079059,[ 6 70] ; [ 3 43],[ 5.60655738 70.39344262] ; [ 3.39344262 42.60655738],0
a5,1,0.78181,0.076707,[41 35] ; [26 20],[41.73770492 34.26229508] ; [25.26229508 20.73770492],0
p10,1,0.866635,0.028202,[12 62] ; [ 8 38],[12.33333333 61.66666667] ; [ 7.66666667 38.33333333],0
b3,1,0.871155,0.026306,[14 35] ; [ 7 16],[14.29166667 34.70833333] ; [ 6.70833333 16.29166667],0
b2,1,0.871155,0.026306,[14 35] ; [ 7 16],[14.29166667 34.70833333] ; [ 6.70833333 16.29166667],0
n4,1,0.955308,0.003141,[45 31] ; [27 19],[44.85245902 31.14754098] ; [27.14754098 18.85245902],0
s8,1,0.972091,0.001224,[ 8 67] ; [ 5 41],[ 8.05785124 66.94214876] ; [ 4.94214876 41.05785124],0
p7,1,0.975053,0.000978,[34 42] ; [20 25],[33.91735537 42.08264463] ; [20.08264463 24.91735537],0
