Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.372859,[48 50] ; [217  66],[68.16272966 29.83727034] ; [196.83727034  86.16272966],1
n5,1,1e-06,25.208029,[46 52] ; [213  73],[66.09895833 31.90104167] ; [192.90104167  93.09895833],1
r4,1,4e-06,21.203586,[63 37] ; [244  44],[79.12371134 20.87628866] ; [227.87628866  60.12371134],1
s6,1,2.7e-05,17.634096,[38 62] ; [175 106],[55.90551181 44.09448819] ; [157.09448819 123.90551181],1
p9,1,3.3e-05,17.239507,[57 41] ; [225  58],[72.53543307 25.46456693] ; [209.46456693  73.53543307],1
p11,1,3.6e-05,17.078936,[55 45] ; [221  67],[71.13402062 28.86597938] ; [204.86597938  83.13402062],1
r3,1,5.6e-05,16.240703,[76 23] ; [264  23],[87.20207254 11.79792746] ; [252.79792746  34.20207254],1
v4,1,6.2e-05,16.053096,[77 21] ; [267  20],[87.56363636 10.43636364] ; [256.43636364  30.56363636],1
n4,1,0.000166,14.184061,[51 49] ; [205  81],[66.32124352 33.67875648] ; [189.67875648  96.32124352],1
r2,1,0.000274,13.240741,[76 23] ; [260  26],[86.4 12.6] ; [249.6  36.4],1
p2,1,0.00078,11.288506,[63 37] ; [229  58],[75.45219638 24.54780362] ; [216.54780362  70.45219638],1
b1,1,0.002775,8.949551,[55 45] ; [109 179],[42.26804124 57.73195876] ; [121.73195876 166.26804124],0
a1,1,0.008817,6.859499,[ 9 91] ; [  8 280],[ 4.3814433 95.6185567] ; [ 12.6185567 275.3814433],0
s8,1,0.011469,6.391112,[20 80] ; [ 96 191],[29.97416021 70.02583979] ; [ 86.02583979 200.97416021],0
p4,1,0.015086,5.906394,[33 66] ; [136 151],[43.34455959 55.65544041] ; [125.65544041 161.34455959],0
s5,1,0.025473,4.991418,[14 83] ; [ 71 208],[21.92819149 75.07180851] ; [ 63.07180851 215.92819149],0
v2,1,0.027515,4.858176,[32 62] ; [130 146],[41.15675676 52.84324324] ; [120.84324324 155.15675676],0
p7,1,0.030941,4.656215,[44 52] ; [165 117],[53.07936508 42.92063492] ; [155.92063492 126.07936508],0
p3,1,0.038698,4.274073,[29 71] ; [117 171],[37.62886598 62.37113402] ; [108.37113402 179.62886598],0
