Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000593,11.796682,[ 2 36] ; [22 40],[ 9.12 28.88] ; [14.88 47.12],1
v4,1,0.001119,10.619345,[23 15] ; [54  7],[29.55555556  8.44444444] ; [47.44444444 13.55555556],0
p8,1,0.003471,8.541846,[ 6 32] ; [27 34],[12.66666667 25.33333333] ; [20.33333333 40.66666667],0
p4,1,0.004164,8.210913,[ 6 32] ; [27 35],[12.54 25.46] ; [20.46 41.54],0
p7,1,0.004904,7.914608,[11 26] ; [36 25],[17.74489796 19.25510204] ; [29.25510204 31.74489796],0
n6,1,0.005495,7.709016,[19 19] ; [47 14],[25.33333333 12.66666667] ; [40.66666667 20.33333333],0
p9,1,0.01326,6.134118,[17 20] ; [44 18],[22.7979798 14.2020202] ; [38.2020202 23.7979798],0
s7,1,0.01788,5.607829,[ 3 35] ; [16 42],[ 7.52083333 30.47916667] ; [11.47916667 46.52083333],0
a7,1,0.030708,4.669202,[13 25] ; [35 27],[18.24 19.76] ; [29.76 32.24],0
v2,1,0.045378,4.004525,[ 8 28] ; [25 34],[12.50526316 23.49473684] ; [20.49473684 38.50526316],0
b4,1,0.046829,3.951533,[16 23] ; [38 24],[20.85148515 18.14851485] ; [33.14851485 28.85148515],0
n5,1,0.051726,3.78462,[27 10] ; [33 29],[22.42424242 14.57575758] ; [37.57575758 24.42424242],0
b5,1,0.057264,3.614917,[17 22] ; [39 23],[21.62376238 17.37623762] ; [34.37623762 27.62376238],0
a3,1,0.058472,3.580196,[15 23] ; [36 25],[19.57575758 18.42424242] ; [31.42424242 29.57575758],0
n1,1,0.063601,3.440904,[10  7] ; [ 5 13],[7.28571429 9.71428571] ; [ 7.71428571 10.28571429],0
r3,1,0.067752,3.336659,[25 13] ; [50 11],[28.78787879  9.21212121] ; [46.21212121 14.78787879],0
d3,1,0.095984,2.771033,[10 29] ; [26 36],[13.9009901 25.0990099] ; [22.0990099 39.9009901],0
p11,1,0.098087,2.736371,[20 19] ; [42 20],[23.94059406 15.05940594] ; [38.05940594 23.94059406],0
r1,1,0.12774,2.319763,[18 20] ; [39 23],[21.66 16.34] ; [35.34 26.66],0
r4,1,0.137448,2.206298,[20 19] ; [41 21],[23.55445545 15.44554455] ; [37.44554455 24.55445545],0
a1,1,0.148144,2.091254,[ 5 34] ; [ 3 59],[ 3.08910891 35.91089109] ; [ 4.91089109 57.08910891],0
s8,1,0.161282,1.962169,[ 4 35] ; [13 49],[ 6.56435644 32.43564356] ; [10.43564356 51.56435644],0
s4,1,0.202767,1.622331,[ 2 37] ; [ 8 54],[ 3.86138614 35.13861386] ; [ 6.13861386 55.86138614],0
v3,1,0.243707,1.359025,[ 7 30] ; [18 43],[ 9.43877551 27.56122449] ; [15.56122449 45.43877551],0
n3,1,0.268509,1.224348,[9 6] ; [14  4],[10.45454545  4.54545455] ; [12.54545455  5.45454545],0
s1,1,0.279253,1.170721,[ 4 34] ; [ 3 59],[ 2.66 35.34] ; [ 4.34 57.66],0
s2,1,0.288199,1.128015,[ 6 33] ; [15 47],[ 8.10891089 30.89108911] ; [12.89108911 49.10891089],0
n2,1,0.288589,1.126194,[14  3] ; [12  6],[12.62857143  4.37142857] ; [13.37142857  4.62857143],0
p3,1,0.320742,0.985917,[ 9 30] ; [20 42],[11.1980198 27.8019802] ; [17.8019802 44.1980198],0
s3,1,0.328006,0.956752,[11 28] ; [23 38],[13.26 25.74] ; [20.74 40.26],0
d2,1,0.405413,0.692212,[11 28] ; [13 49],[ 9.26732673 29.73267327] ; [14.73267327 47.26732673],0
n4,1,0.413275,0.66936,[24 14] ; [34 28],[22.04 15.96] ; [35.96 26.04],0
r2,1,0.414707,0.665266,[28 10] ; [50 12],[29.64  8.36] ; [48.36 13.64],0
p10,1,0.467976,0.526751,[18 20] ; [34 28],[19.76 18.24] ; [32.24 29.76],0
a6,1,0.469522,0.5231,[16 23] ; [30 32],[17.76237624 21.23762376] ; [28.23762376 33.76237624],0
a5,1,0.507344,0.43954,[15 24] ; [28 34],[16.6039604 22.3960396] ; [26.3960396 35.6039604],0
s5,1,0.543258,0.369535,[ 2 37] ; [ 5 55],[ 2.75757576 36.24242424] ; [ 4.24242424 55.75757576],0
p12,1,0.557941,0.343281,[ 1 38] ; [ 3 58],[ 1.56 37.44] ; [ 2.44 58.56],0
b2,1,0.566498,0.328578,[13 16] ; [14 23],[11.86363636 17.13636364] ; [15.13636364 21.86363636],0
b3,1,0.566498,0.328578,[13 16] ; [14 23],[11.86363636 17.13636364] ; [15.13636364 21.86363636],0
v1,1,0.613328,0.255357,[13 26] ; [23 37],[14.18181818 24.81818182] ; [21.81818182 38.18181818],0
p1,1,0.621546,0.243701,[ 5 34] ; [ 6 56],[ 4.24752475 34.75247525] ; [ 6.75247525 55.24752475],0
a4,1,0.626992,0.236161,[ 9 30] ; [17 45],[10.03960396 28.96039604] ; [15.96039604 46.03960396],0
u1,1,0.633162,0.227798,[ 2 37] ; [ 2 60],[ 1.54455446 37.45544554] ; [ 2.45544554 59.54455446],0
a8,1,0.64844,0.207873,[ 3 35] ; [ 6 50],[ 3.63829787 34.36170213] ; [ 5.36170213 50.63829787],0
u2,1,0.705857,0.14245,[ 8 16] ; [10 16],[ 8.64 15.36] ; [ 9.36 16.64],0
a2,1,0.784136,0.07504,[ 2 37] ; [ 4 58],[ 2.31683168 36.68316832] ; [ 3.68316832 58.31683168],0
b1,1,0.826798,0.047878,[18 21] ; [30 32],[18.53465347 20.46534653] ; [29.46534653 32.53465347],0
d4,1,0.874574,0.024917,[16 23] ; [26 35],[16.38 22.62] ; [25.62 35.38],0
u3,1,0.944208,0.004897,[ 9 15] ; [10 16],[ 9.12 14.88] ; [ 9.88 16.12],0
d1,1,0.947936,0.004264,[ 2 37] ; [ 3 59],[ 1.93069307 37.06930693] ; [ 3.06930693 58.93069307],0
