Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,33.70764,[14 29] ; [55  8],[27.99056604 15.00943396] ; [41.00943396 21.99056604],1
n2,1,0.233703,1.418182,[6 7] ; [9 4],[7.5 5.5] ; [7.5 5.5],0
a8,1,0.263305,1.251298,[ 9 32] ; [ 7 46],[ 6.9787234 34.0212766] ; [ 9.0212766 43.9787234],0
a6,1,0.271909,1.207092,[22 21] ; [39 24],[24.74528302 18.25471698] ; [36.25471698 26.74528302],0
v3,1,0.277192,1.180804,[18 23] ; [34 28],[20.69902913 20.30097087] ; [31.30097087 30.69902913],0
p4,1,0.286318,1.136856,[25 18] ; [43 20],[27.58490566 15.41509434] ; [40.41509434 22.58490566],0
s1,1,0.358125,0.844457,[ 2 41] ; [ 1 61],[ 1.22857143 41.77142857] ; [ 1.77142857 60.22857143],0
a1,1,0.364592,0.822015,[ 3 40] ; [ 2 61],[ 2.02830189 40.97169811] ; [ 2.97169811 60.02830189],0
p10,1,0.391318,0.734843,[38  5] ; [51 11],[36.44761905  6.55238095] ; [52.55238095  9.44761905],0
n1,1,0.395416,0.722222,[5 8] ; [ 3 10],[4. 9.] ; [4. 9.],0
p9,1,0.498259,0.458643,[37  6] ; [56  6],[38.08571429  4.91428571] ; [54.91428571  7.08571429],0
s7,1,0.503111,0.448368,[26 14] ; [35 25],[24.4 15.6] ; [36.6 23.4],0
r1,1,0.551845,0.354022,[35  8] ; [54  9],[36.10377358  6.89622642] ; [52.89622642 10.10377358],0
p6,1,0.557483,0.34408,[19 24] ; [31 31],[20.47619048 22.52380952] ; [29.52380952 32.47619048],0
b4,1,0.578479,0.308699,[25 18] ; [40 23],[26.36792453 16.63207547] ; [38.63207547 24.36792453],0
b5,1,0.578479,0.308699,[25 18] ; [40 23],[26.36792453 16.63207547] ; [38.63207547 24.36792453],0
p2,1,0.599883,0.275172,[33 10] ; [51 12],[34.0754717  8.9245283] ; [49.9245283 13.0754717],0
a7,1,0.672472,0.178724,[31 12] ; [43 20],[30.01886792 12.98113208] ; [43.98113208 19.01886792],0
s6,1,0.675292,0.175474,[29 14] ; [40 23],[27.99056604 15.00943396] ; [41.00943396 21.99056604],0
s5,1,0.692025,0.156902,[13 28] ; [22 40],[13.93203883 27.06796117] ; [21.06796117 40.93203883],0
v1,1,0.745879,0.105026,[24 18] ; [38 25],[24.8 17.2] ; [37.2 25.8],0
n5,1,0.810836,0.057287,[31 12] ; [46 16],[31.53333333 11.46666667] ; [45.46666667 16.53333333],0
b2,1,0.836486,0.042597,[13 14] ; [21 25],[12.57534247 14.42465753] ; [21.42465753 24.57534247],0
b3,1,0.836486,0.042597,[13 14] ; [21 25],[12.57534247 14.42465753] ; [21.42465753 24.57534247],0
n3,1,0.87018,0.026709,[7 5] ; [8 5],[7.2 4.8] ; [7.8 5.2],0
p1,1,0.898354,0.016318,[ 3 40] ; [ 4 59],[ 2.83962264 40.16037736] ; [ 4.16037736 58.83962264],0
p12,1,0.915519,0.011253,[ 3 40] ; [ 4 58],[ 2.86666667 40.13333333] ; [ 4.13333333 57.86666667],0
p11,1,0.947428,0.004348,[33 10] ; [48 15],[32.85849057 10.14150943] ; [48.14150943 14.85849057],0
