Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,49.104037,[139  14] ; [15 22],[124.01052632  28.98947368] ; [29.98947368  7.01052632],1
p10,1,0.0,46.347426,[135  17] ; [14 23],[119.83068783  32.16931217] ; [29.16931217  7.83068783],1
n6,1,0.00012,14.786629,[132  20] ; [22 15],[123.85185185  28.14814815] ; [30.14814815  6.85185185],1
p8,1,0.000513,12.068406,[105  48] ; [14 23],[95.82631579 57.17368421] ; [23.17368421 13.82631579],1
r1,1,0.001083,10.680558,[123  27] ; [21 16],[115.50802139  34.49197861] ; [28.49197861  8.50802139],0
r3,1,0.002869,8.88878,[145   7] ; [30  7],[140.74074074  11.25925926] ; [34.25925926  2.74074074],0
r4,1,0.004115,8.232235,[141  12] ; [28  9],[136.08947368  16.91052632] ; [32.91052632  4.08947368],0
a6,1,0.005807,7.609206,[114  39] ; [19 18],[107.1  45.9] ; [25.9 11.1],0
n5,1,0.011887,6.327608,[114  38] ; [20 17],[107.76719577  44.23280423] ; [26.23280423 10.76719577],0
v4,1,0.012328,6.263064,[145   7] ; [31  6],[141.54497354  10.45502646] ; [34.45502646  2.54497354],0
a5,1,0.015799,5.825141,[117  36] ; [21 16],[111.12631579  41.87368421] ; [26.87368421 10.12631579],0
p4,1,0.017161,5.679883,[120  33] ; [22 15],[114.34736842  38.65263158] ; [27.65263158  9.34736842],0
v2,1,0.020421,5.375543,[90 56] ; [15 22],[83.7704918 62.2295082] ; [21.2295082 15.7704918],0
n4,1,0.02403,5.092442,[122  31] ; [23 14],[116.76315789  36.23684211] ; [28.23684211  8.76315789],0
d5,1,0.026541,4.920441,[128  25] ; [25 12],[123.20526316  29.79473684] ; [29.79473684  7.20526316],0
r2,1,0.049214,3.868052,[143   7] ; [32  5],[140.37433155   9.62566845] ; [34.62566845  2.37433155],0
a3,1,0.061792,3.488609,[96 57] ; [17 20],[90.99473684 62.00526316] ; [22.00526316 14.99473684],0
p2,1,0.067858,3.334082,[130  22] ; [27 10],[126.26455026  25.73544974] ; [30.73544974  6.26455026],0
b4,1,0.099524,2.713153,[97 56] ; [18 19],[92.60526316 60.39473684] ; [22.39473684 14.60526316],0
s8,1,0.104079,2.641902,[ 45 108] ; [ 6 31],[ 41.06842105 111.93157895] ; [ 9.93157895 27.06842105],0
u1,1,0.132155,2.267009,[ 28 125] ; [ 3 34],[ 24.96315789 128.03684211] ; [ 6.03684211 30.96315789],0
s4,1,0.170421,1.879238,[ 19 130] ; [ 8 29],[ 21.62903226 127.37096774] ; [ 5.37096774 31.62903226],0
v1,1,0.193876,1.687912,[85 62] ; [17 20],[81.48913043 65.51086957] ; [20.51086957 16.48913043],0
p1,1,0.218155,1.51647,[ 19 133] ; [ 2 35],[ 16.88888889 135.11111111] ; [ 4.11111111 32.88888889],0
b1,1,0.231244,1.433196,[66 87] ; [20 17],[69.25263158 83.74736842] ; [16.74736842 20.25263158],0
d1,1,0.231244,1.433196,[87 66] ; [17 20],[83.74736842 69.25263158] ; [20.25263158 16.74736842],0
u2,1,0.233068,1.422037,[30 27] ; [ 7 12],[27.75 29.25] ; [9.25 9.75],0
a7,1,0.235206,1.409099,[117  35] ; [25 12],[114.2010582  37.7989418] ; [27.7989418  9.2010582],0
s5,1,0.270466,1.214384,[ 43 104] ; [ 7 28],[ 40.38461538 106.61538462] ; [ 9.61538462 25.38461538],0
b5,1,0.272218,1.205538,[84 69] ; [24 13],[86.96842105 66.03157895] ; [21.03157895 15.96842105],0
a4,1,0.272218,1.205538,[69 84] ; [13 24],[66.03157895 86.96842105] ; [15.96842105 21.03157895],0
b3,1,0.291185,1.114136,[33 59] ; [ 5 16],[30.9380531 61.0619469] ; [ 7.0619469 13.9380531],0
b2,1,0.291185,1.114136,[33 59] ; [ 5 16],[30.9380531 61.0619469] ; [ 7.0619469 13.9380531],0
p6,1,0.326187,0.963977,[58 93] ; [11 26],[55.42021277 95.57978723] ; [13.57978723 23.42021277],0
s6,1,0.336623,0.923252,[79 69] ; [23 14],[81.6 66.4] ; [20.4 16.6],0
v3,1,0.362307,0.82988,[53 95] ; [10 26],[50.67391304 97.32608696] ; [12.32608696 23.67391304],0
s2,1,0.524056,0.405903,[ 49 102] ; [10 27],[ 47.38829787 103.61170213] ; [11.61170213 25.38829787],0
p5,1,0.524404,0.405224,[ 18 135] ; [ 3 34],[ 16.91052632 136.08947368] ; [ 4.08947368 32.91052632],0
p7,1,0.577961,0.309542,[109  42] ; [25 12],[107.62765957  43.37234043] ; [26.37234043 10.62765957],0
d3,1,0.603263,0.270102,[98 55] ; [22 15],[96.63157895 56.36842105] ; [23.36842105 13.63157895],0
n1,1,0.711923,0.136364,[ 7 18] ; [1 4],[ 6.66666667 18.33333333] ; [1.33333333 3.66666667],0
a2,1,0.722763,0.125861,[ 33 120] ; [ 7 30],[ 32.21052632 120.78947368] ; [ 7.78947368 29.21052632],0
s3,1,0.741808,0.108544,[60 89] ; [16 21],[60.88172043 88.11827957] ; [15.11827957 21.88172043],0
d4,1,0.783923,0.075191,[119  34] ; [28  9],[118.37368421  34.62631579] ; [28.62631579  8.37368421],0
a8,1,0.866984,0.028053,[ 14 120] ; [ 4 31],[ 14.27218935 119.72781065] ; [ 3.72781065 31.27218935],0
u3,1,0.9333,0.007005,[33 23] ; [12  8],[33.15789474 22.84210526] ; [11.84210526  8.15789474],0
d2,1,0.951852,0.003646,[69 83] ; [17 20],[69.16402116 82.83597884] ; [16.83597884 20.16402116],0
