Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.008118,7.007364,[44 10] ; [32 23],[37.65137615 16.34862385] ; [38.34862385 16.65137615],0
n6,1,0.029006,4.767255,[49  6] ; [40 15],[44.5 10.5] ; [44.5 10.5],0
r4,1,0.030501,4.680851,[51  4] ; [43 12],[47.  8.] ; [47.  8.],0
b5,1,0.051625,3.787879,[38 17] ; [28 27],[33. 22.] ; [33. 22.],0
v2,1,0.051692,3.785714,[30 23] ; [20 33],[25. 28.] ; [25. 28.],0
n5,1,0.052129,3.771631,[45  9] ; [37 18],[40.62385321 13.37614679] ; [41.37614679 13.62385321],0
p9,1,0.071437,3.249696,[47  7] ; [38 14],[43.30188679 10.69811321] ; [41.69811321 10.30188679],0
a5,1,0.072843,3.217768,[40 15] ; [31 24],[35.5 19.5] ; [35.5 19.5],0
s5,1,0.089975,2.874826,[ 9 43] ; [17 37],[12.75471698 39.24528302] ; [13.24528302 40.75471698],0
r1,1,0.097581,2.744643,[43 11] ; [36 19],[39.13761468 14.86238532] ; [39.86238532 15.13761468],0
p1,1,0.121335,2.4,[12 42] ; [ 6 48],[ 9. 45.] ; [ 9. 45.],0
p10,1,0.147723,2.095605,[44  9] ; [37 15],[40.88571429 12.11428571] ; [40.11428571 11.88571429],0
r2,1,0.184625,1.76,[52  3] ; [48  7],[50.  5.] ; [50.  5.],0
v3,1,0.208439,1.582235,[23 32] ; [16 37],[19.86111111 35.13888889] ; [19.13888889 33.86111111],0
a2,1,0.221195,1.496599,[ 8 47] ; [ 4 51],[ 6. 49.] ; [ 6. 49.],0
s8,1,0.303957,1.056751,[20 34] ; [15 39],[17.5 36.5] ; [17.5 36.5],0
u3,1,0.311775,1.023143,[12  9] ; [11 15],[10.27659574 10.72340426] ; [12.72340426 13.27659574],0
s6,1,0.320115,0.988478,[31 21] ; [27 27],[28.45283019 23.54716981] ; [29.54716981 24.45283019],0
a3,1,0.329114,0.952381,[34 20] ; [29 25],[31.5 22.5] ; [31.5 22.5],0
d3,1,0.345803,0.888798,[21 34] ; [16 38],[18.66972477 36.33027523] ; [18.33027523 35.66972477],0
s1,1,0.387588,0.746495,[ 4 49] ; [ 2 52],[ 2.97196262 50.02803738] ; [ 3.02803738 50.97196262],0
u2,1,0.391193,0.735229,[ 9 12] ; [ 8 18],[ 7.59574468 13.40425532] ; [ 9.40425532 16.59574468],0
n2,1,0.404657,0.694444,[8 1] ; [12  4],[7.2 1.8] ; [12.8  3.2],0
n1,1,0.420345,0.649351,[3 6] ; [8 8],[3.96 5.04] ; [7.04 8.96],0
p3,1,0.441105,0.593407,[28 26] ; [24 30],[26. 28.] ; [26. 28.],0
d5,1,0.444922,0.583554,[27 28] ; [31 24],[29. 26.] ; [29. 26.],0
b4,1,0.444922,0.583554,[24 31] ; [28 27],[26. 29.] ; [26. 29.],0
a8,1,0.464553,0.534903,[ 6 44] ; [ 4 48],[ 4.90196078 45.09803922] ; [ 5.09803922 46.90196078],0
p6,1,0.488586,0.47964,[18 35] ; [15 39],[16.34579439 36.65420561] ; [16.65420561 37.34579439],0
s7,1,0.513545,0.426837,[22 29] ; [18 31],[20.4 30.6] ; [19.6 29.4],0
b2,1,0.540291,0.375,[ 9 27] ; [ 5 22],[ 8. 28.] ; [ 6. 21.],0
b3,1,0.540291,0.375,[ 9 27] ; [ 5 22],[ 8. 28.] ; [ 6. 21.],0
p5,1,0.54718,0.362393,[ 6 48] ; [ 4 48],[ 5.09433962 48.90566038] ; [ 4.90566038 47.09433962],0
p8,1,0.556225,0.346282,[25 27] ; [28 24],[26.5 25.5] ; [26.5 25.5],0
a4,1,0.62075,0.244815,[15 39] ; [13 42],[13.87155963 40.12844037] ; [14.12844037 40.87155963],0
p4,1,0.623351,0.241186,[31 23] ; [29 26],[29.72477064 24.27522936] ; [30.27522936 24.72477064],0
p2,1,0.643429,0.214286,[41 13] ; [43 11],[42. 12.] ; [42. 12.],0
p12,1,0.646996,0.209709,[ 2 52] ; [ 3 51],[ 2.5 51.5] ; [ 2.5 51.5],0
p11,1,0.679864,0.170279,[39 16] ; [37 18],[38. 17.] ; [38. 17.],0
d1,1,0.696095,0.152566,[ 3 52] ; [ 4 51],[ 3.5 51.5] ; [ 3.5 51.5],0
r3,1,0.774951,0.081742,[49  5] ; [49  6],[48.55045872  5.44954128] ; [49.44954128  5.55045872],0
p7,1,0.780889,0.077373,[31 21] ; [33 20],[31.6952381 20.3047619] ; [32.3047619 20.6952381],0
s4,1,0.800484,0.063868,[ 9 45] ; [10 44],[ 9.5 44.5] ; [ 9.5 44.5],0
d2,1,0.820021,0.051765,[13 42] ; [12 43],[12.5 42.5] ; [12.5 42.5],0
s2,1,0.822619,0.050256,[20 32] ; [20 35],[19.43925234 32.56074766] ; [20.56074766 34.43925234],0
a6,1,0.842018,0.039726,[35 20] ; [36 19],[35.5 19.5] ; [35.5 19.5],0
b1,1,0.843681,0.038883,[21 34] ; [20 35],[20.5 34.5] ; [20.5 34.5],0
s3,1,0.868531,0.027399,[24 27] ; [25 30],[23.5754717 27.4245283] ; [25.4245283 29.5754717],0
n3,1,0.918299,0.010522,[8 1] ; [14  2],[7.92 1.08] ; [14.08  1.92],0
v4,1,0.973124,0.001135,[49  6] ; [48  6],[48.94495413  6.05504587] ; [48.05504587  5.94495413],0
a1,1,1.0,0.0,[ 2 53] ; [ 2 53],[ 2. 53.] ; [ 2. 53.],0
