Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,76.555968,[11 36] ; [110  11],[33.85119048 13.14880952] ; [87.14880952 33.85119048],1
n6,1,0.001278,10.374608,[33 14] ; [110  12],[39.76923077  7.23076923] ; [103.23076923  18.76923077],0
n2,1,0.004518,8.062878,[8 6] ; [27  2],[11.39534884  2.60465116] ; [23.60465116  5.39534884],0
r1,1,0.006802,7.32454,[30 16] ; [102  19],[36.35928144  9.64071856] ; [95.64071856 25.35928144],0
a6,1,0.008658,6.892116,[20 27] ; [79 43],[27.53254438 19.46745562] ; [71.46745562 50.53254438],0
a3,1,0.013567,6.093636,[28 18] ; [97 25],[34.22619048 11.77380952] ; [90.77380952 31.22619048],0
p4,1,0.019309,5.473269,[21 26] ; [78 43],[27.69642857 19.30357143] ; [71.30357143 49.69642857],0
d4,1,0.035629,4.414764,[45  2] ; [102  20],[40.8816568  6.1183432] ; [106.1183432  15.8816568],0
p7,1,0.043117,4.090803,[26 20] ; [86 32],[31.41463415 14.58536585] ; [80.58536585 37.41463415],0
r4,1,0.043431,4.078528,[38  9] ; [112  10],[41.71597633  5.28402367] ; [108.28402367  13.71597633],0
p8,1,0.047144,3.940244,[17 29] ; [65 55],[22.72289157 23.27710843] ; [59.27710843 60.72289157],0
a2,1,0.048306,3.89932,[ 6 41] ; [33 89],[10.84615385 36.15384615] ; [28.15384615 93.84615385],0
p9,1,0.052663,3.754576,[37 10] ; [108  12],[40.80838323  6.19161677] ; [104.19161677  15.80838323],0
p6,1,0.063094,3.454137,[16 30] ; [62 60],[21.35714286 24.64285714] ; [56.64285714 65.35714286],0
a5,1,0.065569,3.390605,[31 16] ; [97 25],[35.59763314 11.40236686] ; [92.40236686 29.59763314],0
a8,1,0.075563,3.157833,[ 3 40] ; [21 93],[ 6.57324841 36.42675159] ; [17.42675159 96.57324841],0
s8,1,0.078977,3.08582,[17 30] ; [62 59],[22.10119048 24.89880952] ; [56.89880952 64.10119048],0
s6,1,0.081979,3.025217,[37 10] ; [106  13],[40.48795181  6.51204819] ; [102.51204819  16.48795181],0
p12,1,0.089846,2.877123,[ 1 46] ; [ 12 109],[ 3.63690476 43.36309524] ; [  9.36309524 111.63690476],0
p5,1,0.111622,2.531105,[ 3 44] ; [ 19 103],[ 6.1183432 40.8816568] ; [ 15.8816568 106.1183432],0
r3,1,0.115697,2.474632,[46  1] ; [110  11],[43.64285714  3.35714286] ; [112.35714286   8.64285714],0
p11,1,0.117484,2.450541,[32 15] ; [97 25],[35.87573964 11.12426036] ; [93.12426036 28.87573964],0
b1,1,0.125398,2.34857,[14 33] ; [52 70],[18.35502959 28.64497041] ; [47.64497041 74.35502959],0
v1,1,0.131757,2.271683,[19 26] ; [67 54],[23.31325301 21.68674699] ; [62.68674699 58.31325301],0
p10,1,0.146595,2.107331,[37 10] ; [106  15],[40.00595238  6.99404762] ; [102.99404762  18.00595238],0
a1,1,0.151263,2.059471,[ 4 43] ; [  4 118],[ 2.22485207 44.77514793] ; [  5.77514793 116.22485207],0
s1,1,0.158886,1.984796,[ 4 43] ; [  4 116],[ 2.25149701 44.74850299] ; [  5.74850299 114.25149701],0
p3,1,0.197077,1.663901,[21 26] ; [68 54],[24.75147929 22.24852071] ; [64.24852071 57.75147929],0
s7,1,0.20198,1.628002,[22 23] ; [69 46],[25.59375 19.40625] ; [65.40625 49.59375],0
u1,1,0.203906,1.614175,[ 6 41] ; [26 96],[ 8.89940828 38.10059172] ; [23.10059172 98.89940828],0
r2,1,0.243319,1.36126,[42  4] ; [116   5],[43.52095808  2.47904192] ; [114.47904192   6.52095808],0
a4,1,0.264001,1.247653,[19 28] ; [61 61],[22.24852071 24.75147929] ; [57.75147929 64.24852071],0
