Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.006423,7.427739,[121  32] ; [3 5],[117.83850932  35.16149068] ; [6.16149068 1.83850932],0
p7,1,0.070404,3.273586,[83 68] ; [7 1],[85.47169811 65.52830189] ; [4.52830189 3.47169811],0
b1,1,0.177435,1.81898,[59 94] ; [5 3],[60.81987578 92.18012422] ; [3.18012422 4.81987578],0
p3,1,0.249461,1.326321,[89 64] ; [3 5],[87.42857143 65.57142857] ; [4.57142857 3.42857143],0
