Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,101.563065,[230 160] ; [ 59 231],[165.75 224.25] ; [123.25 166.75],1
v1,1,0.0,47.38393,[262 129] ; [117 172],[217.925 173.075] ; [161.075 127.925],1
p10,1,0.000785,11.2758,[347  47] ; [227  62],[331.12152269  62.87847731] ; [242.87847731  46.12152269],1
r1,1,0.001613,9.944711,[351  47] ; [231  60],[336.191582  61.808418] ; [245.808418  45.191582],0
p9,1,0.0022,9.374715,[354  38] ; [237  51],[340.69411765  51.30588235] ; [250.30588235  37.69411765],0
a5,1,0.002528,9.120137,[315  82] ; [203  90],[298.03768116  98.96231884] ; [219.96231884  73.03768116],0
d4,1,0.004039,8.266393,[342  55] ; [227  65],[327.8563135  69.1436865] ; [241.1436865  50.8563135],0
d1,1,0.007051,7.259973,[259 139] ; [161 132],[241.91027496 156.08972504] ; [178.08972504 114.91027496],0
p3,1,0.007326,7.191351,[224 172] ; [135 157],[206.63372093 189.36627907] ; [152.36627907 139.63372093],0
a3,1,0.009775,6.675441,[302  94] ; [196  95],[287.05676856 108.94323144] ; [210.94323144  80.05676856],0
p7,1,0.013,6.169161,[274 113] ; [179 111],[258.95273264 128.04726736] ; [194.04726736  95.95273264],0
d3,1,0.015555,5.852531,[291 106] ; [189 103],[276.57474601 120.42525399] ; [203.42525399  88.57474601],0
a6,1,0.016109,5.790962,[283 113] ; [184 109],[268.40638607 127.59361393] ; [198.59361393  94.40638607],0
u1,1,0.017454,5.650144,[ 90 308] ; [ 45 248],[ 77.7568741 320.2431259] ; [ 57.2431259 235.7568741],0
s8,1,0.020623,5.358389,[199 195] ; [121 170],[184.05839416 209.94160584] ; [135.94160584 155.05839416],0
b1,1,0.021937,5.250795,[128 270] ; [119 174],[142.26628075 255.73371925] ; [104.73371925 188.26628075],0
s1,1,0.022493,5.207226,[  7 385] ; [ 14 275],[ 12.08810573 379.91189427] ; [  8.91189427 280.08810573],0
a7,1,0.028271,4.811485,[306  90] ; [204  88],[293.54651163 102.45348837] ; [216.45348837  75.54651163],0
s4,1,0.02892,4.772379,[ 57 336] ; [ 60 227],[ 67.61911765 325.38088235] ; [ 49.38088235 237.61911765],0
s7,1,0.033127,4.539193,[211 169] ; [132 148],[197.48484848 182.51515152] ; [145.51515152 134.48484848],0
d2,1,0.03761,4.322586,[214 183] ; [134 158],[200.51669086 196.48330914] ; [147.48330914 144.51669086],0
p11,1,0.041854,4.141115,[334  64] ; [228  65],[323.69898698  74.30101302] ; [238.30101302  54.69898698],0
a2,1,0.047587,3.924505,[109 289] ; [ 61 232],[ 97.91606368 300.08393632] ; [ 72.08393632 220.91606368],0
n4,1,0.057942,3.595321,[335  62] ; [230  62],[325.55152395  71.44847605] ; [239.44847605  52.55152395],0
p2,1,0.087074,2.927646,[342  54] ; [239  54],[333.92743106  62.07256894] ; [247.07256894  45.92743106],0
p12,1,0.09222,2.835191,[ 40 354] ; [ 19 273],[ 33.88629738 360.11370262] ; [ 25.11370262 266.88629738],0
p8,1,0.129783,2.295099,[224 164] ; [151 140],[214.28571429 173.71428571] ; [160.71428571 130.28571429],0
d5,1,0.149226,2.08014,[333  65] ; [231  60],[325.79390421  72.20609579] ; [238.20609579  52.79390421],0
a1,1,0.149508,2.07726,[ 23 375] ; [ 10 283],[ 19.00723589 378.99276411] ; [ 13.99276411 279.00723589],0
p4,1,0.156483,2.007887,[255 138] ; [174 118],[246.1270073 146.8729927] ; [182.8729927 109.1270073],0
b4,1,0.186898,1.741903,[240 158] ; [162 131],[231.54269175 166.45730825] ; [170.45730825 122.54269175],0
r3,1,0.256702,1.286455,[392   6] ; [284   8],[389.92463768   8.07536232] ; [286.07536232   5.92463768],0
r2,1,0.258001,1.279454,[390   6] ; [283   8],[387.930131   8.069869] ; [285.069869   5.930131],0
n1,1,0.282357,1.155709,[22 44] ; [30 41],[25.05109489 40.94890511] ; [26.94890511 44.05109489],0
a8,1,0.304733,1.053368,[ 58 298] ; [ 36 234],[ 53.45686901 302.54313099] ; [ 40.54313099 229.45686901],0
u4,1,0.361083,0.834122,[ 11 387] ; [  5 288],[  9.21562952 388.78437048] ; [  6.78437048 286.21562952],0
s2,1,0.374672,0.788109,[212 181] ; [147 144],[206.26754386 186.73245614] ; [152.73245614 138.26754386],0
s5,1,0.425786,0.634291,[147 234] ; [101 183],[142.08721805 238.91278195] ; [105.91278195 178.08721805],0
u2,1,0.427536,0.629507,[47 48] ; [53 43],[49.7382199 45.2617801] ; [50.2617801 45.7382199],0
p1,1,0.488297,0.480278,[ 32 364] ; [ 28 264],[ 34.53488372 361.46511628] ; [ 25.46511628 266.53488372],0
p6,1,0.523991,0.406031,[159 231] ; [112 180],[154.97067449 235.02932551] ; [116.02932551 175.97067449],0
b5,1,0.526442,0.401255,[235 163] ; [180 113],[239.03039074 158.96960926] ; [175.96960926 117.03039074],0
n5,1,0.539978,0.375581,[321  75] ; [232  61],[317.83454282  78.16545718] ; [235.16545718  57.83454282],0
a4,1,0.550719,0.356031,[186 210] ; [130 161],[182.14847162 213.85152838] ; [133.85152838 157.14847162],0
n3,1,0.551327,0.354944,[52 15] ; [52 19],[50.49275362 16.50724638] ; [53.50724638 17.49275362],0
s3,1,0.582771,0.301776,[224 166] ; [161 130],[220.4845815 169.5154185] ; [164.5154185 126.4845815],0
u3,1,0.770444,0.085144,[54 42] ; [56 40],[55. 41.] ; [55. 41.],0
p5,1,0.776627,0.080496,[ 49 347] ; [ 38 252],[ 50.22157434 345.77842566] ; [ 36.77842566 253.22157434],0
n2,1,0.827986,0.047213,[50 15] ; [55 18],[49.45652174 15.54347826] ; [55.54347826 17.45652174],0
s6,1,0.846004,0.037721,[274 115] ; [202  82],[275.13224368 113.86775632] ; [200.86775632  83.13224368],0
v4,1,0.912119,0.012181,[389   9] ; [286   7],[388.78437048   9.21562952] ; [286.21562952   6.78437048],0
b3,1,0.960796,0.002416,[ 97 155] ; [ 67 106],[ 97.24235294 154.75764706] ; [ 66.75764706 106.24235294],0
b2,1,0.960796,0.002416,[ 97 155] ; [ 67 106],[ 97.24235294 154.75764706] ; [ 66.75764706 106.24235294],0
