Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,128.425685,[398   6] ; [20 16],[383.8  20.2] ; [34.2  1.8],1
v4,1,0.0,80.107664,[396   9] ; [23 13],[384.79591837  20.20408163] ; [34.20408163  1.79591837],1
r1,1,0.0,73.915407,[363  41] ; [14 23],[345.36961451  58.63038549] ; [31.63038549  5.36961451],1
p2,1,0.0,34.189057,[353  52] ; [18 18],[340.71428571  64.28571429] ; [30.28571429  5.71428571],1
r2,1,0.0,31.574455,[395   6] ; [27  6],[389.9124424  11.0875576] ; [32.0875576  0.9124424],1
n6,1,0.0,29.57496,[374  30] ; [24 13],[364.60770975  39.39229025] ; [33.39229025  3.60770975],1
s6,1,0.0,27.231161,[288 109] ; [11 25],[274.1408776 122.8591224] ; [24.8591224 11.1408776],1
p10,1,1e-06,24.664421,[353  51] ; [21 16],[342.62131519  61.37868481] ; [31.37868481  5.62131519],1
p9,1,1e-06,23.523313,[360  41] ; [23 14],[350.64611872  50.35388128] ; [32.35388128  4.64611872],1
p7,1,2e-06,23.045455,[277 119] ; [11 25],[264. 132.] ; [24. 12.],1
p11,1,0.000115,14.878725,[340  65] ; [23 16],[331.11486486  73.88513514] ; [31.88513514  7.11486486],1
p4,1,0.000146,14.428334,[285 117] ; [15 22],[274.71526196 127.28473804] ; [25.28473804 11.71526196],1
p8,1,0.000416,12.456731,[233 164] ; [11 27],[222.68505747 174.31494253] ; [21.31494253 16.68505747],1
a7,1,0.000656,11.610292,[314  91] ; [20 18],[305.34988713  99.65011287] ; [28.65011287  9.34988713],1
s8,1,0.002015,9.536098,[221 180] ; [11 27],[211.91799544 189.08200456] ; [20.08200456 17.91799544],0
v1,1,0.007988,7.036184,[239 158] ; [13 22],[231.58333333 165.41666667] ; [20.41666667 14.58333333],0
p3,1,0.008567,6.910945,[232 171] ; [13 24],[224.39772727 178.60227273] ; [20.60227273 16.39772727],0
u2,1,0.011139,6.442999,[44 25] ; [1 6],[40.85526316 28.14473684] ; [4.14473684 2.85526316],0
a6,1,0.011492,6.387594,[302 100] ; [22 17],[295.34693878 106.65306122] ; [28.65306122 10.34693878],0
n3,1,0.018769,5.522889,[53 15] ; [9 9],[49.02325581 18.97674419] ; [12.97674419  5.02325581],0
a1,1,0.019135,5.489105,[ 23 382] ; [ 6 33],[ 26.4527027 378.5472973] ; [ 2.5472973 36.4527027],0
s2,1,0.027061,4.886899,[233 169] ; [14 22],[226.69863014 175.30136986] ; [20.30136986 15.69863014],0
s5,1,0.032036,4.596592,[148 239] ; [ 7 28],[142.14454976 244.85545024] ; [12.85545024 22.14454976],0
s3,1,0.039977,4.218861,[242 157] ; [15 20],[236.27419355 162.72580645] ; [20.72580645 14.27419355],0
u1,1,0.040151,4.211512,[126 279] ; [ 6 33],[120.40540541 284.59459459] ; [11.59459459 27.40540541],0
p6,1,0.040334,4.203774,[177 221] ; [10 27],[171.09425287 226.90574713] ; [15.90574713 21.09425287],0
b1,1,0.057554,3.606501,[155 250] ; [21 18],[160.54054054 244.45945946] ; [15.45945946 23.54054054],0
u3,1,0.077802,3.110238,[44 26] ; [2 5],[41.81818182 28.18181818] ; [4.18181818 2.81818182],0
p1,1,0.078544,3.094775,[ 37 368] ; [ 7 32],[ 40.13513514 364.86486486] ; [ 3.86486486 35.13513514],0
s7,1,0.089933,2.875566,[225 165] ; [15 20],[220.23529412 169.76470588] ; [19.76470588 15.23529412],0
a8,1,0.100002,2.705507,[ 59 296] ; [ 2 32],[ 55.66838046 299.33161954] ; [ 5.33161954 28.66838046],0
a2,1,0.106101,2.611354,[157 248] ; [10 29],[152.33108108 252.66891892] ; [14.66891892 24.33108108],0
d2,1,0.135607,2.227117,[304  98] ; [32  5],[307.68109339  94.31890661] ; [28.31890661  8.68109339],0
a5,1,0.164026,1.936713,[354  51] ; [31  8],[351.18243243  53.81756757] ; [33.81756757  5.18243243],0
b3,1,0.164407,1.933213,[110 159] ; [ 7 19],[106.68813559 162.31186441] ; [10.31186441 15.68813559],0
b2,1,0.164407,1.933213,[110 159] ; [ 7 19],[106.68813559 162.31186441] ; [10.31186441 15.68813559],0
v3,1,0.196848,1.66561,[184 201] ; [14 24],[180.21276596 204.78723404] ; [17.78723404 20.21276596],0
d3,1,0.275349,1.189903,[355  48] ; [32  7],[352.85294118  50.14705882] ; [34.14705882  4.85294118],0
n2,1,0.285122,1.142511,[51 18] ; [11  7],[49.17241379 19.82758621] ; [12.82758621  5.17241379],0
v2,1,0.300894,1.070226,[247 147] ; [20 17],[244.07888631 149.92111369] ; [22.92111369 14.07888631],0
p5,1,0.422185,0.644224,[ 55 347] ; [ 7 31],[ 56.64545455 345.35454545] ; [ 5.35454545 32.64545455],0
n1,1,0.446329,0.579957,[29 38] ; [ 6 12],[27.58823529 39.41176471] ; [ 7.41176471 10.58823529],0
n5,1,0.481842,0.494691,[356  48] ; [32  6],[354.64253394  49.35746606] ; [33.35746606  4.64253394],0
s1,1,0.542203,0.371472,[ 13 385] ; [ 2 37],[ 13.66132723 384.33867277] ; [ 1.33867277 37.66132723],0
a4,1,0.573162,0.317421,[247 157] ; [25 13],[248.61538462 155.38461538] ; [23.38461538 14.61538462],0
b5,1,0.618872,0.247456,[245 160] ; [22 17],[243.5472973 161.4527027] ; [23.4527027 15.5472973],0
d4,1,0.694599,0.154151,[395   7] ; [37  1],[394.69090909   7.30909091] ; [37.30909091  0.69090909],0
d5,1,0.713172,0.135129,[395   7] ; [38  1],[394.70748299   7.29251701] ; [38.29251701  0.70748299],0
s4,1,0.746684,0.104338,[ 60 337] ; [ 5 33],[ 59.32183908 337.67816092] ; [ 5.67816092 32.32183908],0
b4,1,0.75914,0.09401,[239 166] ; [24 15],[239.89864865 165.10135135] ; [23.10135135 15.89864865],0
a3,1,0.864362,0.029181,[335  68] ; [32  7],[334.61764706  68.38235294] ; [32.38235294  6.61764706],0
