Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,57.515304,[175  50] ; [37 69],[144.10876133  80.89123867] ; [67.89123867 38.10876133],1
a5,1,1e-06,23.962142,[159  68] ; [45 62],[138.64670659  88.35329341] ; [65.35329341 41.64670659],1
n6,1,6e-06,20.371472,[182  44] ; [61 46],[164.91891892  61.08108108] ; [78.08108108 28.91891892],1
s7,1,2.3e-05,17.903343,[ 86 131] ; [16 85],[ 69.60377358 147.39622642] ; [32.39622642 68.60377358],1
a4,1,3.8e-05,16.961254,[ 99 127] ; [22 85],[ 82.12012012 143.87987988] ; [38.87987988 68.12012012],1
p3,1,0.000669,11.574167,[ 89 137] ; [22 85],[ 75.33333333 150.66666667] ; [35.66666667 71.33333333],1
a2,1,0.000802,11.235528,[ 51 176] ; [ 8 99],[ 40.0988024 186.9011976] ; [18.9011976 88.0988024],1
a3,1,0.001049,10.738245,[156  70] ; [54 53],[142.52252252  83.47747748] ; [67.47747748 39.52252252],0
p11,1,0.001878,9.665511,[166  61] ; [60 47],[153.5988024  73.4011976] ; [72.4011976 34.5988024],0
d2,1,0.002316,9.280538,[107 118] ; [32 75],[ 94.20180723 130.79819277] ; [44.79819277 62.20180723],0
d1,1,0.00256,9.096881,[125 102] ; [40 67],[112.14071856 114.85928144] ; [52.85928144 54.14071856],0
v3,1,0.003863,8.347304,[ 64 157] ; [15 90],[ 53.55521472 167.44478528] ; [25.44478528 79.55521472],0
d5,1,0.004614,8.024654,[178  48] ; [68 38],[167.45783133  58.54216867] ; [78.54216867 27.45783133],0
s6,1,0.007437,7.164234,[113 112] ; [37 70],[101.65662651 123.34337349] ; [48.34337349 58.65662651],0
p10,1,0.009287,6.766819,[158  67] ; [59 47],[147.50755287  77.49244713] ; [69.49244713 36.50755287],0
r1,1,0.014561,5.968865,[164  63] ; [63 44],[154.27844311  72.72155689] ; [72.72155689 34.27844311],0
d4,1,0.020839,5.340235,[178  48] ; [71 35],[169.5  56.5] ; [79.5 26.5],0
a8,1,0.027015,4.889878,[ 31 182] ; [ 6 95],[ 25.09872611 187.90127389] ; [11.90127389 89.09872611],0
r4,1,0.032315,4.581685,[183  44] ; [75 32],[175.34730539  51.65269461] ; [82.65269461 24.34730539],0
s4,1,0.035832,4.405099,[ 25 200] ; [21 86],[ 31.1746988 193.8253012] ; [14.8253012 92.1746988],0
p1,1,0.037816,4.313262,[ 17 209] ; [  2 105],[ 12.89489489 213.10510511] ; [  6.10510511 100.89489489],0
s3,1,0.045059,4.016419,[110 114] ; [40 67],[101.51057402 122.48942598] ; [48.48942598 58.51057402],0
p9,1,0.065265,3.398254,[162  63] ; [65 40],[154.77272727  70.22727273] ; [72.22727273 32.77272727],0
s8,1,0.067615,3.339983,[ 73 154] ; [24 83],[ 65.9251497 161.0748503] ; [31.0748503 75.9251497],0
u3,1,0.074839,3.173567,[27 43] ; [28 23],[31.81818182 38.18181818] ; [23.18181818 27.81818182],0
b5,1,0.075586,3.157344,[123 104] ; [69 38],[130.49101796  96.50898204] ; [61.50898204 45.49101796],0
r2,1,0.087232,2.924718,[196  26] ; [87 20],[190.96048632  31.03951368] ; [92.03951368 14.96048632],0
b4,1,0.087518,2.919447,[135  92] ; [53 54],[127.77245509  99.22754491] ; [60.22754491 46.77245509],0
p4,1,0.0909,2.858363,[105 120] ; [39 67],[ 97.88519637 127.11480363] ; [46.11480363 59.88519637],0
n1,1,0.094638,2.793651,[25 41] ; [10 34],[21. 45.] ; [14. 30.],0
u1,1,0.1008,2.692846,[ 31 196] ; [ 8 99],[ 26.50598802 200.49401198] ; [12.49401198 94.50598802],0
a1,1,0.11219,2.523098,[ 13 214] ; [  2 105],[ 10.19461078 216.80538922] ; [  4.80538922 102.19461078],0
v2,1,0.115769,2.473648,[ 83 135] ; [29 71],[ 76.77987421 141.22012579] ; [35.22012579 64.77987421],0
s2,1,0.196338,1.669404,[ 85 142] ; [32 74],[ 79.75675676 147.24324324] ; [37.24324324 68.75675676],0
b3,1,0.213129,1.550046,[42 92] ; [11 39],[38.59782609 95.40217391] ; [14.40217391 35.59782609],0
b2,1,0.213129,1.550046,[42 92] ; [11 39],[38.59782609 95.40217391] ; [14.40217391 35.59782609],0
a6,1,0.244349,1.355326,[152  74] ; [65 42],[147.27327327  78.72672673] ; [69.72672673 37.27327327],0
p2,1,0.245461,1.348956,[164  62] ; [71 36],[159.48948949  66.51051051] ; [75.51051051 31.48948949],0
p6,1,0.308961,1.035111,[ 55 168] ; [21 86],[ 51.35757576 171.64242424] ; [24.64242424 82.35757576],0
p8,1,0.35424,0.85821,[ 97 128] ; [40 66],[ 93.12688822 131.87311178] ; [43.87311178 62.12688822],0
p7,1,0.375026,0.786945,[120 105] ; [50 54],[116.26139818 108.73860182] ; [53.73860182 50.26139818],0
p5,1,0.393235,0.728916,[ 11 216] ; [  3 103],[  9.54354354 217.45645646] ; [  4.45645646 101.54354354],0
r3,1,0.436044,0.606671,[200  27] ; [91 16],[197.7754491  29.2245509] ; [93.2245509 13.7754491],0
u2,1,0.513785,0.426351,[34 37] ; [28 24],[35.78861789 35.21138211] ; [26.21138211 25.78861789],0
n2,1,0.588729,0.292334,[43 24] ; [26 18],[41.64864865 25.35135135] ; [27.35135135 16.64864865],0
a7,1,0.718556,0.129881,[154  73] ; [74 32],[155.42342342  71.57657658] ; [72.57657658 33.42342342],0
n3,1,0.835719,0.043003,[40 24] ; [29 16],[40.51376147 23.48623853] ; [28.48623853 16.51376147],0
b1,1,0.843901,0.038772,[ 95 132] ; [46 61],[ 95.82934132 131.17065868] ; [45.17065868 61.82934132],0
d3,1,0.863757,0.029444,[142  84] ; [67 38],[142.70090634  83.29909366] ; [66.29909366 38.70090634],0
s1,1,0.908537,0.013198,[  9 216] ; [  4 103],[  8.81024096 216.18975904] ; [  4.18975904 102.81024096],0
v4,1,0.985417,0.000334,[199  28] ; [93 13],[199.05105105  27.94894895] ; [92.94894895 13.05105105],0
