Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,68.920104,[ 35 233] ; [54 44],[ 65.16939891 202.83060109] ; [23.83060109 74.16939891],1
p6,1,4e-06,21.274377,[ 66 198] ; [49 48],[ 84.09972299 179.90027701] ; [30.90027701 66.09972299],1
s6,1,4e-06,21.199318,[ 94 169] ; [62 37],[113.33701657 149.66298343] ; [42.66298343 56.33701657],1
s2,1,2.1e-05,18.138743,[ 24 242] ; [26 73],[ 36.43835616 229.56164384] ; [13.56164384 85.43835616],1
p3,1,9.6e-05,15.208702,[101 166] ; [60 39],[117.45081967 149.54918033] ; [43.54918033 55.45081967],1
u1,1,0.000138,14.526915,[ 28 241] ; [26 73],[ 39.47282609 229.52717391] ; [14.52717391 84.47282609],1
p4,1,0.000303,13.051286,[124 143] ; [67 32],[139.33606557 127.66393443] ; [51.66393443 47.33606557],1
p10,1,0.000836,11.159054,[184  81] ; [85 13],[196.37741047  68.62258953] ; [72.62258953 25.37741047],1
v3,1,0.001925,9.619483,[ 77 181] ; [46 51],[ 89.3915493 168.6084507] ; [33.6084507 63.3915493],0
a3,1,0.005475,7.715476,[170  99] ; [77 21],[181.04359673  87.95640327] ; [65.95640327 32.04359673],0
s5,1,0.005599,7.674951,[ 47 213] ; [31 67],[ 56.64804469 203.35195531] ; [21.35195531 76.64804469],0
p7,1,0.019459,5.45983,[140 126] ; [65 33],[149.80769231 116.19230769] ; [55.19230769 42.80769231],0
n6,1,0.021928,5.251502,[210  58] ; [88 11],[217.61307902  50.38692098] ; [80.38692098 18.61307902],0
p9,1,0.030229,4.696202,[199  66] ; [84 14],[206.59779614  58.40220386] ; [76.40220386 21.59779614],0
a5,1,0.031799,4.609276,[184  85] ; [79 20],[192.24728261  76.75271739] ; [70.75271739 28.24728261],0
r3,1,0.035498,4.421075,[242  26] ; [96  3],[246.82288828  21.17711172] ; [91.17711172  7.82288828],0
p5,1,0.036119,4.391462,[ 17 250] ; [13 86],[ 21.8852459 245.1147541] ; [ 8.1147541 90.8852459],0
p2,1,0.042118,4.130439,[196  70] ; [83 16],[203.3260274  62.6739726] ; [75.6739726 23.3260274],0
b2,1,0.047561,3.925434,[49 97] ; [35 39],[55.74545455 90.25454545] ; [28.25454545 45.74545455],0
b3,1,0.047561,3.925434,[49 97] ; [35 39],[55.74545455 90.25454545] ; [28.25454545 45.74545455],0
n4,1,0.059214,3.559273,[185  84] ; [78 21],[192.24728261  76.75271739] ; [70.75271739 28.24728261],0
a2,1,0.069307,3.299346,[ 50 219] ; [27 72],[ 56.28532609 212.71467391] ; [20.71467391 78.28532609],0
