Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.015383,5.872059,[32 23] ; [2 9],[28.33333333 26.66666667] ; [5.66666667 5.33333333],0
p2,1,0.03611,4.391889,[29 26] ; [2 9],[25.83333333 29.16666667] ; [5.16666667 5.83333333],0
v1,1,0.072124,3.234,[11 44] ; [5 6],[13.33333333 41.66666667] ; [2.66666667 8.33333333],0
n3,1,0.120024,2.417009,[19 10] ; [1 3],[17.57575758 11.42424242] ; [2.42424242 1.57575758],0
v2,1,0.199415,1.646655,[18 35] ; [6 5],[19.875 33.125] ; [4.125 6.875],0
p11,1,0.313616,1.015385,[24 31] ; [3 8],[22.5 32.5] ; [4.5 6.5],0
p7,1,0.32175,0.981818,[29 26] ; [4 7],[27.5 27.5] ; [5.5 5.5],0
p10,1,0.332599,0.938752,[12 43] ; [ 1 10],[10.83333333 44.16666667] ; [2.16666667 8.83333333],0
s6,1,0.336831,0.922456,[21 33] ; [6 5],[22.43076923 31.56923077] ; [4.56923077 6.43076923],0
a4,1,0.337932,0.918261,[18 37] ; [2 9],[16.66666667 38.33333333] ; [3.33333333 7.66666667],0
b4,1,0.367439,0.812308,[32 23] ; [8 3],[33.33333333 21.66666667] ; [6.66666667 4.33333333],0
a2,1,0.371383,0.799031,[ 5 50] ; [2 9],[ 5.83333333 49.16666667] ; [1.16666667 9.83333333],0
p4,1,0.372898,0.793985,[22 33] ; [6 5],[23.33333333 31.66666667] ; [4.66666667 6.33333333],0
n6,1,0.378223,0.776471,[27 28] ; [7 4],[28.33333333 26.66666667] ; [5.66666667 5.33333333],0
p3,1,0.39791,0.714632,[13 41] ; [4 7],[14.12307692 39.87692308] ; [2.87692308 8.12307692],0
r3,1,0.488896,0.478955,[45 10] ; [8 3],[44.16666667 10.83333333] ; [8.83333333 2.16666667],0
b5,1,0.507122,0.44,[29 26] ; [7 4],[30. 25.] ; [6. 5.],0
a3,1,0.507122,0.44,[29 26] ; [7 4],[30. 25.] ; [6. 5.],0
a7,1,0.507122,0.44,[31 24] ; [5 6],[30. 25.] ; [6. 5.],0
n5,1,0.52908,0.396158,[15 40] ; [2 9],[14.16666667 40.83333333] ; [2.83333333 8.16666667],0
s7,1,0.549314,0.358548,[10 42] ; [3 8],[10.73015873 41.26984127] ; [2.26984127 8.73015873],0
s3,1,0.570437,0.321951,[20 35] ; [5 6],[20.83333333 34.16666667] ; [4.16666667 6.83333333],0
s4,1,0.59015,0.29011,[11 44] ; [3 8],[11.66666667 43.33333333] ; [2.33333333 8.66666667],0
u3,1,0.602984,0.270519,[16 10] ; [3 1],[16.46666667  9.53333333] ; [2.53333333 1.46666667],0
v4,1,0.611753,0.25763,[43 11] ; [8 3],[42.36923077 11.63076923] ; [8.63076923 2.36923077],0
u1,1,0.644501,0.212903,[ 3 52] ; [ 1 10],[ 3.33333333 51.66666667] ; [ 0.66666667 10.33333333],0
d1,1,0.655937,0.198496,[24 31] ; [4 7],[23.33333333 31.66666667] ; [4.66666667 6.33333333],0
d3,1,0.659511,0.194118,[26 29] ; [6 5],[26.66666667 28.33333333] ; [5.33333333 5.66666667],0
d2,1,0.659511,0.194118,[26 29] ; [6 5],[26.66666667 28.33333333] ; [5.33333333 5.66666667],0
r2,1,0.693527,0.155294,[42 13] ; [9 2],[42.5 12.5] ; [8.5 2.5],0
r4,1,0.736956,0.112821,[32 23] ; [7 4],[32.5 22.5] ; [6.5 4.5],0
r1,1,0.736956,0.112821,[32 23] ; [7 4],[32.5 22.5] ; [6.5 4.5],0
n2,1,0.743645,0.106948,[17 12] ; [2 2],[16.6969697 12.3030303] ; [2.3030303 1.6969697],0
a6,1,0.825642,0.048529,[28 27] ; [6 5],[28.33333333 26.66666667] ; [5.66666667 5.33333333],0
p8,1,0.846494,0.037478,[18 36] ; [4 7],[18.27692308 35.72307692] ; [3.72307692 7.27692308],0
s1,1,0.858113,0.031961,[ 6 49] ; [ 1 10],[ 5.83333333 49.16666667] ; [1.16666667 9.83333333],0
s2,1,0.875519,0.02454,[16 38] ; [3 8],[15.78461538 38.21538462] ; [3.21538462 7.78461538],0
d5,1,0.908026,0.013347,[36 19] ; [7 4],[35.83333333 19.16666667] ; [7.16666667 3.83333333],0
b2,1,0.947085,0.004405,[ 6 26] ; [1 4],[ 6.05405405 25.94594595] ; [0.94594595 4.05405405],0
b3,1,0.947085,0.004405,[ 6 26] ; [1 4],[ 6.05405405 25.94594595] ; [0.94594595 4.05405405],0
s5,1,0.957688,0.002815,[10 43] ; [2 9],[ 9.9375 43.0625] ; [2.0625 8.9375],0
a5,1,1.0,0.0,[25 30] ; [5 6],[25. 30.] ; [5. 6.],0
