Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,114.565388,[370   6] ; [36 23],[350.93333333  25.06666667] ; [55.06666667  3.93333333],1
r2,1,0.0,93.130105,[365  10] ; [35 22],[347.22222222  27.77777778] ; [52.77777778  4.22222222],1
r1,1,0.0,79.87142,[304  72] ; [16 45],[275.33180778 100.66819222] ; [44.66819222 16.33180778],1
v4,1,0.0,63.532374,[368   9] ; [42 17],[354.51834862  22.48165138] ; [55.48165138  3.51834862],1
p9,1,1e-06,23.816072,[308  61] ; [33 26],[293.99299065  75.00700935] ; [47.00700935 11.99299065],1
p7,1,2e-06,22.172607,[230 140] ; [17 41],[213.52803738 156.47196262] ; [33.47196262 24.52803738],1
a7,1,7e-06,20.275683,[288  87] ; [30 31],[273.50917431 101.49082569] ; [44.49082569 16.50917431],1
p10,1,3.9e-05,16.937497,[300  72] ; [34 26],[287.61111111  84.38888889] ; [46.38888889 13.61111111],1
p11,1,6.9e-05,15.8373,[309  68] ; [37 25],[297.13439636  79.86560364] ; [48.86560364 13.13439636],1
s6,1,0.001004,10.820286,[209 157] ; [21 40],[197.14285714 168.85714286] ; [32.85714286 28.14285714],0
p2,1,0.002007,9.54337,[313  62] ; [40 20],[304.31034483  70.68965517] ; [48.68965517 11.31034483],0
a6,1,0.003744,8.404136,[264 112] ; [32 30],[254.10045662 121.89954338] ; [41.89954338 20.10045662],0
n2,1,0.004528,8.059074,[63 14] ; [14 12],[57.5631068 19.4368932] ; [19.4368932  6.5631068],0
v1,1,0.005328,7.764684,[182 190] ; [17 41],[172.15813953 199.84186047] ; [26.84186047 31.15813953],0
a5,1,0.005784,7.616495,[261 115] ; [32 30],[251.52511416 124.47488584] ; [41.47488584 20.52511416],0
p4,1,0.007806,7.077564,[209 164] ; [23 38],[199.39170507 173.60829493] ; [32.60829493 28.39170507],0
p6,1,0.008677,6.888207,[116 256] ; [ 9 52],[107.39030023 264.60969977] ; [17.60969977 43.39030023],0
p8,1,0.010163,6.606077,[185 186] ; [20 42],[175.64665127 195.35334873] ; [29.35334873 32.64665127],0
n4,1,0.010482,6.551016,[288  88] ; [38 24],[279.85388128  96.14611872] ; [46.14611872 15.85388128],0
v2,1,0.014824,5.93732,[195 170] ; [21 37],[186.38297872 178.61702128] ; [29.61702128 28.38297872],0
u3,1,0.015442,5.865328,[72 62] ; [ 8 20],[66.17283951 67.82716049] ; [13.82716049 14.17283951],0
b1,1,0.015798,5.825232,[123 254] ; [30 32],[131.39179954 245.60820046] ; [21.60820046 40.39179954],0
n3,1,0.029886,4.715841,[61 17] ; [14 11],[56.7961165 21.2038835] ; [18.2038835  6.7961165],0
d5,1,0.037985,4.305694,[294  82] ; [41 21],[287.57990868  88.42009132] ; [47.42009132 14.57990868],0
n5,1,0.039117,4.255758,[287  89] ; [39 22],[280.49427918  95.50572082] ; [45.50572082 15.49427918],0
s3,1,0.042037,4.133707,[151 217] ; [16 43],[143.92505855 224.07494145] ; [23.07494145 35.92505855],0
v3,1,0.043671,4.069236,[128 239] ; [13 47],[121.18735363 245.81264637] ; [19.81264637 40.18735363],0
p3,1,0.045707,3.992348,[168 207] ; [19 42],[160.83715596 214.16284404] ; [26.16284404 34.83715596],0
s5,1,0.046235,3.973016,[105 262] ; [10 51],[ 98.60981308 268.39018692] ; [16.39018692 44.60981308],0
d4,1,0.054783,3.688664,[300  76] ; [42 19],[294.26086957  81.73913043] ; [47.73913043 13.26086957],0
a4,1,0.060182,3.532373,[158 216] ; [18 43],[151.31954023 222.68045977] ; [24.68045977 36.31954023],0
a2,1,0.069118,3.303846,[ 80 297] ; [ 7 55],[ 74.71298405 302.28701595] ; [12.28701595 49.71298405],0
d3,1,0.078709,3.091365,[260 115] ; [36 26],[254.00457666 120.99542334] ; [41.99542334 20.00457666],0
d1,1,0.088986,2.892614,[202 175] ; [26 36],[195.79954442 181.20045558] ; [32.20045558 29.79954442],0
a3,1,0.111146,2.53785,[242 132] ; [33 28],[236.43678161 137.56321839] ; [38.56321839 22.43678161],0
s2,1,0.115174,2.481755,[130 243] ; [15 46],[124.61981567 248.38018433] ; [20.38018433 40.61981567],0
a8,1,0.138304,2.196729,[ 42 300] ; [ 3 52],[ 38.76574307 303.23425693] ; [ 6.23425693 48.76574307],0
u2,1,0.204584,1.609343,[65 68] ; [10 18],[61.95652174 71.04347826] ; [13.04347826 14.95652174],0
p1,1,0.288239,1.127827,[ 28 346] ; [ 7 54],[ 30.09195402 343.90804598] ; [ 4.90804598 56.09195402],0
s7,1,0.309962,1.030838,[ 98 265] ; [12 46],[ 94.8456057 268.1543943] ; [15.1543943 42.8456057],0
a1,1,0.375223,0.786293,[ 15 362] ; [ 4 58],[ 16.3166287 360.6833713] ; [ 2.6833713 59.3166287],0
d2,1,0.381702,0.765213,[160 215] ; [22 38],[156.89655172 218.10344828] ; [25.10344828 34.89655172],0
p12,1,0.411122,0.675554,[ 22 353] ; [ 2 59],[ 20.64220183 354.35779817] ; [ 3.35779817 57.64220183],0
b4,1,0.470796,0.520108,[225 152] ; [40 22],[227.57403189 149.42596811] ; [37.42596811 24.57403189],0
b2,1,0.500929,0.452968,[ 69 139] ; [ 9 24],[ 67.31950207 140.68049793] ; [10.68049793 22.31950207],0
b3,1,0.500929,0.452968,[ 69 139] ; [ 9 24],[ 67.31950207 140.68049793] ; [10.68049793 22.31950207],0
n1,1,0.571085,0.32087,[25 51] ; [ 7 19],[23.84313725 52.15686275] ; [ 8.15686275 17.84313725],0
s4,1,0.648201,0.208176,[ 58 311] ; [11 50],[ 59.21162791 309.78837209] ; [ 9.78837209 51.21162791],0
b5,1,0.719144,0.129315,[228 149] ; [36 26],[226.71526196 150.28473804] ; [37.28473804 24.71526196],0
u1,1,0.725715,0.123082,[ 55 322] ; [ 8 54],[ 54.10250569 322.89749431] ; [ 8.89749431 53.10250569],0
p5,1,0.808,0.059052,[ 35 341] ; [ 5 55],[ 34.49541284 341.50458716] ; [ 5.50458716 54.49541284],0
s1,1,0.813821,0.05546,[ 10 361] ; [ 2 60],[ 10.2817552 360.7182448] ; [ 1.7182448 60.2817552],0
