Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,30.374614,[573  99] ; [40 28],[556.67027027 115.32972973] ; [56.32972973 11.67027027],1
r4,1,0.000324,12.926908,[632  40] ; [56 12],[624.77837838  47.22162162] ; [63.22162162  4.77837838],1
p8,1,0.000783,11.281949,[380 284] ; [24 43],[366.97127223 297.02872777] ; [37.02872777 29.97127223],1
p7,1,0.001206,10.481534,[442 213] ; [32 35],[430.01385042 224.98614958] ; [43.98614958 23.01385042],0
n6,1,0.001229,10.445888,[585  84] ; [49 18],[576.28532609  92.71467391] ; [57.71467391  9.28532609],0
p3,1,0.001364,10.253612,[363 307] ; [23 45],[350.43360434 319.56639566] ; [35.56639566 32.43360434],0
p4,1,0.002182,9.390106,[427 242] ; [30 37],[415.39809783 253.60190217] ; [41.60190217 25.39809783],0
n5,1,0.002721,8.985436,[527 142] ; [42 25],[517.20244565 151.79755435] ; [51.79755435 15.20244565],0
v1,1,0.006858,7.309764,[379 272] ; [27 39],[368.62761506 282.37238494] ; [37.37238494 28.62761506],0
r1,1,0.009527,6.721314,[550 120] ; [47 21],[541.99186992 128.00813008] ; [55.00813008 12.99186992],0
a8,1,0.010201,6.599483,[ 78 536] ; [15 46],[ 84.59555556 529.40444444] ; [ 8.40444444 52.59555556],0
a5,1,0.010763,6.504047,[510 162] ; [42 26],[501.27567568 170.72432432] ; [50.72432432 17.27567568],0
b5,1,0.015289,5.88291,[403 269] ; [51 17],[412.28108108 259.71891892] ; [41.71891892 26.28108108],0
v3,1,0.01785,5.610853,[270 376] ; [17 47],[261.12957746 384.87042254] ; [25.87042254 38.12957746],0
s5,1,0.030879,4.659652,[239 407] ; [15 49],[231.10422535 414.89577465] ; [22.89577465 41.10422535],0
n4,1,0.032883,4.551847,[528 144] ; [45 22],[521.05006766 150.94993234] ; [51.94993234 15.05006766],0
d5,1,0.034562,4.4667,[550 119] ; [48 19],[543.5625 125.4375] ; [54.4375 12.5625],0
s2,1,0.034912,4.449466,[364 303] ; [28 40],[355.73333333 311.26666667] ; [36.26666667 31.73333333],0
s6,1,0.036169,4.389122,[469 191] ; [40 28],[461.45604396 198.54395604] ; [47.54395604 20.45604396],0
u4,1,0.038386,4.287848,[ 13 659] ; [ 4 64],[ 15.43783784 656.56216216] ; [ 1.56216216 66.43783784],0
u2,1,0.047015,3.944865,[111  72] ; [ 8 13],[106.75  76.25] ; [12.25  8.75],0
a7,1,0.052294,3.766329,[497 173] ; [43 25],[490.24390244 179.75609756] ; [49.75609756 18.24390244],0
p12,1,0.060509,3.523371,[ 66 604] ; [ 2 66],[ 61.73441734 608.26558266] ; [ 6.26558266 61.73441734],0
v2,1,0.068933,3.308236,[375 265] ; [31 35],[368.04532578 271.95467422] ; [37.95467422 28.04532578],0
