Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.002564,9.094153,[36 44] ; [11  1],[40.86956522 39.13043478] ; [6.13043478 5.86956522],0
d1,1,0.023007,5.167987,[46 34] ; [11  1],[49.56521739 30.43478261] ; [7.43478261 4.56521739],0
s8,1,0.023831,5.10686,[45 33] ; [11  1],[48.53333333 29.46666667] ; [7.46666667 4.53333333],0
s2,1,0.069368,3.29792,[44 35] ; [10  2],[46.87912088 32.12087912] ; [7.12087912 4.87912088],0
s3,1,0.11171,2.529858,[47 32] ; [10  2],[49.48351648 29.51648352] ; [7.51648352 4.48351648],0
s1,1,0.126925,2.329716,[ 4 76] ; [ 2 10],[ 5.2173913 74.7826087] ; [ 0.7826087 11.2173913],0
s5,1,0.188798,1.726974,[49 27] ; [7 1],[50.66666667 25.33333333] ; [5.33333333 2.66666667],0
a6,1,0.218658,1.513158,[45 35] ; [9 3],[46.95652174 33.04347826] ; [7.04347826 4.95652174],0
v1,1,0.23542,1.407811,[51 26] ; [10  2],[52.7752809 24.2247191] ; [8.2247191 3.7752809],0
p11,1,0.246379,1.34372,[70 10] ; [9 3],[68.69565217 11.30434783] ; [10.30434783  1.69565217],0
b5,1,0.265626,1.239199,[33 47] ; [7 5],[34.7826087 45.2173913] ; [5.2173913 6.7826087],0
p6,1,0.326749,0.96174,[47 31] ; [9 3],[48.53333333 29.46666667] ; [7.46666667 4.53333333],0
r1,1,0.331546,0.94285,[64 16] ; [11  1],[65.2173913 14.7826087] ; [9.7826087 2.2173913],0
p7,1,0.357994,0.844919,[63 15] ; [11  1],[64.13333333 13.86666667] ; [9.86666667 2.13333333],0
v3,1,0.359421,0.839915,[43 34] ; [5 7],[41.52808989 35.47191011] ; [6.47191011 5.52808989],0
v2,1,0.415743,0.662317,[48 29] ; [6 6],[46.71910112 30.28089888] ; [7.28089888 4.71910112],0
b2,1,0.424523,0.637759,[31 28] ; [3 5],[29.94029851 29.05970149] ; [4.05970149 3.94029851],0
b3,1,0.424523,0.637759,[31 28] ; [3 5],[29.94029851 29.05970149] ; [4.05970149 3.94029851],0
u1,1,0.532485,0.389647,[14 66] ; [3 9],[14.7826087 65.2173913] ; [2.2173913 9.7826087],0
d4,1,0.536421,0.382214,[68 12] ; [11  1],[68.69565217 11.30434783] ; [10.30434783  1.69565217],0
a5,1,0.53985,0.375817,[60 20] ; [8 4],[59.13043478 20.86956522] ; [8.86956522 3.13043478],0
a8,1,0.540131,0.375297,[12 62] ; [ 1 10],[11.31764706 62.68235294] ; [1.68235294 9.31764706],0
p12,1,0.557068,0.344806,[20 59] ; [4 8],[20.83516484 58.16483516] ; [3.16483516 8.83516484],0
d3,1,0.602046,0.271921,[54 26] ; [9 3],[54.7826087 25.2173913] ; [8.2173913 3.7826087],0
b4,1,0.625041,0.238846,[46 34] ; [6 6],[45.2173913 34.7826087] ; [6.7826087 5.2173913],0
u4,1,0.63481,0.225594,[ 4 76] ; [ 1 11],[ 4.34782609 75.65217391] ; [ 0.65217391 11.34782609],0
u3,1,0.639207,0.21978,[12  6] ; [1 1],[11.7  6.3] ; [1.3 0.7],0
u2,1,0.639207,0.21978,[12  6] ; [1 1],[11.7  6.3] ; [1.3 0.7],0
a3,1,0.647785,0.208704,[62 18] ; [10  2],[62.60869565 17.39130435] ; [9.39130435 2.60869565],0
a1,1,0.689412,0.159722,[10 70] ; [ 2 10],[10.43478261 69.56521739] ; [ 1.56521739 10.43478261],0
a7,1,0.745074,0.105717,[57 23] ; [8 4],[56.52173913 23.47826087] ; [8.47826087 3.52173913],0
n6,1,0.785191,0.074289,[75  5] ; [11  1],[74.7826087  5.2173913] ; [11.2173913  0.7826087],0
d5,1,0.786061,0.073674,[64 16] ; [10  2],[64.34782609 15.65217391] ; [9.65217391 2.34782609],0
p1,1,0.814975,0.054762,[24 56] ; [4 8],[24.34782609 55.65217391] ; [3.65217391 8.34782609],0
p8,1,0.847604,0.036932,[64 15] ; [10  2],[64.24175824 14.75824176] ; [9.75824176 2.24175824],0
p3,1,0.862342,0.030065,[65 15] ; [10  2],[65.2173913 14.7826087] ; [9.7826087 2.2173913],0
s7,1,0.883008,0.021655,[54 20] ; [9 3],[54.20930233 19.79069767] ; [8.79069767 3.20930233],0
a2,1,0.943382,0.005044,[14 66] ; [ 2 10],[13.91304348 66.08695652] ; [2.08695652 9.91304348],0
a4,1,0.956559,0.002967,[34 46] ; [5 7],[33.91304348 46.08695652] ; [5.08695652 6.91304348],0
b1,1,0.978192,0.000747,[33 47] ; [5 7],[33.04347826 46.95652174] ; [4.95652174 7.04347826],0
