Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,84.397259,[220  21] ; [16 30],[198.17421603  42.82578397] ; [37.82578397  8.17421603],1
p11,1,0.0,27.154958,[213  29] ; [26 20],[200.82638889  41.17361111] ; [38.17361111  7.82638889],1
p2,1,0.000268,13.284576,[222  19] ; [34 12],[214.96864111  26.03135889] ; [41.03135889  4.96864111],1
a4,1,0.000575,11.854834,[101 139] ; [ 7 39],[ 90.62937063 149.37062937] ; [17.37062937 28.62937063],1
n5,1,0.000775,11.30036,[188  53] ; [25 21],[178.86062718  62.13937282] ; [34.13937282 11.86062718],1
r4,1,0.001058,10.723805,[220  22] ; [34 12],[213.43055556  28.56944444] ; [40.56944444  5.43055556],0
v1,1,0.001854,9.688732,[131 105] ; [14 32],[121.34751773 114.65248227] ; [23.65248227 22.34751773],0
n6,1,0.003083,8.757583,[205  36] ; [30 15],[198.02447552  42.97552448] ; [36.97552448  8.02447552],0
n4,1,0.01294,6.177296,[189  53] ; [28 18],[182.34027778  59.65972222] ; [34.65972222 11.34027778],0
p3,1,0.013259,6.134283,[145  97] ; [18 27],[137.44250871 104.55749129] ; [25.55749129 19.44250871],0
b1,1,0.013898,6.051097,[ 85 157] ; [25 21],[ 92.43055556 149.56944444] ; [17.56944444 28.43055556],0
s8,1,0.019182,5.484857,[102 139] ; [11 35],[ 94.88850174 146.11149826] ; [18.11149826 27.88850174],0
a3,1,0.019577,5.449248,[163  77] ; [23 23],[156.08391608  83.91608392] ; [29.91608392 16.08391608],0
v4,1,0.02404,5.091714,[233   8] ; [41  5],[230.08362369  10.91637631] ; [43.91637631  2.08362369],0
n3,1,0.054648,3.692789,[26 12] ; [4 7],[23.26530612 14.73469388] ; [6.73469388 4.26530612],0
r3,1,0.054683,3.691723,[229  13] ; [40  6],[226.03472222  15.96527778] ; [42.96527778  3.03472222],0
a2,1,0.121446,2.398577,[ 50 192] ; [ 5 41],[ 46.21527778 195.78472222] ; [ 8.78472222 37.21527778],0
d5,1,0.12552,2.34705,[193  49] ; [32 14],[189.0625  52.9375] ; [35.9375 10.0625],0
b3,1,0.153601,2.036123,[47 94] ; [ 5 21],[43.90419162 97.09580838] ; [ 8.09580838 17.90419162],0
b2,1,0.153601,2.036123,[47 94] ; [ 5 21],[43.90419162 97.09580838] ; [ 8.09580838 17.90419162],0
s7,1,0.181237,1.787448,[101 128] ; [15 30],[ 96.94890511 132.05109489] ; [19.05109489 25.94890511],0
s2,1,0.193115,1.693689,[ 86 156] ; [21 25],[ 89.90972222 152.09027778] ; [17.09027778 28.90972222],0
v3,1,0.222983,1.48507,[ 90 144] ; [13 32],[ 86.38709677 147.61290323] ; [16.61290323 28.38709677],0
r1,1,0.225489,1.469092,[193  49] ; [33 13],[189.90277778  52.09722222] ; [36.09722222  9.90277778],0
u3,1,0.280574,1.164305,[37 40] ; [14  9],[39.27 37.73] ; [11.73 11.27],0
p4,1,0.285144,1.142409,[170  72] ; [28 17],[166.95470383  75.04529617] ; [31.04529617 13.95470383],0
d3,1,0.286003,1.13834,[165  77] ; [35 11],[168.05555556  73.94444444] ; [31.94444444 14.05555556],0
p5,1,0.286003,1.13834,[ 22 220] ; [ 2 44],[ 20.16666667 221.83333333] ; [ 3.83333333 42.16666667],0
v2,1,0.295644,1.093738,[131 102] ; [22 24],[127.77419355 105.22580645] ; [25.22580645 20.77419355],0
r2,1,0.307097,1.04312,[221  16] ; [40  5],[219.35106383  17.64893617] ; [41.64893617  3.35106383],0
a7,1,0.328546,0.95462,[184  57] ; [32 14],[181.37979094  59.62020906] ; [34.62020906 11.37979094],0
d2,1,0.379058,0.773755,[104 138] ; [23 23],[106.71527778 135.28472222] ; [20.28472222 25.71527778],0
p6,1,0.426204,0.633144,[101 140] ; [16 29],[ 98.59090909 142.40909091] ; [18.40909091 26.59090909],0
d4,1,0.444064,0.585757,[196  46] ; [35 11],[194.10416667  47.89583333] ; [36.89583333  9.10416667],0
s6,1,0.471108,0.519377,[139 101] ; [24 22],[136.78321678 103.21678322] ; [26.21678322 19.78321678],0
a8,1,0.511776,0.430433,[ 30 187] ; [ 4 36],[ 28.70817121 188.29182879] ; [ 5.29182879 34.70817121],0
n1,1,0.520055,0.413783,[14 23] ; [3 8],[13.10416667 23.89583333] ; [3.89583333 7.10416667],0
a5,1,0.53591,0.383173,[174  68] ; [31 15],[172.25694444  69.74305556] ; [32.74305556 13.25694444],0
a1,1,0.603065,0.270397,[  7 235] ; [ 2 44],[  7.5625 234.4375] ; [ 1.4375 44.5625],0
b5,1,0.603365,0.26995,[148  94] ; [30 16],[149.56944444  92.43055556] ; [28.43055556 17.56944444],0
s1,1,0.606783,0.264886,[  7 234] ; [ 2 44],[  7.55749129 233.44250871] ; [ 1.44250871 44.55749129],0
n2,1,0.638364,0.220888,[27 11] ; [7 4],[26.36734694 11.63265306] ; [7.63265306 3.36734694],0
s4,1,0.681405,0.168549,[ 27 214] ; [ 6 39],[ 27.80769231 213.19230769] ; [ 5.19230769 39.80769231],0
a6,1,0.727992,0.120964,[162  80] ; [32 14],[163.01388889  78.98611111] ; [30.98611111 15.01388889],0
u2,1,0.738394,0.111543,[45 34] ; [14  9],[45.69607843 33.30392157] ; [13.30392157  9.69607843],0
s3,1,0.782094,0.076503,[109 130] ; [22 24],[109.85614035 129.14385965] ; [21.14385965 24.85614035],0
u1,1,0.840154,0.040681,[ 29 213] ; [ 6 40],[ 29.40972222 212.59027778] ; [ 5.59027778 40.40972222],0
p7,1,0.849182,0.036162,[182  56] ; [35 10],[182.49469965  55.50530035] ; [34.50530035 10.49469965],0
p1,1,0.856748,0.032586,[ 23 218] ; [ 4 42],[ 22.67247387 218.32752613] ; [ 4.32752613 41.67247387],0
b4,1,0.857285,0.032339,[135 107] ; [25 21],[134.44444444 107.55555556] ; [25.55555556 20.44444444],0
u4,1,0.901864,0.015205,[  6 236] ; [ 1 45],[  5.88194444 236.11805556] ; [ 1.11805556 44.88194444],0
d1,1,0.991009,0.000127,[137 105] ; [26 20],[136.96527778 105.03472222] ; [26.03472222 19.96527778],0
