Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1.4e-05,18.832136,[11 26] ; [61 24],[21.83606557 15.16393443] ; [50.16393443 34.83606557],1
p2,1,5.8e-05,16.174401,[20 17] ; [75 11],[28.57723577  8.42276423] ; [66.42276423 19.57723577],1
p6,1,0.004838,7.938965,[10 27] ; [47 39],[17.14634146 19.85365854] ; [39.85365854 46.14634146],0
p11,1,0.00576,7.623894,[25 12] ; [76 10],[30.38211382  6.61788618] ; [70.61788618 15.38211382],0
p10,1,0.009447,6.736384,[26 10] ; [77  8],[30.6446281  5.3553719] ; [72.3553719 12.6446281],0
r3,1,0.012958,6.174896,[33  4] ; [85  1],[35.49593496  1.50406504] ; [82.50406504  3.49593496],0
n5,1,0.01568,5.838421,[26 11] ; [75 10],[30.63114754  6.36885246] ; [70.36885246 14.63114754],0
b5,1,0.022583,5.200302,[22 15] ; [32 54],[16.24390244 20.75609756] ; [37.75609756 48.24390244],0
n6,1,0.028789,4.780206,[28  9] ; [77  8],[31.8442623  5.1557377] ; [73.1557377 11.8442623],0
n4,1,0.049238,3.867237,[28  9] ; [76  9],[31.54098361  5.45901639] ; [72.45901639 12.54098361],0
p4,1,0.050682,3.818743,[19 18] ; [60 26],[23.76422764 13.23577236] ; [55.23577236 30.76422764],0
d3,1,0.055747,3.659608,[12 25] ; [44 42],[16.84552846 20.15447154] ; [39.15447154 46.84552846],0
p5,1,0.08015,3.061859,[ 2 34] ; [15 70],[ 5.05785124 30.94214876] ; [11.94214876 73.05785124],0
s7,1,0.111974,2.52614,[24 10] ; [71 14],[27.14285714  6.85714286] ; [67.85714286 17.14285714],0
s3,1,0.130531,2.286177,[24 13] ; [67 19],[27.37398374  9.62601626] ; [63.62601626 22.37398374],0
d5,1,0.134116,2.244201,[26 11] ; [70 15],[29.1147541  7.8852459] ; [66.8852459 18.1147541],0
s5,1,0.160832,1.966387,[11 22] ; [40 44],[14.38461538 18.61538462] ; [36.61538462 47.38461538],0
b2,1,0.231455,1.431898,[12 17] ; [34 28],[14.65934066 14.34065934] ; [31.34065934 30.65934066],0
b3,1,0.231455,1.431898,[12 17] ; [34 28],[14.65934066 14.34065934] ; [31.34065934 30.65934066],0
v3,1,0.232248,1.427039,[14 19] ; [47 39],[16.91596639 16.08403361] ; [44.08403361 41.91596639],0
v2,1,0.243625,1.359495,[15 19] ; [47 37],[17.86440678 16.13559322] ; [44.13559322 39.86440678],0
p3,1,0.246885,1.340846,[20 17] ; [56 30],[22.86178862 14.13821138] ; [53.13821138 32.86178862],0
u3,1,0.280077,1.166717,[6 2] ; [10  9],[4.74074074 3.25925926] ; [11.25925926  7.74074074],0
r1,1,0.294079,1.100853,[27 10] ; [70 16],[29.17886179  7.82113821] ; [67.82113821 18.17886179],0
