Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.080209,[13 53] ; [26  6],[26.26530612 39.73469388] ; [12.73469388 19.26530612],1
d5,1,0.0,29.47861,[27 39] ; [33  1],[39.6 26.4] ; [20.4 13.6],1
d3,1,1e-06,25.262592,[19 46] ; [28  6],[30.85858586 34.14141414] ; [16.14141414 17.85858586],1
d4,1,1e-06,24.944202,[30 36] ; [32  1],[41.33333333 24.66666667] ; [20.66666667 12.33333333],1
a4,1,1.4e-05,18.836878,[13 53] ; [21 12],[22.66666667 43.33333333] ; [11.33333333 21.66666667],1
a5,1,0.000255,13.373549,[25 41] ; [26  8],[33.66 32.34] ; [17.34 16.66],1
a2,1,0.001393,10.215119,[ 3 63] ; [ 9 25],[ 7.92 58.08] ; [ 4.08 29.92],0
a3,1,0.001936,9.609056,[28 36] ; [26  8],[35.26530612 28.73469388] ; [18.73469388 15.26530612],0
p7,1,0.009434,6.738678,[25 39] ; [ 4 27],[19.53684211 44.46315789] ; [ 9.46315789 21.53684211],0
r2,1,0.012052,6.303236,[29 33] ; [23  8],[34.66666667 27.33333333] ; [17.33333333 13.66666667],0
p2,1,0.013708,6.07538,[39 27] ; [10 21],[33.34020619 32.65979381] ; [15.65979381 15.34020619],0
v3,1,0.016175,5.783714,[ 8 57] ; [11 23],[12.47474747 52.52525253] ; [ 6.52525253 27.47474747],0
p5,1,0.027968,4.830057,[ 3 62] ; [ 6 27],[ 5.96938776 59.03061224] ; [ 3.03061224 29.96938776],0
a6,1,0.046115,3.977385,[25 41] ; [20 14],[29.7 36.3] ; [15.3 18.7],0
n3,1,0.070226,3.277736,[19 11] ; [ 7 12],[15.91836735 14.08163265] ; [10.08163265  8.91836735],0
v2,1,0.087351,2.922524,[16 47] ; [14 19],[19.6875 43.3125] ; [10.3125 22.6875],0
p9,1,0.112039,2.525217,[37 27] ; [13 19],[33.33333333 30.66666667] ; [16.66666667 15.33333333],0
s5,1,0.134497,2.239819,[ 5 60] ; [ 6 28],[ 7.22222222 57.77777778] ; [ 3.77777778 30.22222222],0
s7,1,0.135276,2.230884,[10 53] ; [ 9 22],[12.73404255 50.26595745] ; [ 6.26595745 24.73404255],0
r1,1,0.157371,1.999309,[16 49] ; [13 21],[19.04040404 45.95959596] ; [ 9.95959596 24.04040404],0
n2,1,0.165518,1.923077,[18 12] ; [ 8 12],[15.6 14.4] ; [10.4  9.6],0
s4,1,0.176631,1.825744,[10 56] ; [ 2 32],[ 7.92 58.08] ; [ 4.08 29.92],0
s3,1,0.209548,1.574548,[10 53] ; [ 9 25],[12.34020619 50.65979381] ; [ 6.65979381 27.34020619],0
n1,1,0.238593,1.388889,[14 16] ; [ 6 14],[12. 18.] ; [ 8. 12.],0
p1,1,0.260222,1.267578,[ 5 61] ; [ 5 29],[ 6.6 59.4] ; [ 3.4 30.6],0
p3,1,0.290206,1.118668,[11 55] ; [ 8 23],[12.92783505 53.07216495] ; [ 6.07216495 24.92783505],0
p8,1,0.300816,1.070573,[18 47] ; [ 6 27],[15.91836735 49.08163265] ; [ 8.08163265 24.91836735],0
u1,1,0.31925,0.992017,[ 4 62] ; [ 4 30],[ 5.28 60.72] ; [ 2.72 31.28],0
a7,1,0.354979,0.855577,[31 34] ; [19 14],[33.16326531 31.83673469] ; [16.83673469 16.16326531],0
n4,1,0.371272,0.799403,[36 29] ; [22 12],[38.08080808 26.91919192] ; [19.91919192 14.08080808],0
a8,1,0.475421,0.509349,[ 4 56] ; [ 1 31],[ 3.26086957 56.73913043] ; [ 1.73913043 30.26086957],0
p11,1,0.487284,0.482518,[32 34] ; [14 20],[30.36 35.64] ; [15.64 18.36],0
b4,1,0.49054,0.475342,[38 28] ; [22 12],[39.6 26.4] ; [20.4 13.6],0
b2,1,0.515428,0.423032,[15 21] ; [ 8 16],[13.8 22.2] ; [ 9.2 14.8],0
b3,1,0.515428,0.423032,[15 21] ; [ 8 16],[13.8 22.2] ; [ 9.2 14.8],0
p10,1,0.527083,0.400011,[31 32] ; [14 19],[29.53125 33.46875] ; [15.46875 17.53125],0
p4,1,0.568198,0.325706,[17 49] ; [10 22],[18.18367347 47.81632653] ; [ 8.81632653 23.18367347],0
s6,1,0.680829,0.169195,[16 50] ; [ 7 27],[15.18 50.82] ; [ 7.82 26.18],0
n5,1,0.722174,0.126419,[40 24] ; [20 14],[39.18367347 24.81632653] ; [20.81632653 13.18367347],0
n6,1,0.725734,0.123064,[35 30] ; [19 14],[35.81632653 29.18367347] ; [18.18367347 14.81632653],0
s1,1,0.738674,0.111295,[ 5 60] ; [ 2 32],[ 4.5959596 60.4040404] ; [ 2.4040404 31.5959596],0
u2,1,0.76553,0.088939,[16 21] ; [3 5],[15.62222222 21.37777778] ; [3.37777778 4.62222222],0
r3,1,0.766597,0.088107,[29 35] ; [16 17],[29.69072165 34.30927835] ; [15.30927835 17.69072165],0
s8,1,0.778352,0.079224,[ 7 59] ; [ 3 31],[ 6.6 59.4] ; [ 3.4 30.6],0
a1,1,0.778352,0.079224,[ 7 59] ; [ 3 31],[ 6.6 59.4] ; [ 3.4 30.6],0
b5,1,0.780469,0.077678,[33 33] ; [18 16],[33.66 32.34] ; [17.34 16.66],0
v1,1,0.80173,0.063056,[21 43] ; [10 23],[20.45360825 43.54639175] ; [10.54639175 22.45360825],0
v4,1,0.81805,0.052925,[38 26] ; [21 13],[38.53061224 25.46938776] ; [20.46938776 13.53061224],0
b1,1,0.898704,0.016205,[36 30] ; [19 15],[36.3 29.7] ; [18.7 15.3],0
u3,1,0.906415,0.013821,[10 27] ; [2 6],[ 9.86666667 27.13333333] ; [2.13333333 5.86666667],0
p6,1,0.955765,0.003077,[ 8 56] ; [ 4 27],[ 8.08421053 55.91578947] ; [ 3.91578947 27.08421053],0
p12,1,0.989898,0.00016,[ 2 63] ; [ 1 32],[ 1.98979592 63.01020408] ; [ 1.01020408 31.98979592],0
