Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,74.530447,[35 83] ; [80  9],[65.55555556 52.44444444] ; [49.44444444 39.55555556],1
p10,1,0.244377,1.355165,[71 46] ; [61 28],[74.97087379 42.02912621] ; [57.02912621 31.97087379],0
p3,1,0.296551,1.089642,[38 82] ; [34 54],[41.53846154 78.46153846] ; [30.46153846 57.53846154],0
u2,1,0.31398,1.01386,[28 33] ; [15 11],[30.14942529 30.85057471] ; [12.85057471 13.14942529],0
n6,1,0.317147,1.000675,[89 30] ; [71 17],[91.98067633 27.01932367] ; [68.01932367 19.98067633],0
n2,1,0.321901,0.981209,[24 14] ; [17 16],[21.94366197 16.05633803] ; [19.05633803 13.94366197],0
p12,1,0.439304,0.598099,[  5 114] ; [ 2 87],[  4.00480769 114.99519231] ; [ 2.99519231 86.00480769],0
p5,1,0.465174,0.533417,[ 10 110] ; [ 5 83],[  8.65384615 111.34615385] ; [ 6.34615385 81.65384615],0
s2,1,0.48242,0.493389,[ 16 103] ; [ 9 79],[ 14.37198068 104.62801932] ; [10.62801932 77.37198068],0
n3,1,0.541105,0.373496,[23 14] ; [17 14],[21.76470588 15.23529412] ; [18.23529412 12.76470588],0
p2,1,0.562957,0.33461,[81 39] ; [62 25],[82.89855072 37.10144928] ; [60.10144928 26.89855072],0
b3,1,0.568148,0.325792,[27 41] ; [18 34],[25.5 42.5] ; [19.5 32.5],0
b2,1,0.568148,0.325792,[27 41] ; [18 34],[25.5 42.5] ; [19.5 32.5],0
s1,1,0.569,0.324358,[  6 113] ; [ 3 85],[  5.17391304 113.82608696] ; [ 3.82608696 84.17391304],0
v3,1,0.584003,0.299808,[22 96] ; [14 75],[20.52173913 97.47826087] ; [15.47826087 73.52173913],0
s5,1,0.605203,0.26722,[19 96] ; [17 71],[20.39408867 94.60591133] ; [15.60591133 72.39408867],0
a1,1,0.668184,0.183734,[  7 113] ; [ 4 85],[  6.31578947 113.68421053] ; [ 4.68421053 84.31578947],0
s7,1,0.685895,0.163566,[28 88] ; [18 65],[26.81407035 89.18592965] ; [19.18592965 63.81407035],0
s6,1,0.693899,0.154897,[43 73] ; [35 53],[44.35294118 71.64705882] ; [33.64705882 54.35294118],0
b5,1,0.820455,0.051511,[76 44] ; [55 34],[75.215311 44.784689] ; [55.784689 33.215311],0
p1,1,0.88189,0.022074,[ 10 109] ; [ 8 81],[ 10.29807692 108.70192308] ; [ 7.70192308 81.29807692],0
s4,1,0.942657,0.005174,[ 16 103] ; [12 75],[ 16.17475728 102.82524272] ; [11.82524272 75.17475728],0
n5,1,0.944853,0.004785,[77 42] ; [58 31],[77.23557692 41.76442308] ; [57.76442308 31.23557692],0
v1,1,0.953761,0.003362,[38 80] ; [29 60],[38.19323671 79.80676329] ; [28.80676329 60.19323671],0
