Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.735575,[45 56] ; [426 119],[73.63931889 27.36068111] ; [397.36068111 147.63931889],1
n4,1,0.0,42.388148,[51 51] ; [438 108],[76.97222222 25.02777778] ; [412.02777778 133.97222222],1
p11,1,8e-06,19.956504,[62 40] ; [443 105],[79.24615385 22.75384615] ; [425.75384615 122.24615385],1
r4,1,3.9e-05,16.919164,[85 17] ; [519  29],[94.78153846  7.21846154] ; [509.21846154  38.78153846],1
p4,1,4.5e-05,16.641118,[43 58] ; [349 195],[61.38294574 39.61705426] ; [330.61705426 213.38294574],1
p10,1,0.00014,14.507505,[68 31] ; [457  83],[81.33802817 17.66197183] ; [443.66197183  96.33802817],1
s5,1,0.000716,11.447159,[16 80] ; [180 348],[30.15384615 65.84615385] ; [165.84615385 362.15384615],1
p6,1,0.00105,10.737305,[21 77] ; [209 331],[35.32915361 62.67084639] ; [194.67084639 345.32915361],0
s6,1,0.00147,10.116435,[55 47] ; [376 161],[68.79812207 33.20187793] ; [362.20187793 174.79812207],0
v1,1,0.002972,8.824373,[39 59] ; [300 235],[52.48341232 45.51658768] ; [286.51658768 248.48341232],0
d2,1,0.004317,8.145249,[35 66] ; [274 273],[48.16203704 52.83796296] ; [260.83796296 286.16203704],0
p9,1,0.006598,7.379338,[75 24] ; [465  73],[83.92464678 15.07535322] ; [456.07535322  81.92464678],0
s7,1,0.006814,7.321239,[33 62] ; [260 262],[45.11345219 49.88654781] ; [247.88654781 274.11345219],0
r3,1,0.009405,6.744258,[92  9] ; [529  18],[96.79166667  4.20833333] ; [524.20833333  22.79166667],0
p3,1,0.00997,6.640319,[38 62] ; [284 262],[49.84520124 50.15479876] ; [272.15479876 273.84520124],0
p8,1,0.012139,6.290429,[41 58] ; [297 242],[52.44827586 46.55172414] ; [285.55172414 253.44827586],0
r2,1,0.015174,5.896154,[93  8] ; [528  16],[97.24186047  3.75813953] ; [523.75813953  20.24186047],0
p12,1,0.016237,5.777018,[ 2 97] ; [ 50 495],[ 7.99378882 91.00621118] ; [ 44.00621118 500.99378882],0
u1,1,0.016949,5.701617,[13 89] ; [128 420],[22.12615385 79.87384615] ; [118.87384615 429.12615385],0
b1,1,0.0209,5.335125,[46 56] ; [182 366],[35.77846154 66.22153846] ; [192.22153846 355.77846154],0
u3,1,0.031472,4.627016,[26  6] ; [95 60],[20.70588235 11.29411765] ; [100.29411765  54.70588235],0
p5,1,0.032856,4.553282,[ 5 95] ; [ 67 477],[11.18012422 88.81987578] ; [ 60.81987578 483.18012422],0
u2,1,0.035221,4.43444,[24  8] ; [85 70],[18.65240642 13.34759358] ; [90.34759358 64.65240642],0
d1,1,0.036678,4.365301,[54 48] ; [350 198],[63.39692308 38.60307692] ; [340.60307692 207.39692308],0
v3,1,0.036724,4.363147,[28 67] ; [216 313],[37.1474359 57.8525641] ; [206.8525641 322.1474359],0
