Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003537,8.507621,[ 8 26] ; [9 4],[12.29787234 21.70212766] ; [4.70212766 8.29787234],0
v3,1,0.007795,7.080061,[ 6 31] ; [7 6],[ 9.62 27.38] ; [3.38 9.62],0
s6,1,0.014529,5.972648,[ 5 32] ; [6 7],[ 8.14 28.86] ; [ 2.86 10.14],0
n5,1,0.015834,5.821206,[30  7] ; [6 7],[26.64 10.36] ; [9.36 3.64],0
n3,1,0.055205,3.675897,[ 7 13] ; [6 2],[ 9.28571429 10.71428571] ; [3.71428571 4.28571429],0
p2,1,0.058632,3.575676,[ 8 29] ; [6 6],[10.57142857 26.42857143] ; [3.42857143 8.57142857],0
p3,1,0.066343,3.371271,[ 6 31] ; [5 7],[ 8.30612245 28.69387755] ; [2.69387755 9.30612245],0
p10,1,0.090546,2.864646,[10 26] ; [7 6],[12.48979592 23.51020408] ; [4.51020408 8.48979592],0
s2,1,0.091306,2.851203,[ 4 33] ; [4 9],[ 5.92 31.08] ; [ 2.08 10.92],0
s5,1,0.164529,1.932096,[ 3 33] ; [ 3 10],[ 4.40816327 31.59183673] ; [ 1.59183673 11.40816327],0
p8,1,0.177897,1.815106,[ 5 31] ; [4 9],[ 6.6122449 29.3877551] ; [ 2.3877551 10.6122449],0
u3,1,0.226023,1.465714,[ 3 12] ; [2 2],[ 3.94736842 11.05263158] ; [1.05263158 2.94736842],0
r2,1,0.248024,1.334398,[20 14] ; [10  3],[21.70212766 12.29787234] ; [8.29787234 4.70212766],0
s4,1,0.260785,1.264585,[ 8 29] ; [ 1 12],[ 6.66 30.34] ; [ 2.34 10.66],0
n6,1,0.26392,1.248076,[18 19] ; [4 9],[16.28 20.72] ; [5.72 7.28],0
p1,1,0.27289,1.202161,[ 4 33] ; [ 3 10],[ 5.18 31.82] ; [ 1.82 11.18],0
n4,1,0.282209,1.156422,[26 11] ; [7 6],[24.42 12.58] ; [8.58 4.42],0
v2,1,0.325777,0.96561,[ 7 29] ; [ 1 12],[ 5.87755102 30.12244898] ; [ 2.12244898 10.87755102],0
a3,1,0.383637,0.759013,[22 14] ; [9 3],[23.25 12.75] ; [7.75 4.25],0
p5,1,0.404248,0.695652,[ 1 35] ; [ 1 11],[ 1.5 34.5] ; [ 0.5 11.5],0
d5,1,0.405756,0.691201,[22 15] ; [6 7],[20.72 16.28] ; [7.28 5.72],0
p12,1,0.429675,0.623701,[ 1 36] ; [ 1 12],[ 1.48 35.52] ; [ 0.52 12.48],0
s1,1,0.451873,0.565951,[ 3 34] ; [ 2 11],[ 3.7 33.3] ; [ 1.3 11.7],0
n2,1,0.473521,0.513747,[10 11] ; [5 3],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
a7,1,0.509358,0.435385,[16 21] ; [7 6],[17.02 19.98] ; [5.98 7.02],0
d3,1,0.509358,0.435385,[16 21] ; [7 6],[17.02 19.98] ; [5.98 7.02],0
b4,1,0.526106,0.401907,[19 18] ; [8 5],[19.98 17.02] ; [7.02 5.98],0
d1,1,0.532375,0.389857,[15 22] ; [4 9],[14.06 22.94] ; [4.94 8.06],0
s7,1,0.580941,0.304716,[ 6 28] ; [3 9],[ 6.65217391 27.34782609] ; [2.34782609 9.65217391],0
a6,1,0.640032,0.2187,[17 20] ; [5 8],[16.28 20.72] ; [5.72 7.28],0
a2,1,0.662438,0.190575,[ 4 33] ; [ 2 11],[ 4.44 32.56] ; [ 1.56 11.44],0
p7,1,0.681519,0.168421,[ 7 29] ; [3 9],[ 7.5 28.5] ; [2.5 9.5],0
a4,1,0.730647,0.118519,[13 23] ; [5 7],[13.5 22.5] ; [4.5 7.5],0
r1,1,0.763803,0.090295,[16 21] ; [5 8],[15.54 21.46] ; [5.46 7.54],0
d4,1,0.763803,0.090295,[21 16] ; [8 5],[21.46 15.54] ; [7.54 5.46],0
b5,1,0.763803,0.090295,[16 21] ; [5 8],[15.54 21.46] ; [5.46 7.54],0
u1,1,0.76519,0.089205,[ 2 35] ; [ 1 12],[ 2.22 34.78] ; [ 0.78 12.22],0
b1,1,0.774987,0.081715,[24 13] ; [9 4],[24.42 12.58] ; [8.58 4.42],0
a1,1,0.775391,0.081413,[ 7 30] ; [ 2 11],[ 6.66 30.34] ; [ 2.34 10.66],0
p4,1,0.780596,0.077586,[ 7 29] ; [ 3 10],[ 7.34693878 28.65306122] ; [ 2.65306122 10.34693878],0
d2,1,0.84028,0.040617,[15 21] ; [5 8],[14.69387755 21.30612245] ; [5.30612245 7.69387755],0
s3,1,0.851251,0.035165,[10 26] ; [3 9],[ 9.75 26.25] ; [3.25 8.75],0
s8,1,0.867172,0.027973,[ 5 32] ; [ 2 11],[ 5.18 31.82] ; [ 1.82 11.18],0
r4,1,0.867172,0.027973,[ 5 32] ; [ 2 11],[ 5.18 31.82] ; [ 1.82 11.18],0
a5,1,0.876914,0.023988,[18 19] ; [6 7],[17.76 19.24] ; [6.24 6.76],0
b2,1,0.905218,0.014178,[12 16] ; [2 3],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
b3,1,0.905218,0.014178,[12 16] ; [2 3],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
n1,1,0.908697,0.013152,[10 11] ; [4 4],[10.13793103 10.86206897] ; [3.86206897 4.13793103],0
u2,1,0.946375,0.004524,[ 4 11] ; [1 3],[ 3.94736842 11.05263158] ; [1.05263158 2.94736842],0
v4,1,0.989677,0.000167,[20 17] ; [7 6],[19.98 17.02] ; [7.02 5.98],0
