Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,80.919248,[169  86] ; [ 2 61],[137.12264151 117.87735849] ; [33.87735849 29.12264151],1
d3,1,0.0,66.696467,[198  57] ; [14 47],[171.07594937  83.92405063] ; [40.92405063 20.07594937],1
d5,1,0.0,57.229108,[229  26] ; [30 32],[208.34384858  46.65615142] ; [50.65615142 11.34384858],1
d2,1,0.00092,10.981847,[119 135] ; [15 48],[107.36908517 146.63091483] ; [26.63091483 36.36908517],1
a5,1,0.003006,8.803704,[200  55] ; [38 25],[190.8490566  64.1509434] ; [47.1509434 15.8490566],0
n4,1,0.010227,6.594937,[198  57] ; [39 24],[190.04716981  64.95283019] ; [46.95283019 16.04716981],0
u1,1,0.01052,6.544585,[ 45 210] ; [ 3 60],[ 38.49056604 216.50943396] ; [ 9.50943396 53.49056604],0
a4,1,0.011961,6.316633,[117 137] ; [18 45],[108.170347 145.829653] ; [26.829653 36.170347],0
r4,1,0.013607,6.088375,[228  27] ; [49 14],[222.12264151  32.87735849] ; [54.87735849  8.12264151],0
b4,1,0.029662,4.728783,[152 103] ; [28 35],[144.33962264 110.66037736] ; [35.66037736 27.33962264],0
a3,1,0.036384,4.378996,[180  74] ; [36 27],[173.07255521  80.92744479] ; [42.92744479 20.07255521],0
a8,1,0.082216,3.020547,[ 29 194] ; [ 3 57],[ 25.2155477 197.7844523] ; [ 6.7844523 53.2155477],0
n6,1,0.083203,3.001191,[223  31] ; [50 13],[218.7444795  35.2555205] ; [54.2555205  8.7444795],0
n1,1,0.08578,2.951842,[14 44] ; [7 8],[16.68493151 41.31506849] ; [ 4.31506849 10.68493151],0
r1,1,0.08839,2.90345,[200  55] ; [43 20],[194.85849057  60.14150943] ; [48.14150943 14.85849057],0
p2,1,0.119838,2.419431,[217  36] ; [49 14],[212.96835443  40.03164557] ; [53.03164557  9.96835443],0
a2,1,0.128255,2.313497,[ 54 201] ; [ 8 55],[ 49.71698113 205.28301887] ; [12.28301887 50.71698113],0
r3,1,0.132885,2.258473,[240  15] ; [55  7],[237.30283912  17.69716088] ; [57.69716088  4.30283912],0
v3,1,0.17856,1.809565,[ 99 149] ; [19 43],[ 94.4 153.6] ; [23.6 38.4],0
v2,1,0.204022,1.613349,[147 102] ; [30 30],[142.63106796 106.36893204] ; [34.36893204 25.63106796],0
v4,1,0.23881,1.387604,[244  11] ; [58  5],[242.16981132  12.83018868] ; [59.83018868  3.16981132],0
s5,1,0.251474,1.315097,[ 66 184] ; [12 50],[ 62.5 187.5] ; [15.5 46.5],0
a7,1,0.251896,1.312759,[191  64] ; [42 20],[187.42902208  67.57097792] ; [45.57097792 16.42902208],0
b1,1,0.257613,1.281542,[ 82 173] ; [25 38],[ 85.80188679 169.19811321] ; [21.19811321 41.80188679],0
s2,1,0.306328,1.04644,[ 42 212] ; [ 7 55],[ 39.38607595 214.61392405] ; [ 9.61392405 52.38607595],0
p12,1,0.311048,1.026221,[ 12 242] ; [ 5 58],[ 13.6214511 240.3785489] ; [ 3.3785489 59.6214511],0
p8,1,0.34026,0.909452,[140 112] ; [38 23],[143.30990415 108.69009585] ; [34.69009585 26.30990415],0
p1,1,0.342391,0.901457,[ 19 236] ; [ 7 56],[ 20.8490566 234.1509434] ; [ 5.1509434 57.8490566],0
r2,1,0.394662,0.724529,[229  23] ; [55  8],[227.2  24.8] ; [56.8  6.2],0
p11,1,0.439182,0.598419,[208  47] ; [54  9],[210.09433962  44.90566038] ; [51.90566038 11.09433962],0
n2,1,0.487652,0.481702,[37 21] ; [11  4],[38.1369863 19.8630137] ; [9.8630137 5.1369863],0
u2,1,0.529827,0.394723,[42 33] ; [17 10],[43.38235294 31.61764706] ; [15.61764706 11.38235294],0
