Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,55.05658,[ 2 66] ; [78 60],[26.40776699 41.59223301] ; [53.59223301 84.40776699],1
d3,1,0.0,43.280504,[13 53] ; [95 43],[34.94117647 31.05882353] ; [73.05882353 64.94117647],1
d5,1,0.0,34.495714,[27 40] ; [112  26],[45.42926829 21.57073171] ; [93.57073171 44.42926829],1
a5,1,1.4e-05,18.891562,[21 47] ; [87 51],[35.65048544 32.34951456] ; [72.34951456 65.65048544],1
a3,1,3.2e-05,17.278144,[26 42] ; [94 43],[39.80487805 28.19512195] ; [80.19512195 56.80487805],1
s6,1,0.000354,12.758026,[19 47] ; [75 60],[30.86567164 35.13432836] ; [63.13432836 71.86567164],1
v2,1,0.003636,8.457162,[16 50] ; [61 73],[25.41 40.59] ; [51.59 82.41],0
a7,1,0.004027,8.271509,[28 39] ; [87 51],[37.58536585 29.41463415] ; [77.41463415 60.58536585],0
v3,1,0.005934,7.570111,[10 58] ; [44 90],[18.17821782 49.82178218] ; [35.82178218 98.17821782],0
d2,1,0.006297,7.463415,[18 50] ; [63 73],[27. 41.] ; [54. 82.],0
a4,1,0.006351,7.447958,[13 55] ; [52 85],[21.56097561 46.43902439] ; [43.43902439 93.56097561],0
s5,1,0.012649,6.217595,[ 7 60] ; [33 96],[13.67346939 53.32653061] ; [ 26.32653061 102.67346939],0
r3,1,0.02065,5.356055,[47 20] ; [116  22],[53.27317073 13.72682927] ; [109.72682927  28.27317073],0
s2,1,0.024324,5.071399,[19 49] ; [61 77],[26.40776699 41.59223301] ; [53.59223301 84.40776699],0
p11,1,0.024606,5.051431,[37 31] ; [97 41],[44.23300971 23.76699029] ; [89.76699029 48.23300971],0
v1,1,0.077419,3.11827,[19 49] ; [54 79],[24.69651741 43.30348259] ; [48.30348259 84.69651741],0
b4,1,0.092693,2.826965,[33 35] ; [84 54],[38.62135922 29.37864078] ; [78.37864078 59.62135922],0
s7,1,0.097819,2.740743,[16 48] ; [49 84],[21.11675127 42.88324873] ; [43.88324873 89.11675127],0
s8,1,0.110745,2.543557,[14 54] ; [43 95],[18.81553398 49.18446602] ; [38.18446602 99.81553398],0
p6,1,0.117503,2.450294,[15 52] ; [44 89],[19.765 47.235] ; [39.235 93.765],0
a2,1,0.117605,2.448935,[ 4 64] ; [ 18 120],[ 7.26213592 60.73786408] ; [ 14.73786408 123.26213592],0
n5,1,0.129162,2.302546,[49 19] ; [84 53],[44.11707317 23.88292683] ; [88.88292683 48.11707317],0
u2,1,0.14648,2.108527,[14 28] ; [21 22],[17.29411765 24.70588235] ; [17.70588235 25.29411765],0
p10,1,0.160996,1.964851,[38 28] ; [92 44],[42.47524752 23.52475248] ; [87.52475248 48.47524752],0
a6,1,0.167525,1.904949,[33 35] ; [81 57],[37.63106796 30.36893204] ; [76.36893204 61.63106796],0
v4,1,0.180208,1.795912,[50 17] ; [114  24],[53.6 13.4] ; [110.4  27.6],0
s3,1,0.188224,1.731464,[25 42] ; [64 72],[29.37438424 37.62561576] ; [59.62561576 76.37438424],0
r4,1,0.20043,1.639235,[32 36] ; [78 60],[36.31067961 31.68932039] ; [73.68932039 64.31067961],0
p3,1,0.217901,1.51814,[21 47] ; [54 82],[25. 43.] ; [50. 86.],0
p9,1,0.240721,1.376368,[44 21] ; [102  33],[47.45 17.55] ; [98.55 36.45],0
n6,1,0.241835,1.369863,[46 22] ; [104  34],[49.51456311 18.48543689] ; [100.48543689  37.51456311],0
n2,1,0.248683,1.330687,[15  9] ; [37 12],[17.09589041  6.90410959] ; [34.90410959 14.09589041],0
p4,1,0.270108,1.2162,[25 43] ; [61 75],[28.66666667 39.33333333] ; [57.33333333 78.66666667],0
b5,1,0.272587,1.203681,[39 29] ; [90 48],[42.58252427 25.41747573] ; [86.41747573 51.58252427],0
u3,1,0.29622,1.091134,[13 29] ; [18 25],[15.31764706 26.68235294] ; [15.68235294 27.31764706],0
b2,1,0.313051,1.01776,[10 27] ; [32 56],[12.432 24.568] ; [29.568 58.432],0
b3,1,0.313051,1.01776,[10 27] ; [32 56],[12.432 24.568] ; [29.568 58.432],0
r2,1,0.429451,0.624307,[50 17] ; [105  27],[52.18592965 14.81407035] ; [102.81407035  29.18592965],0
n1,1,0.45397,0.56072,[ 7 16] ; [19 29],[ 8.42253521 14.57746479] ; [17.57746479 30.42253521],0
s4,1,0.506088,0.442148,[13 55] ; [ 32 106],[14.85436893 53.14563107] ; [ 30.14563107 107.85436893],0
n3,1,0.522099,0.409746,[17  7] ; [31 18],[15.78082192  8.21917808] ; [32.21917808 16.78082192],0
s1,1,0.579679,0.306754,[ 3 65] ; [  4 133],[ 2.32195122 65.67804878] ; [  4.67804878 132.32195122],0
p7,1,0.615785,0.251836,[34 34] ; [62 72],[32.31683168 35.68316832] ; [63.68316832 70.31683168],0
b1,1,0.627711,0.235178,[31 37] ; [58 80],[29.37864078 38.62135922] ; [59.62135922 78.37864078],0
n4,1,0.702041,0.146357,[41 27] ; [87 51],[42.25242718 25.74757282] ; [85.74757282 52.25242718],0
a1,1,0.71452,0.133804,[ 4 64] ; [ 10 128],[ 4.62135922 63.37864078] ; [  9.37864078 128.62135922],0
p1,1,0.763244,0.090736,[ 6 62] ; [ 14 124],[ 6.60194175 61.39805825] ; [ 13.39805825 124.60194175],0
p8,1,0.778726,0.07895,[23 45] ; [48 86],[23.9009901 44.0990099] ; [47.0990099 86.9009901],0
a8,1,0.827325,0.047582,[ 7 58] ; [ 13 120],[ 6.56565657 58.43434343] ; [ 13.43434343 119.56565657],0
p2,1,0.972819,0.001161,[46 22] ; [93 44],[46.10731707 21.89268293] ; [92.89268293 44.10731707],0
p12,1,0.993149,7.4e-05,[ 2 66] ; [  4 133],[ 1.9902439 66.0097561] ; [  4.0097561 132.9902439],0
