Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.005771,7.620333,[5 5] ; [ 8 52],[1.85714286 8.14285714] ; [11.14285714 48.85714286],0
v1,1,0.014224,6.010124,[6 4] ; [14 48],[2.77777778 7.22222222] ; [17.22222222 44.77777778],0
n4,1,0.028606,4.791152,[9 1] ; [33 29],[5.83333333 4.16666667] ; [36.16666667 25.83333333],0
a1,1,0.031641,4.617837,[2 8] ; [ 2 60],[0.55555556 9.44444444] ; [ 3.44444444 58.55555556],0
a2,1,0.031641,4.617837,[2 8] ; [ 2 60],[0.55555556 9.44444444] ; [ 3.44444444 58.55555556],0
b3,1,0.060343,3.527931,[4 3] ; [ 7 25],[1.97435897 5.02564103] ; [ 9.02564103 22.97435897],0
b2,1,0.060343,3.527931,[4 3] ; [ 7 25],[1.97435897 5.02564103] ; [ 9.02564103 22.97435897],0
a4,1,0.07674,3.132624,[4 6] ; [10 52],[1.94444444 8.05555556] ; [12.05555556 49.94444444],0
p11,1,0.07967,3.071613,[3 7] ; [37 25],[5.55555556 4.44444444] ; [34.44444444 27.55555556],0
p9,1,0.108299,2.578876,[9 1] ; [38 21],[6.8115942 3.1884058] ; [40.1884058 18.8115942],0
a3,1,0.113242,2.508387,[6 4] ; [21 41],[3.75 6.25] ; [23.25 38.75],0
d1,1,0.134225,2.242949,[1 9] ; [ 1 61],[0.27777778 9.72222222] ; [ 1.72222222 60.27777778],0
d5,1,0.151144,2.060667,[6 4] ; [22 39],[3.94366197 6.05633803] ; [24.05633803 36.94366197],0
r3,1,0.160683,1.967783,[5 5] ; [44 17],[6.90140845 3.09859155] ; [42.09859155 18.90140845],0
a7,1,0.183692,1.767498,[6 4] ; [23 38],[4.08450704 5.91549296] ; [24.91549296 36.08450704],0
n5,1,0.205092,1.60574,[9 1] ; [44 18],[7.36111111 2.63888889] ; [45.63888889 16.36111111],0
p2,1,0.228269,1.451613,[5 5] ; [43 19],[6.66666667 3.33333333] ; [41.33333333 20.66666667],0
p1,1,0.23712,1.397632,[2 8] ; [ 5 57],[0.97222222 9.02777778] ; [ 6.02777778 55.97222222],0
b1,1,0.239753,1.382043,[3 7] ; [31 31],[4.72222222 5.27777778] ; [29.27777778 32.72222222],0
v4,1,0.250661,1.319614,[6 4] ; [47 14],[7.46478873 2.53521127] ; [45.53521127 15.46478873],0
d2,1,0.292615,1.10755,[4 6] ; [15 47],[2.63888889 7.36111111] ; [16.36111111 45.63888889],0
s3,1,0.400154,0.707864,[5 5] ; [22 39],[3.8028169 6.1971831] ; [23.1971831 37.8028169],0
n3,1,0.419449,0.651857,[1 1] ; [19  6],[1.48148148 0.51851852] ; [18.51851852  6.48148148],0
p10,1,0.428098,0.627979,[7 3] ; [34 26],[5.85714286 4.14285714] ; [35.14285714 24.85714286],0
p3,1,0.43487,0.609783,[2 8] ; [20 42],[3.05555556 6.94444444] ; [18.94444444 43.05555556],0
p7,1,0.437445,0.602974,[4 6] ; [33 29],[5.13888889 4.86111111] ; [31.86111111 30.13888889],0
s4,1,0.475428,0.509333,[1 9] ; [12 50],[1.80555556 8.19444444] ; [11.19444444 50.80555556],0
s1,1,0.508481,0.437192,[1 9] ; [ 3 59],[0.55555556 9.44444444] ; [ 3.44444444 58.55555556],0
p4,1,0.534361,0.386091,[3 7] ; [25 37],[3.88888889 6.11111111] ; [24.11111111 37.88888889],0
p6,1,0.628255,0.234435,[3 7] ; [14 47],[2.3943662 7.6056338] ; [14.6056338 46.3943662],0
n6,1,0.629855,0.232258,[6 4] ; [42 20],[6.66666667 3.33333333] ; [41.33333333 20.66666667],0
a5,1,0.629855,0.232258,[4 6] ; [20 42],[3.33333333 6.66666667] ; [20.66666667 41.33333333],0
b5,1,0.632697,0.228421,[5 5] ; [36 26],[5.69444444 4.30555556] ; [35.30555556 26.69444444],0
n1,1,0.634072,0.22658,[1 1] ; [ 8 16],[0.69230769 1.30769231] ; [ 8.30769231 15.69230769],0
p8,1,0.639227,0.219755,[3 7] ; [23 38],[3.66197183 6.33802817] ; [22.33802817 38.66197183],0
u2,1,0.644053,0.21348,[1 3] ; [15 26],[1.42222222 2.57777778] ; [14.57777778 26.42222222],0
v2,1,0.648989,0.207177,[3 7] ; [14 46],[2.42857143 7.57142857] ; [14.57142857 45.42857143],0
s7,1,0.692566,0.156322,[3 7] ; [14 44],[2.5 7.5] ; [14.5 43.5],0
s6,1,0.742978,0.107527,[2 6] ; [19 43],[2.4 5.6] ; [18.6 43.4],0
s2,1,0.780085,0.077958,[3 7] ; [16 46],[2.63888889 7.36111111] ; [16.36111111 45.63888889],0
u3,1,0.782097,0.076501,[1 3] ; [13 28],[1.24444444 2.75555556] ; [12.75555556 28.24444444],0
r4,1,0.849612,0.035953,[5 5] ; [29 33],[4.72222222 5.27777778] ; [29.27777778 32.72222222],0
s5,1,0.892752,0.018177,[1 8] ; [ 6 56],[0.88732394 8.11267606] ; [ 6.11267606 55.88732394],0
a6,1,0.924556,0.008967,[5 5] ; [30 32],[4.86111111 5.13888889] ; [30.13888889 31.86111111],0
b4,1,0.924556,0.008967,[5 5] ; [30 32],[4.86111111 5.13888889] ; [30.13888889 31.86111111],0
s8,1,0.944253,0.00489,[2 8] ; [13 49],[2.08333333 7.91666667] ; [12.91666667 49.08333333],0
a8,1,0.986903,0.000269,[1 9] ; [ 6 53],[1.01449275 8.98550725] ; [ 5.98550725 53.01449275],0
