Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.648823,[ 32 137] ; [74 75],[ 56.33333333 112.66666667] ; [49.66666667 99.33333333],1
v1,1,0.0,32.280901,[ 46 123] ; [87 61],[70.90536278 98.09463722] ; [62.09463722 85.90536278],1
r3,1,1.4e-05,18.837824,[138  34] ; [147   6],[150.83076923  21.16923077] ; [134.16923077  18.83076923],1
p10,1,2.4e-05,17.877921,[91 80] ; [116  37],[109.25  61.75] ; [97.75 55.25],1
a7,1,0.000246,13.446008,[101  71] ; [119  34],[116.43076923  55.56923077] ; [103.56923077  49.43076923],1
s6,1,0.000316,12.975389,[ 69 103] ; [92 61],[85.20615385 86.79384615] ; [75.79384615 77.20615385],1
p9,1,0.000611,11.743639,[103  67] ; [119  33],[117.20496894  52.79503106] ; [104.79503106  47.20496894],1
d5,1,0.000769,11.314479,[114  57] ; [127  26],[127.19444444  43.80555556] ; [113.80555556  39.19444444],1
p6,1,0.001062,10.715963,[ 19 151] ; [ 38 113],[ 30.18691589 139.81308411] ; [ 26.81308411 124.18691589],0
d1,1,0.001064,10.713056,[ 67 106] ; [87 66],[81.72392638 91.27607362] ; [72.27607362 80.72392638],0
r1,1,0.001157,10.557235,[107  66] ; [120  33],[120.46319018  52.53680982] ; [106.53680982  46.46319018],0
n6,1,0.001451,10.140248,[115  57] ; [126  27],[127.54461538  44.45538462] ; [113.45538462  39.54461538],0
d3,1,0.00177,9.773946,[90 80] ; [107  46],[103.68421053  66.31578947] ; [93.31578947 59.68421053],0
s8,1,0.00515,7.826024,[ 36 137] ; [ 53 100],[ 47.23006135 125.76993865] ; [ 41.76993865 111.23006135],0
b1,1,0.00536,7.753673,[84 89] ; [ 51 102],[ 71.64110429 101.35889571] ; [63.35889571 89.64110429],0
s7,1,0.005473,7.716271,[ 45 119] ; [62 84],[ 56.60645161 107.39354839] ; [50.39354839 95.60645161],0
p11,1,0.005857,7.593636,[104  69] ; [114  39],[115.68711656  57.31288344] ; [102.31288344  50.68711656],0
d4,1,0.005957,7.563298,[115  57] ; [123  30],[125.95692308  46.04307692] ; [112.04307692  40.95692308],0
p7,1,0.00815,7.000158,[ 55 114] ; [71 80],[ 66.54375 102.45625] ; [59.45625 91.54375],0
v4,1,0.008452,6.935156,[140  32] ; [140  13],[148.18461538  23.81538462] ; [131.81538462  21.18461538],0
s2,1,0.008583,6.907571,[ 52 120] ; [67 84],[ 63.36842105 108.63157895] ; [55.63157895 95.36842105],0
r4,1,0.011157,6.440193,[123  50] ; [127  26],[132.66871166  40.33128834] ; [117.33128834  35.66871166],0
p2,1,0.013644,6.083594,[103  68] ; [112  41],[113.47222222  57.52777778] ; [101.52777778  51.47222222],0
n1,1,0.024284,5.074253,[27 44] ; [ 7 33],[21.74774775 49.25225225] ; [12.25225225 27.74774775],0
r2,1,0.048744,3.884132,[144  27] ; [139  13],[149.82352941  21.17647059] ; [133.17647059  18.82352941],0
n4,1,0.063931,3.432359,[115  58] ; [116  37],[122.58588957  50.41411043] ; [108.41411043  44.58588957],0
p4,1,0.064667,3.413456,[ 56 116] ; [65 88],[ 64.03692308 107.96307692] ; [56.96307692 96.03692308],0
a6,1,0.067511,3.342515,[106  66] ; [109  44],[113.78461538  58.21538462] ; [101.21538462  51.78461538],0
u1,1,0.121824,2.393709,[ 22 151] ; [ 29 124],[ 27.06441718 145.93558282] ; [ 23.93558282 129.06441718],0
p3,1,0.147731,2.095526,[ 44 128] ; [ 50 102],[ 49.90123457 122.09876543] ; [ 44.09876543 107.90123457],0
n3,1,0.180114,1.796686,[43 25] ; [31 10],[46.16513761 21.83486239] ; [27.83486239 13.16513761],0
a5,1,0.22097,1.498062,[104  69] ; [102  51],[109.3190184  63.6809816] ; [96.6809816 56.3190184],0
p12,1,0.232459,1.425749,[  3 169] ; [  6 147],[  4.76307692 167.23692308] ; [  4.23692308 148.76307692],0
a2,1,0.331807,0.941832,[ 31 142] ; [ 34 119],[ 34.49386503 138.50613497] ; [ 30.50613497 122.49386503],0
n5,1,0.387686,0.746189,[113  59] ; [106  45],[116.61919505  55.38080495] ; [102.38080495  48.61919505],0
d2,1,0.388308,0.744232,[ 69 102] ; [69 84],[72.83333333 98.16666667] ; [65.16666667 87.83333333],0
s1,1,0.397514,0.715833,[  9 163] ; [  5 146],[  7.45510836 164.54489164] ; [  6.54489164 144.45510836],0
b5,1,0.402777,0.700019,[103  70] ; [98 55],[106.66564417  66.33435583] ; [94.33435583 58.66564417],0
a3,1,0.435377,0.608436,[111  61] ; [105  48],[114.31384615  57.68615385] ; [101.68615385  51.31384615],0
b2,1,0.456019,0.555648,[43 67] ; [32 62],[40.44117647 69.55882353] ; [34.55882353 59.44117647],0
b3,1,0.456019,0.555648,[43 67] ; [32 62],[40.44117647 69.55882353] ; [34.55882353 59.44117647],0
s3,1,0.462811,0.539087,[75 97] ; [72 79],[78.27863777 93.72136223] ; [68.72136223 82.27863777],0
a1,1,0.521384,0.411155,[ 12 161] ; [  8 145],[ 10.61349693 162.38650307] ; [  9.38650307 143.61349693],0
u4,1,0.555163,0.348148,[  2 171] ; [  3 150],[  2.65337423 170.34662577] ; [  2.34662577 150.65337423],0
a4,1,0.627672,0.235231,[ 67 104] ; [64 89],[ 69.13888889 101.86111111] ; [61.86111111 91.13888889],0
s4,1,0.641866,0.21631,[ 22 150] ; [ 17 136],[ 20.64 151.36] ; [ 18.36 134.64],0
p1,1,0.746421,0.104563,[  8 164] ; [  6 147],[  7.40923077 164.59076923] ; [  6.59076923 146.40923077],0
b4,1,0.840974,0.04026,[101  72] ; [91 62],[101.88957055  71.11042945] ; [90.11042945 62.88957055],0
u2,1,0.846107,0.03767,[30 31] ; [24 23],[30.5 30.5] ; [23.5 23.5],0
p5,1,0.865554,0.028665,[  5 165] ; [  5 148],[  5.26315789 164.73684211] ; [  4.73684211 148.26315789],0
u3,1,0.895745,0.017171,[31 30] ; [25 23],[31.33944954 29.66055046] ; [24.66055046 23.33944954],0
a8,1,0.929792,0.007763,[ 19 143] ; [ 17 124],[ 19.24752475 142.75247525] ; [ 16.75247525 124.24752475],0
n2,1,0.95607,0.003035,[44 27] ; [25 15],[44.13513514 26.86486486] ; [24.86486486 15.13513514],0
