Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.066897,3.357568,[2 1] ; [11 42],[0.69642857 2.30357143] ; [12.30357143 40.69642857],0
p6,1,0.112045,2.525134,[1 1] ; [ 6 46],[0.25925926 1.74074074] ; [ 6.74074074 45.25925926],0
s6,1,0.115109,2.482639,[2 1] ; [13 39],[0.81818182 2.18181818] ; [14.18181818 37.81818182],0
r1,1,0.283439,1.150524,[2 1] ; [19 34],[1.125 1.875] ; [19.875 33.125],0
p11,1,0.318199,0.996334,[2 1] ; [20 33],[1.17857143 1.82142857] ; [20.82142857 32.17857143],0
a4,1,0.332234,0.940171,[2 1] ; [20 32],[1.2 1.8] ; [20.8 31.2],0
a2,1,0.332483,0.939203,[1 2] ; [ 7 46],[0.42857143 2.57142857] ; [ 7.57142857 45.42857143],0
p1,1,0.332483,0.939203,[1 2] ; [ 7 46],[0.42857143 2.57142857] ; [ 7.57142857 45.42857143],0
s5,1,0.352853,0.863171,[1 2] ; [ 7 44],[0.44444444 2.55555556] ; [ 7.55555556 43.44444444],0
d1,1,0.39167,0.733753,[2 1] ; [22 31],[1.28571429 1.71428571] ; [22.71428571 30.28571429],0
a6,1,0.469998,0.52198,[2 1] ; [24 29],[1.39285714 1.60714286] ; [24.60714286 28.39285714],0
d3,1,0.469998,0.52198,[2 1] ; [24 29],[1.39285714 1.60714286] ; [24.60714286 28.39285714],0
n6,1,0.574473,0.315256,[2 1] ; [26 26],[1.52727273 1.47272727] ; [26.47272727 25.52727273],0
b5,1,0.595961,0.281131,[2 1] ; [27 26],[1.55357143 1.44642857] ; [27.44642857 25.55357143],0
p3,1,0.605474,0.266819,[1 2] ; [11 42],[0.64285714 2.35714286] ; [11.35714286 41.64285714],0
r3,1,0.664558,0.188034,[2 1] ; [28 24],[1.63636364 1.36363636] ; [28.36363636 23.63636364],0
r4,1,0.669587,0.182086,[1 2] ; [12 41],[0.69642857 2.30357143] ; [12.30357143 40.69642857],0
a5,1,0.685448,0.164058,[2 1] ; [29 24],[1.66071429 1.33928571] ; [29.33928571 23.66071429],0
r2,1,0.717303,0.131092,[2 1] ; [28 22],[1.69811321 1.30188679] ; [28.30188679 21.69811321],0
v1,1,0.808466,0.058761,[1 2] ; [14 38],[0.81818182 2.18181818] ; [14.18181818 37.81818182],0
b1,1,0.828214,0.047086,[2 1] ; [32 21],[1.82142857 1.17857143] ; [32.17857143 20.82142857],0
a3,1,0.858903,0.031602,[2 1] ; [32 20],[1.85454545 1.14545455] ; [32.14545455 19.85454545],0
d5,1,0.929504,0.007827,[2 1] ; [34 19],[1.92857143 1.07142857] ; [34.07142857 18.92857143],0
s3,1,0.963783,0.002062,[1 2] ; [18 34],[1.03636364 1.96363636] ; [17.96363636 34.03636364],0
v2,1,0.963783,0.002062,[1 2] ; [18 34],[1.03636364 1.96363636] ; [17.96363636 34.03636364],0
b4,1,0.982142,0.000501,[2 1] ; [35 18],[1.98214286 1.01785714] ; [35.01785714 17.98214286],0
