Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,53.371827,[50 26] ; [129 393],[22.74916388 53.25083612] ; [156.25083612 365.74916388],1
p12,1,0.0,32.767424,[21 58] ; [ 35 494],[ 7.27631579 71.72368421] ; [ 48.72368421 480.27631579],1
p3,1,0.0,29.270451,[62 17] ; [244 288],[39.56464812 39.43535188] ; [266.43535188 265.56464812],1
p1,1,0.0,28.674609,[20 60] ; [ 35 495],[ 7.21311475 72.78688525] ; [ 47.78688525 482.21311475],1
p8,1,0.0,26.15035,[65 14] ; [271 254],[43.94701987 35.05298013] ; [292.05298013 232.94701987],1
p6,1,0.0,25.421437,[47 30] ; [166 359],[27.24418605 49.75581395] ; [185.75581395 339.24418605],1
s7,1,3e-06,22.018388,[52 21] ; [215 297],[33.31794872 39.68205128] ; [233.68205128 278.31794872],1
p4,1,5e-06,20.699148,[66 13] ; [301 230],[47.5295082 31.4704918] ; [319.4704918 211.5295082],1
p7,1,0.000511,12.075406,[64 13] ; [328 193],[50.47491639 26.52508361] ; [341.52508361 179.47491639],1
v3,1,0.001635,9.919404,[45 32] ; [204 313],[32.27777778 44.72222222] ; [216.72222222 300.27777778],0
s6,1,0.002554,9.101258,[59 17] ; [315 213],[47.05960265 28.94039735] ; [326.94039735 201.05960265],0
a1,1,0.004635,8.016429,[ 9 71] ; [ 21 513],[ 3.90879479 76.09120521] ; [ 26.09120521 507.90879479],0
b5,1,0.005691,7.64578,[35 45] ; [321 213],[46.38436482 33.61563518] ; [309.61563518 224.38436482],0
r3,1,0.007263,7.206686,[72  7] ; [516  15],[76.15081967  2.84918033] ; [511.84918033  19.15081967],0
p10,1,0.007424,7.167305,[75  4] ; [441  88],[67.04605263 11.95394737] ; [448.95394737  80.04605263],0
s8,1,0.008971,6.828604,[44 33] ; [220 312],[33.37931034 43.62068966] ; [230.62068966 301.37931034],0
n5,1,0.009904,6.65214,[70 10] ; [393 136],[60.82101806 19.17898194] ; [402.17898194 126.82101806],0
p9,1,0.009938,6.645949,[76  3] ; [453  75],[68.84843493 10.15156507] ; [460.15156507  67.84843493],0
b3,1,0.014798,5.940339,[32 26] ; [127 206],[23.58567775 34.41432225] ; [135.41432225 197.58567775],0
b2,1,0.014798,5.940339,[32 26] ; [127 206],[23.58567775 34.41432225] ; [135.41432225 197.58567775],0
s1,1,0.019895,5.421114,[ 5 75] ; [ 10 515],[ 1.98347107 78.01652893] ; [ 13.01652893 511.98347107],0
v1,1,0.043254,4.085438,[51 26] ; [279 238],[42.77777778 34.22222222] ; [287.22222222 229.77777778],0
u4,1,0.05479,3.688466,[ 4 76] ; [  9 525],[ 1.69381107 78.30618893] ; [ 11.30618893 522.69381107],0
r2,1,0.055554,3.665383,[70  9] ; [495  30],[73.89900662  5.10099338] ; [491.10099338  33.89900662],0
n6,1,0.069909,3.285152,[72  6] ; [450  82],[66.74754098 11.25245902] ; [455.25245902  76.74754098],0
