Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,70.911723,[298  15] ; [66 38],[273.21822542  39.78177458] ; [90.78177458 13.21822542],1
r2,1,3e-06,21.67839,[299  12] ; [84 18],[288.40920097  22.59079903] ; [94.59079903  7.40920097],1
d1,1,7e-06,20.258087,[182 131] ; [34 70],[162.1294964 150.8705036] ; [53.8705036 50.1294964],1
d4,1,1.4e-05,18.907928,[255  55] ; [64 40],[238.8647343  71.1352657] ; [80.1352657 23.8647343],1
a5,1,6.2e-05,16.053505,[223  89] ; [52 52],[206.25 105.75] ; [68.75 35.25],1
a7,1,7.1e-05,15.788233,[236  75] ; [57 46],[220.10386473  90.89613527] ; [72.89613527 30.10386473],1
v2,1,8.4e-05,15.460917,[137 161] ; [24 77],[120.24561404 177.75438596] ; [40.75438596 60.24561404],1
s3,1,0.000232,13.555279,[174 135] ; [36 66],[157.88321168 151.11678832] ; [52.11678832 49.88321168],1
s6,1,0.000276,13.22429,[198 109] ; [46 58],[182.25790754 124.74209246] ; [61.74209246 42.25790754],1
d3,1,0.000308,13.022073,[222  89] ; [53 49],[207.08232446 103.91767554] ; [67.91767554 34.08232446],1
u1,1,0.000502,12.107366,[ 55 258] ; [  4 100],[ 44.2853717 268.7146283] ; [14.7146283 89.2853717],1
r3,1,0.000702,11.483817,[295  16] ; [88 16],[287.01927711  23.98072289] ; [95.98072289  8.01927711],1
n4,1,0.000879,11.06601,[231  81] ; [59 45],[217.5  94.5] ; [72.5 31.5],1
d5,1,0.001209,10.47582,[249  63] ; [66 37],[236.81927711  75.18072289] ; [78.18072289 24.81927711],0
a2,1,0.009752,6.679725,[ 73 240] ; [12 92],[ 63.80095923 249.19904077] ; [21.19904077 82.80095923],0
p10,1,0.010064,6.623445,[237  72] ; [65 37],[227.05109489  81.94890511] ; [74.94890511 27.05109489],0
a1,1,0.012,6.310889,[  9 304] ; [ 9 95],[ 13.51079137 299.48920863] ; [ 4.48920863 99.51079137],0
a3,1,0.012164,6.28683,[216  96] ; [58 46],[205.5 106.5] ; [68.5 35.5],0
v3,1,0.014828,5.936786,[ 93 208] ; [19 84],[ 83.44554455 217.55445545] ; [28.55445545 74.44554455],0
s7,1,0.02,5.411906,[138 160] ; [33 67],[128.03517588 169.96482412] ; [42.96482412 57.03517588],0
s2,1,0.024478,5.06042,[147 164] ; [36 68],[137.13975904 173.86024096] ; [45.86024096 58.13975904],0
p3,1,0.035707,4.411051,[135 176] ; [33 71],[125.89879518 185.10120482] ; [42.10120482 61.89879518],0
p4,1,0.043321,4.082846,[164 144] ; [43 60],[155.12408759 152.87591241] ; [51.87591241 51.12408759],0
s5,1,0.045432,4.002543,[ 89 213] ; [19 80],[ 81.33665835 220.66334165] ; [26.66334165 72.33665835],0
a6,1,0.048261,3.900874,[218  93] ; [62 42],[209.8313253 101.1686747] ; [70.1686747 33.8313253],0
u3,1,0.048607,3.888889,[57 38] ; [19 26],[51.57142857 43.42857143] ; [24.42857143 20.57142857],0
