Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000112,14.924579,[38  8] ; [ 4 10],[32.2 13.8] ; [9.8 4.2],1
d3,1,0.000278,13.214992,[39  7] ; [5 9],[33.73333333 12.26666667] ; [10.26666667  3.73333333],1
p9,1,0.008621,6.899719,[35  9] ; [6 8],[31.10344828 12.89655172] ; [9.89655172 4.10344828],0
a4,1,0.012247,6.274697,[24 22] ; [ 2 12],[19.93333333 26.06666667] ; [6.06666667 7.93333333],0
a7,1,0.039909,4.221733,[36 10] ; [7 7],[32.96666667 13.03333333] ; [10.03333333  3.96666667],0
d2,1,0.042899,4.099379,[24 22] ; [ 3 11],[20.7 25.3] ; [6.3 7.7],0
a5,1,0.047275,3.935568,[33 13] ; [6 8],[29.9 16.1] ; [9.1 4.9],0
v2,1,0.04818,3.903711,[21 25] ; [ 2 11],[17.93220339 28.06779661] ; [5.06779661 7.93220339],0
p10,1,0.053818,3.718336,[32 13] ; [6 8],[28.98305085 16.01694915] ; [9.01694915 4.98305085],0
p1,1,0.068658,3.314809,[ 1 45] ; [ 2 12],[ 2.3 43.7] ; [ 0.7 13.3],0
a3,1,0.069407,3.296978,[32 14] ; [6 8],[29.13333333 16.86666667] ; [8.86666667 5.13333333],0
u2,1,0.07626,3.142857,[9 5] ; [2 6],[7. 7.] ; [4. 4.],0
s5,1,0.076824,3.130833,[18 22] ; [ 2 10],[15.38461538 24.61538462] ; [4.61538462 7.38461538],0
v4,1,0.081194,3.040844,[43  3] ; [10  3],[41.3220339  4.6779661] ; [11.6779661  1.3220339],0
b1,1,0.142821,2.147294,[16 30] ; [ 2 12],[13.8 32.2] ; [4.2 9.8],0
b5,1,0.182808,1.774647,[31 15] ; [12  2],[32.96666667 13.03333333] ; [10.03333333  3.96666667],0
p11,1,0.203018,1.620528,[24 22] ; [10  4],[26.06666667 19.93333333] ; [7.93333333 6.06666667],0
r2,1,0.210314,1.569264,[42  2] ; [12  2],[40.96551724  3.03448276] ; [13.03448276  0.96551724],0
p3,1,0.231537,1.431395,[14 32] ; [ 2 12],[12.26666667 33.73333333] ; [ 3.73333333 10.26666667],0
r4,1,0.258193,1.27842,[39  7] ; [10  4],[37.56666667  8.43333333] ; [11.43333333  2.56666667],0
n1,1,0.265572,1.239477,[ 6 10] ; [1 6],[ 4.86956522 11.13043478] ; [2.13043478 4.86956522],0
s8,1,0.280514,1.164596,[17 29] ; [ 3 11],[15.33333333 30.66666667] ; [4.66666667 9.33333333],0
p8,1,0.333769,0.934219,[ 8 37] ; [ 1 13],[ 6.86440678 38.13559322] ; [ 2.13559322 11.86440678],0
a2,1,0.347059,0.88418,[ 8 38] ; [ 1 13],[ 6.9 39.1] ; [ 2.1 11.9],0
p12,1,0.374264,0.78946,[ 1 44] ; [ 1 13],[ 1.52542373 43.47457627] ; [ 0.47457627 13.52542373],0
n4,1,0.390898,0.736145,[27 19] ; [10  4],[28.36666667 17.63333333] ; [8.63333333 5.36666667],0
r3,1,0.44169,0.591889,[40  6] ; [11  3],[39.1  6.9] ; [11.9  2.1],0
n6,1,0.473862,0.512956,[37  9] ; [10  4],[36.03333333  9.96666667] ; [10.96666667  3.03333333],0
b4,1,0.481471,0.495529,[31 15] ; [8 6],[29.9 16.1] ; [9.1 4.9],0
n3,1,0.492519,0.471018,[9 7] ; [5 2],[9.73913043 6.26086957] ; [4.26086957 2.73913043],0
p2,1,0.51116,0.431691,[25 21] ; [9 5],[26.06666667 19.93333333] ; [7.93333333 6.06666667],0
p4,1,0.564649,0.331718,[17 29] ; [ 4 10],[16.1 29.9] ; [4.9 9.1],0
s7,1,0.577097,0.310952,[19 24] ; [5 9],[18.10526316 24.89473684] ; [5.89473684 8.10526316],0
n5,1,0.605897,0.266193,[26 20] ; [9 5],[26.83333333 19.16666667] ; [8.16666667 5.83333333],0
v3,1,0.615248,0.252603,[10 36] ; [ 2 11],[ 9.3559322 36.6440678] ; [ 2.6440678 10.3559322],0
u3,1,0.665362,0.187075,[10  4] ; [5 3],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
r1,1,0.665984,0.186335,[30 16] ; [10  4],[30.66666667 15.33333333] ; [9.33333333 4.66666667],0
s6,1,0.762772,0.091109,[32 12] ; [10  3],[32.42105263 11.57894737] ; [9.57894737 3.42105263],0
n2,1,0.808605,0.058673,[10  6] ; [4 3],[9.73913043 6.26086957] ; [4.26086957 2.73913043],0
s2,1,0.812403,0.056324,[31 15] ; [7 4],[30.66666667 15.33333333] ; [7.33333333 3.66666667],0
s3,1,0.816091,0.054091,[29 17] ; [8 4],[29.34482759 16.65517241] ; [7.65517241 4.34482759],0
s1,1,0.908687,0.013155,[ 4 42] ; [ 1 12],[ 3.89830508 42.10169492] ; [ 1.10169492 11.89830508],0
v1,1,0.932696,0.007132,[17 29] ; [5 9],[16.86666667 29.13333333] ; [5.13333333 8.86666667],0
a6,1,0.967244,0.001686,[26 20] ; [8 6],[26.06666667 19.93333333] ; [7.93333333 6.06666667],0
