Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.091581,2.846364,[75 35] ; [26 22],[70.3164557 39.6835443] ; [30.6835443 17.3164557],0
p2,1,0.102969,2.65894,[74 39] ; [26 24],[69.32515337 43.67484663] ; [30.67484663 19.32515337],0
r4,1,0.110862,2.541891,[86 27] ; [32 18],[81.80368098 31.19631902] ; [36.19631902 13.80368098],0
r3,1,0.15789,1.994322,[96 15] ; [38 11],[92.9625 18.0375] ; [41.0375  7.9625],0
n1,1,0.22457,1.474925,[13 30] ; [10 12],[15.21538462 27.78461538] ; [ 7.78461538 14.21538462],0
n4,1,0.269227,1.220682,[66 45] ; [24 24],[62.83018868 48.16981132] ; [27.16981132 20.83018868],0
b4,1,0.269883,1.217339,[67 46] ; [25 25],[63.7791411 49.2208589] ; [28.2208589 21.7791411],0
p9,1,0.305116,1.051699,[43 67] ; [15 34],[40.12578616 69.87421384] ; [17.87421384 31.12578616],0
p3,1,0.316045,1.005245,[28 84] ; [16 33],[30.60869565 81.39130435] ; [13.39130435 35.60869565],0
a2,1,0.350346,0.872204,[20 93] ; [12 38],[22.18404908 90.81595092] ; [ 9.81595092 40.18404908],0
u3,1,0.369485,0.805396,[15 28] ; [ 5 16],[13.4375 29.5625] ; [ 6.5625 14.4375],0
s8,1,0.369582,0.805071,[25 88] ; [ 8 42],[22.87730061 90.12269939] ; [10.12269939 39.87730061],0
s1,1,0.397276,0.716557,[  7 103] ; [ 5 44],[  8.30188679 101.69811321] ; [ 3.69811321 45.30188679],0
v4,1,0.410857,0.67632,[93 19] ; [38 11],[91.13043478 20.86956522] ; [39.86956522  9.13043478],0
n3,1,0.425944,0.633857,[27 16] ; [11 10],[25.53125 17.46875] ; [12.46875  8.53125],0
n2,1,0.450636,0.569052,[29 15] ; [13 10],[27.58208955 16.41791045] ; [14.41791045  8.58208955],0
p5,1,0.474948,0.510442,[  4 109] ; [ 3 47],[  4.85276074 108.14723926] ; [ 2.14723926 47.85276074],0
r1,1,0.47831,0.502715,[78 33] ; [31 17],[76.09433962 34.90566038] ; [32.90566038 15.09433962],0
s5,1,0.494987,0.465667,[21 89] ; [ 7 41],[19.49367089 90.50632911] ; [ 8.50632911 39.49367089],0
a5,1,0.501271,0.452245,[66 47] ; [32 18],[67.93865031 45.06134969] ; [30.06134969 19.93865031],0
a1,1,0.509231,0.435647,[  6 107] ; [ 4 46],[  6.93251534 106.06748466] ; [ 3.06748466 46.93251534],0
r2,1,0.513741,0.42644,[98 12] ; [41  7],[96.7721519 13.2278481] ; [42.2278481  5.7721519],0
p8,1,0.519218,0.415446,[35 76] ; [18 31],[36.76875 74.23125] ; [16.23125 32.76875],0
p1,1,0.536359,0.382329,[  8 104] ; [ 5 45],[  8.98765432 103.01234568] ; [ 4.01234568 45.98765432],0
b2,1,0.54341,0.369256,[25 51] ; [11 17],[26.30769231 49.69230769] ; [ 9.69230769 18.30769231],0
b3,1,0.54341,0.369256,[25 51] ; [11 17],[26.30769231 49.69230769] ; [ 9.69230769 18.30769231],0
a8,1,0.554374,0.34954,[12 86] ; [ 4 41],[10.96503497 87.03496503] ; [ 5.03496503 39.96503497],0
d2,1,0.565028,0.331073,[57 55] ; [23 27],[55.30864198 56.69135802] ; [24.69135802 25.30864198],0
n5,1,0.565267,0.330666,[61 50] ; [24 24],[59.33962264 51.66037736] ; [25.66037736 22.33962264],0
d4,1,0.575574,0.313445,[81 31] ; [34 16],[79.50617284 32.49382716] ; [35.49382716 14.50617284],0
d5,1,0.60442,0.26838,[77 36] ; [32 18],[75.56441718 37.43558282] ; [33.43558282 16.56441718],0
d3,1,0.620756,0.244806,[70 43] ; [33 17],[71.40490798 41.59509202] ; [31.59509202 18.40490798],0
p7,1,0.649709,0.206267,[45 66] ; [18 31],[43.70625 67.29375] ; [19.29375 29.70625],0
u2,1,0.679002,0.171251,[17 25] ; [ 7 13],[16.25806452 25.74193548] ; [ 7.74193548 12.25806452],0
s7,1,0.682246,0.167608,[35 75] ; [14 35],[33.89937107 76.10062893] ; [15.10062893 33.89937107],0
s6,1,0.688631,0.160572,[49 64] ; [20 30],[47.83435583 65.16564417] ; [21.16564417 28.83435583],0
s3,1,0.710565,0.137713,[51 58] ; [24 24],[52.07006369 56.92993631] ; [22.92993631 25.07006369],0
p6,1,0.756129,0.096452,[23 87] ; [ 9 39],[22.27848101 87.72151899] ; [ 9.72151899 38.27848101],0
s2,1,0.75661,0.09606,[35 76] ; [17 33],[35.85093168 75.14906832] ; [16.14906832 33.85093168],0
v1,1,0.771293,0.084497,[40 70] ; [19 30],[40.81761006 69.18238994] ; [18.18238994 30.81761006],0
p4,1,0.793454,0.068554,[41 71] ; [19 30],[41.73913043 70.26086957] ; [18.26086957 30.73913043],0
a3,1,0.818114,0.052887,[70 40] ; [29 18],[69.36305732 40.63694268] ; [29.63694268 17.36305732],0
v2,1,0.818116,0.052886,[48 62] ; [20 28],[47.34177215 62.65822785] ; [20.65822785 27.34177215],0
a6,1,0.862945,0.0298,[73 40] ; [33 17],[73.48466258 39.51533742] ; [32.51533742 17.48466258],0
a4,1,0.867066,0.028018,[45 67] ; [19 30],[44.52173913 67.47826087] ; [19.47826087 29.52173913],0
d1,1,0.915162,0.011349,[53 60] ; [23 27],[52.68711656 60.31288344] ; [23.31288344 26.68711656],0
a7,1,0.932842,0.007101,[74 37] ; [33 16],[74.23125 36.76875] ; [32.76875 16.23125],0
v3,1,0.95123,0.003741,[30 78] ; [13 33],[30.15584416 77.84415584] ; [12.84415584 33.15584416],0
b5,1,0.95459,0.003243,[65 48] ; [29 21],[65.16564417 47.83435583] ; [28.83435583 21.16564417],0
s4,1,0.978508,0.000726,[16 97] ; [ 7 43],[15.94478528 97.05521472] ; [ 7.05521472 42.94478528],0
u1,1,0.990917,0.00013,[18 95] ; [ 8 42],[18.02453988 94.97546012] ; [ 7.97546012 42.02453988],0
