Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,42.108825,[124  41] ; [18 45],[102.76315789  62.23684211] ; [39.23684211 23.76315789],1
b5,1,3.4e-05,17.1855,[109  58] ; [22 41],[95.1173913 71.8826087] ; [35.8826087 27.1173913],1
a2,1,7.1e-05,15.79445,[ 49 118] ; [ 3 60],[ 37.75652174 129.24347826] ; [14.24347826 48.75652174],1
d3,1,0.000269,13.276147,[134  32] ; [36 27],[123.23144105  42.76855895] ; [46.76855895 16.23144105],1
u1,1,0.000509,12.082065,[ 42 125] ; [ 3 60],[ 32.67391304 134.32608696] ; [12.32608696 50.67391304],1
a3,1,0.050788,3.815248,[126  39] ; [40 23],[120.13157895  44.86842105] ; [45.86842105 17.13157895],0
s5,1,0.05644,3.639015,[69 91] ; [34 25],[75.25114155 84.74885845] ; [27.74885845 31.25114155],0
n6,1,0.075637,3.156238,[151  13] ; [53 10],[147.38325991  16.61674009] ; [56.61674009  6.38325991],0
v2,1,0.097284,2.749509,[100  65] ; [30 32],[94.49339207 70.50660793] ; [35.50660793 26.49339207],0
n1,1,0.110669,2.544643,[ 9 15] ; [9 5],[11.36842105 12.63157895] ; [6.63157895 7.36842105],0
d2,1,0.119112,2.428965,[81 85] ; [38 25],[86.26200873 79.73799127] ; [32.73799127 30.26200873],0
b4,1,0.13494,2.234727,[103  64] ; [32 31],[98.02173913 68.97826087] ; [36.97826087 26.02173913],0
b1,1,0.144836,2.125807,[ 67 100] ; [32 31],[71.8826087 95.1173913] ; [27.1173913 35.8826087],0
s8,1,0.150257,2.069644,[90 75] ; [41 22],[94.80263158 70.19736842] ; [36.19736842 26.80263158],0
v1,1,0.153413,2.037985,[110  55] ; [35 27],[105.39647577  59.60352423] ; [39.60352423 22.39647577],0
s7,1,0.155818,2.014353,[90 67] ; [42 20],[94.63013699 62.36986301] ; [37.36986301 24.63013699],0
r2,1,0.169626,1.886244,[158   6] ; [57  5],[156.01769912   7.98230088] ; [58.98230088  3.01769912],0
a5,1,0.172598,1.860233,[131  36] ; [44 19],[127.06521739  39.93478261] ; [47.93478261 15.06521739],0
p12,1,0.188689,1.727827,[ 31 136] ; [ 7 55],[ 27.71179039 139.28820961] ; [10.28820961 51.71179039],0
p3,1,0.189119,1.724464,[125  41] ; [42 21],[121.05676856  44.94323144] ; [45.94323144 17.05676856],0
r1,1,0.197901,1.657801,[141  25] ; [49 14],[137.72925764  28.27074236] ; [52.27074236 10.72925764],0
p1,1,0.201205,1.633603,[ 30 136] ; [ 7 56],[ 26.8209607 139.1790393] ; [10.1790393 52.8209607],0
s4,1,0.225644,1.468113,[ 34 128] ; [18 45],[ 37.44 124.56] ; [14.56 48.44],0
p4,1,0.228343,1.451155,[147  19] ; [52 11],[144.25327511  21.74672489] ; [54.74672489  8.25327511],0
p9,1,0.248568,1.331332,[154  13] ; [55  8],[151.75217391  15.24782609] ; [57.24782609  5.75217391],0
p11,1,0.277397,1.179798,[147  20] ; [52 11],[144.49130435  22.50869565] ; [54.50869565  8.49130435],0
s3,1,0.297717,1.084391,[97 67] ; [42 21],[100.42290749  63.57709251] ; [38.57709251 24.42290749],0
d5,1,0.305539,1.049861,[132  34] ; [53  9],[134.69298246  31.30701754] ; [50.30701754 11.69298246],0
v4,1,0.360197,0.837206,[161   4] ; [60  3],[159.93421053   5.06578947] ; [61.06578947  1.93421053],0
u4,1,0.365809,0.817852,[  6 160] ; [ 4 59],[  7.2489083 158.7510917] ; [ 2.7510917 60.2489083],0
d4,1,0.391331,0.734802,[144  22] ; [51 11],[141.97368421  24.02631579] ; [53.02631579  8.97368421],0
b2,1,0.424744,0.637151,[41 60] ; [21 23],[43.1862069 57.8137931] ; [18.8137931 25.1862069],0
b3,1,0.424744,0.637151,[41 60] ; [21 23],[43.1862069 57.8137931] ; [18.8137931 25.1862069],0
r4,1,0.447708,0.576447,[156  11] ; [57  6],[154.65652174  12.34347826] ; [58.34347826  4.65652174],0
a4,1,0.473884,0.512905,[76 91] ; [32 31],[78.4173913 88.5826087] ; [29.5826087 33.4173913],0
p7,1,0.495611,0.464323,[149  15] ; [59  4],[150.27312775  13.72687225] ; [57.72687225  5.27312775],0
