Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,36.029006,[52 75] ; [54  8],[71.22751323 55.77248677] ; [34.77248677 27.22751323],1
s2,1,2e-06,22.757572,[35 92] ; [40 23],[50.13157895 76.86842105] ; [24.86842105 38.13157895],1
s7,1,4e-06,21.280986,[29 91] ; [35 24],[42.90502793 77.09497207] ; [21.09497207 37.90502793],1
a8,1,6e-06,20.412499,[  1 113] ; [12 49],[  8.46857143 105.53142857] ; [ 4.53142857 56.46857143],1
p9,1,0.000204,13.792545,[79 48] ; [54  7],[89.84574468 37.15425532] ; [43.15425532 17.84574468],1
s3,1,0.000318,12.963326,[51 75] ; [43 20],[62.66666667 63.33333333] ; [31.33333333 31.66666667],1
p10,1,0.001325,10.307848,[74 53] ; [50 11],[83.76595745 43.23404255] ; [40.23404255 20.76595745],0
d2,1,0.003694,8.428435,[43 85] ; [35 28],[52.27225131 75.72774869] ; [25.72774869 37.27225131],0
u1,1,0.004731,7.979348,[ 10 118] ; [14 49],[ 16.08376963 111.91623037] ; [ 7.91623037 55.08376963],0
p1,1,0.010304,6.581561,[  4 122] ; [ 8 54],[  8.04255319 117.95744681] ; [ 3.95744681 58.04255319],0
r4,1,0.012769,6.200833,[112  16] ; [62  1],[116.60732984  11.39267016] ; [57.39267016  5.60732984],0
s5,1,0.030955,4.655429,[26 97] ; [21 37],[31.93922652 91.06077348] ; [15.06077348 42.93922652],0
u2,1,0.045679,3.99341,[26 23] ; [13  3],[29.4 19.6] ; [9.6 6.4],0
p6,1,0.048062,3.907808,[25 99] ; [21 42],[30.5026738 93.4973262] ; [15.4973262 47.5026738],0
u3,1,0.05531,3.672716,[27 21] ; [14  3],[30.27692308 17.72307692] ; [10.72307692  6.27692308],0
p3,1,0.06638,3.370352,[43 84] ; [30 33],[48.79473684 78.20526316] ; [24.20526316 38.79473684],0
p5,1,0.067538,3.341877,[  3 124] ; [ 5 57],[  5.37566138 121.62433862] ; [ 2.62433862 59.37566138],0
a1,1,0.074576,3.179322,[  2 126] ; [ 4 59],[  4.02094241 123.97905759] ; [ 1.97905759 61.02094241],0
v3,1,0.075384,3.161709,[30 90] ; [22 36],[35.05617978 84.94382022] ; [16.94382022 41.05617978],0
b3,1,0.083707,2.991414,[13 47] ; [16 27],[16.89320388 43.10679612] ; [12.10679612 30.89320388],0
b2,1,0.083707,2.991414,[13 47] ; [16 27],[16.89320388 43.10679612] ; [12.10679612 30.89320388],0
v4,1,0.086799,2.932759,[113  13] ; [61  2],[116.  10.] ; [58.  5.],0
a3,1,0.100059,2.704608,[78 50] ; [46 17],[83.09947644 44.90052356] ; [40.90052356 22.09947644],0
n4,1,0.123568,2.371509,[50 78] ; [32 31],[54.95287958 73.04712042] ; [27.04712042 35.95287958],0
p11,1,0.143536,2.139633,[82 46] ; [47 16],[86.45026178 41.54973822] ; [42.54973822 20.45026178],0
p4,1,0.164054,1.936451,[51 76] ; [32 31],[55.47894737 71.52105263] ; [27.52105263 35.47894737],0
p12,1,0.165773,1.920761,[  3 123] ; [ 4 58],[  4.69148936 121.30851064] ; [ 2.30851064 59.69148936],0
a5,1,0.166805,1.911425,[85 43] ; [48 15],[89.13089005 38.86910995] ; [43.86910995 19.13089005],0
v1,1,0.189764,1.719448,[47 79] ; [28 31],[51.08108108 74.91891892] ; [23.91891892 35.08108108],0
a2,1,0.204742,1.608221,[ 19 109] ; [14 49],[ 22.11518325 105.88481675] ; [10.88481675 52.11518325],0
v2,1,0.207749,1.587043,[63 58] ; [36 22],[66.92178771 54.07821229] ; [32.07821229 25.92178771],0
d1,1,0.211275,1.562668,[67 61] ; [39 24],[71.03664921 56.96335079] ; [34.96335079 28.03664921],0
p7,1,0.226341,1.463707,[63 64] ; [36 25],[66.87765957 60.12234043] ; [32.12234043 28.87765957],0
p2,1,0.230689,1.436607,[92 34] ; [51 12],[95.33333333 30.66666667] ; [47.66666667 15.33333333],0
d5,1,0.240815,1.375814,[96 32] ; [52 11],[99.18324607 28.81675393] ; [48.81675393 14.18324607],0
a4,1,0.356592,0.84986,[48 80] ; [28 35],[50.93193717 77.06806283] ; [25.06806283 37.93193717],0
r2,1,0.357136,0.84794,[121   6] ; [57  5],[119.60846561   7.39153439] ; [58.39153439  3.60846561],0
n6,1,0.376503,0.78209,[74 54] ; [40 22],[76.8 51.2] ; [37.2 24.8],0
b5,1,0.456434,0.554625,[72 56] ; [39 24],[74.38743455 53.61256545] ; [36.61256545 26.38743455],0
s1,1,0.481752,0.494894,[  7 121] ; [ 2 61],[  6.03141361 121.96858639] ; [ 2.96858639 60.03141361],0
s4,1,0.484354,0.489045,[ 23 105] ; [14 49],[ 24.79581152 103.20418848] ; [12.20418848 50.79581152],0
n3,1,0.487453,0.482143,[27  9] ; [15  3],[28.  8.] ; [14.  4.],0
b4,1,0.573022,0.317653,[80 48] ; [42 21],[81.7591623 46.2408377] ; [40.2408377 22.7591623],0
n1,1,0.587201,0.294737,[10 28] ; [ 6 12],[10.85714286 27.14285714] ; [ 5.14285714 12.85714286],0
n2,1,0.605699,0.266485,[22 15] ; [12  6],[22.87272727 14.12727273] ; [11.12727273  6.87272727],0
b1,1,0.612312,0.256822,[42 86] ; [23 40],[43.56020942 84.43979058] ; [21.43979058 41.56020942],0
a7,1,0.76772,0.087237,[95 33] ; [48 15],[95.83246073 32.16753927] ; [47.16753927 15.83246073],0
d3,1,0.781517,0.076919,[91 37] ; [46 17],[91.81151832 36.18848168] ; [45.18848168 17.81151832],0
p8,1,0.801211,0.063393,[52 75] ; [27 36],[52.80526316 74.19473684] ; [26.19473684 36.80526316],0
a6,1,0.803302,0.062039,[83 45] ; [42 21],[83.76963351 44.23036649] ; [41.23036649 21.76963351],0
d4,1,0.964674,0.001962,[108  20] ; [53 10],[107.89528796  20.10471204] ; [53.10471204  9.89528796],0
