Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,118.769278,[366  24] ; [52 51],[330.6693712  59.3306288] ; [87.3306288 15.6693712],1
r2,1,0.0,44.153722,[371  15] ; [75 24],[354.96082474  31.03917526] ; [91.03917526  7.96082474],1
v4,1,0.0,32.325024,[373  17] ; [81 22],[359.14807302  30.85192698] ; [94.85192698  8.14807302],1
r3,1,2.9e-05,17.467972,[373  16] ; [87 16],[363.69918699  25.30081301] ; [96.30081301  6.69918699],1
p2,1,0.000304,13.046463,[320  67] ; [67 34],[306.90368852  80.09631148] ; [80.09631148 20.90368852],1
a5,1,0.000588,11.812895,[294  96] ; [60 43],[280.04056795 109.95943205] ; [73.95943205 29.04056795],1
u1,1,0.000666,11.581836,[ 78 312] ; [ 6 97],[ 66.45030426 323.54969574] ; [17.54969574 85.45030426],1
v2,1,0.001255,10.407241,[221 150] ; [42 59],[206.72245763 164.27754237] ; [56.27754237 44.72245763],0
s8,1,0.002981,8.818865,[152 237] ; [24 79],[139.15447154 249.84552846] ; [36.84552846 66.15447154],0
a7,1,0.004116,8.232126,[306  83] ; [67 36],[294.91260163  94.08739837] ; [78.08739837 24.91260163],0
d1,1,0.006804,7.323903,[271 119] ; [57 46],[259.47261663 130.52738337] ; [68.52738337 34.47261663],0
u3,1,0.007432,7.165428,[68 38] ; [12 20],[61.44927536 44.55072464] ; [18.55072464 13.44927536],0
a2,1,0.009893,6.654137,[100 290] ; [14 89],[ 90.18255578 299.81744422] ; [23.81744422 79.18255578],0
p10,1,0.015953,5.808055,[300  85] ; [67 34],[290.73045267  94.26954733] ; [76.26954733 24.73045267],0
p8,1,0.018522,5.54605,[195 189] ; [38 63],[184.47835052 199.52164948] ; [48.52164948 52.47835052],0
s3,1,0.021234,5.307472,[191 195] ; [37 64],[180.71457906 205.28542094] ; [47.28542094 53.71457906],0
s7,1,0.023574,5.12567,[160 210] ; [30 68],[150.21367521 219.78632479] ; [39.78632479 58.21367521],0
p7,1,0.025252,5.006544,[229 150] ; [48 52],[219.17118998 159.82881002] ; [57.82881002 42.17118998],0
v1,1,0.025493,4.990096,[192 189] ; [37 61],[182.14822547 198.85177453] ; [46.85177453 51.14822547],0
