Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,98.25208,[149 207] ; [204  44],[208.05960265 147.94039735] ; [144.94039735 103.05960265],1
v1,1,0.0,40.232814,[165 191] ; [180  69],[203.00826446 152.99173554] ; [141.99173554 107.00826446],1
s8,1,1e-06,23.724477,[139 226] ; [144 104],[168.50734095 196.49265905] ; [114.49265905 133.50734095],1
n5,1,0.00013,14.635724,[253 108] ; [209  41],[272.96563011  88.03436989] ; [189.03436989  60.96563011],1
p3,1,0.000298,13.081043,[172 193] ; [156  96],[194.0356564 170.9643436] ; [133.9643436 118.0356564],1
s7,1,0.000361,12.724048,[159 192] ; [144  95],[180.25932203 170.74067797] ; [122.74067797 116.25932203],1
n4,1,0.000609,11.748053,[270  94] ; [215  36],[287.05691057  76.94308943] ; [197.94308943  53.05691057],1
p12,1,0.000905,11.01247,[ 20 342] ; [ 33 217],[ 31.3496732 330.6503268] ; [ 21.6503268 228.3496732],1
p5,1,0.001868,9.67471,[ 33 332] ; [ 44 208],[ 45.55105348 319.44894652] ; [ 31.44894652 220.55105348],0
p10,1,0.002478,9.156416,[295  67] ; [225  24],[308.08510638  53.91489362] ; [211.91489362  37.08510638],0
p7,1,0.00252,9.126107,[229 127] ; [186  59],[245.82362729 110.17637271] ; [169.17637271  75.82362729],0
d1,1,0.002954,8.83549,[234 131] ; [190  62],[250.82658023 114.17341977] ; [173.17341977  78.82658023],0
n6,1,0.005313,7.769553,[300  62] ; [227  23],[311.72222222  50.27777778] ; [215.27777778  34.72222222],0
p8,1,0.00546,7.720258,[196 166] ; [161  85],[212.55592105 149.44407895] ; [144.44407895 101.55592105],0
a1,1,0.010189,6.601539,[ 11 354] ; [ 19 233],[ 17.7471637 347.2528363] ; [ 12.2528363 239.7471637],0
u4,1,0.011092,6.450553,[  2 363] ; [  8 244],[  5.91572123 359.08427877] ; [  4.08427877 247.91572123],0
d2,1,0.018157,5.580916,[177 188] ; [146 105],[191.38798701 173.61201299] ; [131.61201299 119.38798701],0
a4,1,0.023531,5.128882,[161 204] ; [134 117],[174.79707792 190.20292208] ; [120.20292208 130.79707792],0
r4,1,0.024811,5.037059,[324  41] ; [237  15],[331.8719611  33.1280389] ; [229.1280389  22.8719611],0
s2,1,0.03092,4.657382,[183 180] ; [147 101],[196.05564648 166.94435352] ; [133.94435352 114.05564648],0
d5,1,0.038158,4.297948,[313  52] ; [230  22],[321.22366288  43.77633712] ; [221.77633712  30.22366288],0
s4,1,0.039403,4.243426,[ 69 291] ; [ 32 217],[ 59.7044335 300.2955665] ; [ 41.2955665 207.7044335],0
p4,1,0.043483,4.076526,[223 141] ; [173  77],[234.76221498 129.23778502] ; [161.23778502  88.76221498],0
a3,1,0.048779,3.882938,[266  98] ; [200  50],[276.26058632  87.73941368] ; [189.73941368  60.26058632],0
r3,1,0.052766,3.751315,[346  16] ; [247   4],[350.18923328  11.81076672] ; [242.81076672   8.18923328],0
p1,1,0.053374,3.732183,[ 21 342] ; [ 25 226],[ 27.19543974 335.80456026] ; [ 18.80456026 232.19543974],0
v4,1,0.058178,3.58858,[345  18] ; [245   5],[349.38009788  13.61990212] ; [240.61990212   9.38009788],0
p9,1,0.068944,3.307988,[314  48] ; [226  21],[320.98522167  41.01477833] ; [219.01477833  27.98522167],0
p11,1,0.075509,3.159012,[291  74] ; [215  37],[299.33549433  65.66450567] ; [206.66450567  45.33549433],0
u1,1,0.105388,2.622047,[ 66 299] ; [ 59 193],[ 73.9465154 291.0534846] ; [ 51.0534846 200.9465154],0
a2,1,0.105921,2.614043,[ 86 279] ; [ 74 178],[ 94.65153971 270.34846029] ; [ 65.34846029 186.65153971],0
a5,1,0.138825,2.19093,[274  91] ; [202  50],[281.58833063  83.41166937] ; [194.41166937  57.58833063],0
n3,1,0.204373,1.610845,[53 26] ; [38 11],[56.1640625 22.8359375] ; [34.8359375 14.1640625],0
