Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,68.994872,[308   7] ; [43 20],[292.5  22.5] ; [58.5  4.5],1
r2,1,0.0,26.125854,[307   6] ; [51 10],[299.60962567  13.39037433] ; [58.39037433  2.60962567],1
u1,1,8.6e-05,15.425677,[ 88 227] ; [ 3 60],[ 75.83333333 239.16666667] ; [15.16666667 47.83333333],1
v4,1,0.000105,15.053293,[307   7] ; [55  8],[301.5066313  12.4933687] ; [60.4933687  2.5066313],1
a5,1,0.000494,12.13736,[261  54] ; [40 23],[250.83333333  64.16666667] ; [50.16666667 12.83333333],1
d2,1,0.000772,11.306587,[185 130] ; [22 40],[172.95755968 142.04244032] ; [34.04244032 27.95755968],1
d1,1,0.002088,9.47081,[214 101] ; [30 33],[203.33333333 111.66666667] ; [40.66666667 22.33333333],0
r3,1,0.005794,7.613168,[303  10] ; [56  7],[298.84840426  14.15159574] ; [60.15159574  2.84840426],0
a2,1,0.006806,7.32353,[ 98 217] ; [ 9 54],[ 89.16666667 225.83333333] ; [17.83333333 45.16666667],0
u3,1,0.008806,6.861822,[44 23] ; [ 7 14],[38.82954545 28.17045455] ; [12.17045455  8.82954545],0
p8,1,0.012037,6.30539,[214  97] ; [33 30],[205.39304813 105.60695187] ; [41.60695187 21.39304813],0
s5,1,0.014589,5.965414,[128 174] ; [14 42],[119.7877095 182.2122905] ; [22.2122905 33.7877095],0
a3,1,0.015076,5.907525,[248  65] ; [41 22],[240.57712766  72.42287234] ; [48.42287234 14.57712766],0
a4,1,0.032353,4.579693,[166 148] ; [24 39],[158.24933687 155.75066313] ; [31.75066313 31.24933687],0
p4,1,0.041738,4.145806,[264  51] ; [46 17],[258.33333333  56.66666667] ; [51.66666667 11.33333333],0
v3,1,0.043614,4.071428,[156 149] ; [23 39],[148.76021798 156.23978202] ; [30.23978202 31.76021798],0
s6,1,0.048344,3.898003,[224  82] ; [37 24],[217.61852861  88.38147139] ; [43.38147139 17.61852861],0
d4,1,0.060537,3.522599,[269  45] ; [48 15],[264.0265252  49.9734748] ; [52.9734748 10.0265252],0
v2,1,0.06499,3.405222,[198 111] ; [32 30],[191.56334232 117.43665768] ; [38.43665768 23.56334232],0
a6,1,0.065311,3.397093,[226  88] ; [38 25],[219.88328912  94.11671088] ; [44.11671088 18.88328912],0
s8,1,0.087015,2.928751,[170 141] ; [27 36],[163.81550802 147.18449198] ; [33.18449198 29.81550802],0
d3,1,0.100599,2.696021,[223  92] ; [38 25],[217.5  97.5] ; [43.5 19.5],0
s2,1,0.102873,2.660436,[178 133] ; [29 34],[172.13101604 138.86898396] ; [34.86898396 28.13101604],0
