Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,64.521259,[ 1 50] ; [100  49],[25.755 25.245] ; [75.245 73.755],1
d4,1,0.0,45.512914,[21 30] ; [131  18],[38.76 12.24] ; [113.24  35.76],1
d3,1,0.0,39.453433,[15 36] ; [116  33],[33.405 17.595] ; [97.595 51.405],1
a3,1,2e-05,18.199742,[18 33] ; [103  46],[30.855 20.145] ; [90.145 58.855],1
d2,1,0.000174,14.090567,[10 41] ; [74 75],[21.42 29.58] ; [62.58 86.42],1
r1,1,0.000876,11.072787,[30 21] ; [122  27],[38.76 12.24] ; [113.24  35.76],1
a5,1,0.002182,9.389658,[25 26] ; [108  41],[33.915 17.085] ; [99.085 49.915],0
a4,1,0.003354,8.604089,[ 9 42] ; [60 89],[17.595 33.405] ; [51.405 97.595],0
r4,1,0.003695,8.427846,[38 13] ; [135  14],[44.115  6.885] ; [128.885  20.115],0
p12,1,0.004385,8.116936,[ 8 42] ; [  6 142],[ 3.53535354 46.46464646] ; [ 10.46464646 137.53535354],0
r2,1,0.007721,7.097055,[42  9] ; [138   8],[46.59898477  4.40101523] ; [133.40101523  12.59898477],0
a2,1,0.010258,6.589618,[ 2 49] ; [ 28 121],[ 7.65 43.35] ; [ 22.35 126.65],0
a7,1,0.043601,4.071964,[30 21] ; [110  39],[35.7 15.3] ; [104.3  44.7],0
u1,1,0.04936,3.86306,[ 2 49] ; [ 21 128],[ 5.865 45.135] ; [ 17.135 131.865],0
p6,1,0.100082,2.704237,[26 25] ; [56 92],[21.01507538 29.98492462] ; [60.98492462 87.01507538],0
p2,1,0.10793,2.58427,[41 10] ; [132  16],[44.33668342  6.66331658] ; [128.66331658  19.33668342],0
v2,1,0.126076,2.340171,[16 33] ; [65 79],[20.56476684 28.43523316] ; [60.43523316 83.56476684],0
n4,1,0.135078,2.233155,[31 19] ; [109  40],[35.1758794 14.8241206] ; [104.8241206  44.1758794],0
u3,1,0.187871,1.734234,[13 20] ; [24 20],[15.85714286 17.14285714] ; [21.14285714 22.85714286],0
r3,1,0.278531,1.174243,[46  5] ; [139   8],[47.65151515  3.34848485] ; [137.34848485   9.65151515],0
v4,1,0.290529,1.117167,[47  4] ; [141   6],[48.42424242  2.57575758] ; [139.57575758   7.42424242],0
n1,1,0.312951,1.018182,[1 8] ; [ 9 24],[2.14285714 6.85714286] ; [ 7.85714286 25.14285714],0
p7,1,0.3259,0.965121,[36 13] ; [117  29],[38.44615385 10.55384615] ; [114.55384615  31.44615385],0
n5,1,0.348761,0.877959,[37 13] ; [99 49],[34.34343434 15.65656566] ; [101.65656566  46.34343434],0
b5,1,0.374643,0.788205,[29 22] ; [74 75],[26.265 24.735] ; [76.735 72.265],0
a1,1,0.389237,0.741326,[ 1 50] ; [  7 142],[ 2.04 48.96] ; [  5.96 143.04],0
n2,1,0.392113,0.73238,[5 4] ; [24 10],[6.06976744 2.93023256] ; [22.93023256 11.06976744],0
v3,1,0.399733,0.70913,[16 34] ; [ 38 109],[13.70558376 36.29441624] ; [ 40.29441624 106.70558376],0
b1,1,0.430406,0.621727,[22 29] ; [55 94],[19.635 31.365] ; [57.365 91.635],0
s8,1,0.456004,0.555684,[18 33] ; [61 87],[20.24623116 30.75376884] ; [58.75376884 89.24623116],0
p4,1,0.480021,0.498815,[30 20] ; [97 51],[32.07070707 17.92929293] ; [94.92929293 53.07070707],0
n3,1,0.498543,0.458038,[5 4] ; [23 11],[5.86046512 3.13953488] ; [22.13953488 11.86046512],0
s7,1,0.530958,0.392558,[21 29] ; [66 74],[22.89473684 27.10526316] ; [64.10526316 75.89473684],0
a8,1,0.550772,0.355936,[ 5 43] ; [ 19 119],[ 6.19354839 41.80645161] ; [ 17.80645161 120.19354839],0
p9,1,0.559766,0.34011,[39 11] ; [121  27],[40.4040404  9.5959596] ; [119.5959596  28.4040404],0
s1,1,0.567919,0.326178,[ 3 47] ; [  6 142],[ 2.27272727 47.72727273] ; [  6.72727273 141.27272727],0
b4,1,0.576964,0.311168,[29 22] ; [78 71],[27.285 23.715] ; [79.715 69.285],0
s6,1,0.587354,0.294495,[30 19] ; [95 50],[31.57216495 17.42783505] ; [93.42783505 51.57216495],0
p11,1,0.587999,0.293479,[40 11] ; [122  27],[41.31  9.69] ; [120.69  28.31],0
p1,1,0.64725,0.209385,[ 6 45] ; [ 14 133],[ 5.15151515 45.84848485] ; [ 14.84848485 132.15151515],0
n6,1,0.679145,0.17109,[43  8] ; [121  27],[42.03015075  8.96984925] ; [121.96984925  26.03015075],0
a6,1,0.695686,0.152999,[32 19] ; [98 51],[33.15 17.85] ; [96.85 52.15],0
p5,1,0.771433,0.084391,[ 7 44] ; [ 18 130],[ 6.40703518 44.59296482] ; [ 18.59296482 129.40703518],0
s2,1,0.831825,0.045097,[25 26] ; [70 78],[24.34673367 26.65326633] ; [70.65326633 77.34673367],0
s3,1,0.838959,0.0413,[26 23] ; [81 67],[26.6142132 22.3857868] ; [80.3857868 67.6142132],0
s4,1,0.88279,0.021737,[10 40] ; [ 28 119],[ 9.64467005 40.35532995] ; [ 28.35532995 118.64467005],0
p10,1,0.88279,0.021737,[40 10] ; [119  28],[40.35532995  9.64467005] ; [118.64467005  28.35532995],0
b2,1,0.912354,0.012115,[ 5 18] ; [18 69],[ 4.80909091 18.19090909] ; [18.19090909 68.80909091],0
b3,1,0.912354,0.012115,[ 5 18] ; [18 69],[ 4.80909091 18.19090909] ; [18.19090909 68.80909091],0
s5,1,0.958026,0.00277,[14 35] ; [ 42 103],[14.1443299 34.8556701] ; [ 41.8556701 103.1443299],0
u2,1,0.986122,0.000303,[18 15] ; [25 21],[17.96202532 15.03797468] ; [25.03797468 20.96202532],0
p3,1,0.989487,0.000174,[29 22] ; [84 64],[28.95979899 22.04020101] ; [84.04020101 63.95979899],0
