Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000203,13.805315,[47  7] ; [27 23],[38.42307692 15.57692308] ; [35.57692308 14.42307692],1
r4,1,0.000227,13.589338,[42 13] ; [21 30],[32.68867925 22.31132075] ; [30.31132075 20.68867925],1
v4,1,0.000812,11.213843,[47  6] ; [30 20],[39.62135922 13.37864078] ; [37.37864078 12.62135922],1
p7,1,0.000828,11.17847,[30 25] ; [11 38],[21.68269231 33.31730769] ; [19.31730769 29.68269231],1
p11,1,0.001705,9.843073,[34 21] ; [16 35],[25.94339623 29.05660377] ; [24.05660377 26.94339623],0
p6,1,0.002239,9.342515,[14 40] ; [ 2 47],[ 8.38834951 45.61165049] ; [ 7.61165049 41.38834951],0
p4,1,0.002921,8.856397,[22 33] ; [ 7 43],[15.19047619 39.80952381] ; [13.80952381 36.19047619],0
b5,1,0.018347,5.562692,[32 23] ; [18 33],[25.94339623 29.05660377] ; [24.05660377 26.94339623],0
b3,1,0.022943,5.172804,[ 6 24] ; [16 18],[10.3125 19.6875] ; [11.6875 22.3125],0
b2,1,0.022943,5.172804,[ 6 24] ; [16 18],[10.3125 19.6875] ; [11.6875 22.3125],0
n3,1,0.023376,5.140316,[16  6] ; [ 9 14],[12.22222222  9.77777778] ; [12.77777778 10.22222222],0
p8,1,0.039323,4.246843,[17 38] ; [ 7 43],[12.57142857 42.42857143] ; [11.42857143 38.57142857],0
p3,1,0.041389,4.16,[18 36] ; [ 8 42],[13.5 40.5] ; [12.5 37.5],0
s1,1,0.06205,3.481714,[ 2 52] ; [ 7 43],[ 4.67307692 49.32692308] ; [ 4.32692308 45.67307692],0
s2,1,0.066738,3.361474,[11 43] ; [ 4 47],[ 7.71428571 46.28571429] ; [ 7.28571429 43.71428571],0
r1,1,0.073138,3.211158,[40 15] ; [28 22],[35.61904762 19.38095238] ; [32.38095238 17.61904762],0
a4,1,0.073306,3.207406,[16 39] ; [23 27],[20.42857143 34.57142857] ; [18.57142857 31.42857143],0
d2,1,0.080704,3.050667,[21 33] ; [28 22],[25.44230769 28.55769231] ; [23.55769231 26.44230769],0
d3,1,0.082542,3.014133,[33 22] ; [22 29],[28.53773585 26.46226415] ; [26.46226415 24.53773585],0
v1,1,0.084766,2.971066,[19 36] ; [10 41],[15.04716981 39.95283019] ; [13.95283019 37.04716981],0
n5,1,0.097654,2.743452,[23 32] ; [29 21],[27.23809524 27.76190476] ; [24.76190476 25.23809524],0
a8,1,0.107616,2.588888,[ 5 46] ; [ 1 47],[ 3.09090909 47.90909091] ; [ 2.90909091 45.09090909],0
a7,1,0.124771,2.356386,[34 20] ; [24 26],[30.11538462 23.88461538] ; [27.88461538 22.11538462],0
n6,1,0.128026,2.316278,[34 21] ; [23 26],[30.14423077 24.85576923] ; [26.85576923 22.14423077],0
v2,1,0.138543,2.194065,[23 31] ; [14 35],[19.39805825 34.60194175] ; [17.60194175 31.39805825],0
n2,1,0.16261,1.949788,[13  7] ; [12 15],[10.63829787  9.36170213] ; [14.36170213 12.63829787],0
a3,1,0.18398,1.765174,[27 28] ; [31 19],[30.38095238 24.61904762] ; [27.61904762 22.38095238],0
a2,1,0.193605,1.689972,[ 5 50] ; [ 9 42],[ 7.26415094 47.73584906] ; [ 6.73584906 44.26415094],0
p10,1,0.236752,1.39983,[15 40] ; [ 9 42],[12.45283019 42.54716981] ; [11.54716981 39.45283019],0
u3,1,0.25119,1.316671,[13 15] ; [ 6 14],[11.08333333 16.91666667] ; [ 7.91666667 12.08333333],0
a6,1,0.267064,1.231763,[36 19] ; [28 23],[33.20754717 21.79245283] ; [30.79245283 20.20754717],0
d4,1,0.283182,1.151757,[31 22] ; [35 16],[33.63461538 19.36538462] ; [32.36538462 18.63461538],0
a5,1,0.306513,1.045641,[28 27] ; [31 20],[30.61320755 24.38679245] ; [28.38679245 22.61320755],0
s8,1,0.353573,0.860591,[ 6 49] ; [ 3 48],[ 4.66981132 50.33018868] ; [ 4.33018868 46.66981132],0
s4,1,0.353573,0.860591,[ 6 49] ; [ 3 48],[ 4.66981132 50.33018868] ; [ 4.33018868 46.66981132],0
d1,1,0.360162,0.837329,[20 35] ; [23 28],[22.31132075 32.68867925] ; [20.68867925 30.31132075],0
n1,1,0.391278,0.734966,[ 6 14] ; [11 15],[ 7.39130435 12.60869565] ; [ 9.60869565 16.39130435],0
s3,1,0.429051,0.625392,[17 38] ; [12 38],[15.19047619 39.80952381] ; [13.80952381 36.19047619],0
v3,1,0.474884,0.510589,[14 39] ; [10 39],[12.47058824 40.52941176] ; [11.52941176 37.47058824],0
s7,1,0.478995,0.50115,[10 40] ; [ 7 41],[ 8.67346939 41.32653061] ; [ 8.32653061 39.67346939],0
d5,1,0.486426,0.484421,[37 18] ; [31 20],[35.28301887 19.71698113] ; [32.71698113 18.28301887],0
p1,1,0.661075,0.19222,[ 4 50] ; [ 5 46],[ 4.62857143 49.37142857] ; [ 4.37142857 46.62857143],0
r2,1,0.750383,0.10121,[46  9] ; [39  9],[45.38834951  9.61165049] ; [39.61165049  8.38834951],0
u2,1,0.769854,0.085595,[13 15] ; [ 8 11],[12.5106383 15.4893617] ; [ 8.4893617 10.5106383],0
s5,1,0.82696,0.047787,[ 6 48] ; [ 5 46],[ 5.65714286 48.34285714] ; [ 5.34285714 45.65714286],0
b1,1,0.845866,0.03779,[27 28] ; [26 25],[27.5 27.5] ; [25.5 25.5],0
n4,1,0.862404,0.030038,[35 20] ; [31 19],[34.57142857 20.42857143] ; [31.42857143 18.57142857],0
u1,1,0.900142,0.015746,[ 5 50] ; [ 5 46],[ 5.18867925 49.81132075] ; [ 4.81132075 46.18867925],0
b4,1,0.946586,0.004488,[32 23] ; [30 21],[32.16981132 22.83018868] ; [29.83018868 21.16981132],0
p12,1,0.967445,0.001666,[ 1 53] ; [ 1 50],[ 1.02857143 52.97142857] ; [ 0.97142857 50.02857143],0
