Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,115.906036,[42 72] ; [325  50],[85.55828221 28.44171779] ; [281.44171779  93.55828221],1
p10,1,1.8e-05,18.407501,[72 39] ; [312  61],[88.0661157 22.9338843] ; [295.9338843  77.0661157],1
p3,1,0.00017,14.132024,[29 85] ; [169 205],[46.25409836 67.74590164] ; [151.74590164 222.25409836],1
a5,1,0.000227,13.589337,[64 50] ; [279  97],[79.8 34.2] ; [263.2 112.8],1
p4,1,0.000326,12.912877,[38 76] ; [196 177],[54.7761807 59.2238193] ; [179.2238193 193.7761807],1
v1,1,0.000329,12.898915,[35 73] ; [190 175],[51.37420719 56.62579281] ; [173.62579281 191.37420719],1
a2,1,0.000389,12.584551,[ 11 103] ; [ 95 281],[24.66122449 89.33877551] ; [ 81.33877551 294.66122449],1
s7,1,0.000749,11.362899,[31 81] ; [163 194],[46.32835821 65.67164179] ; [147.67164179 209.32835821],1
v3,1,0.001055,10.728495,[26 80] ; [154 212],[40.42372881 65.57627119] ; [139.57627119 226.42372881],0
p11,1,0.001355,10.266031,[77 37] ; [307  69],[89.33877551 24.66122449] ; [294.66122449  81.33877551],0
r4,1,0.005816,7.606415,[91 23] ; [337  39],[99.5755102 14.4244898] ; [328.4244898  47.5755102],0
p1,1,0.009888,6.655015,[  1 111] ; [ 28 347],[  6.66940452 105.33059548] ; [ 22.33059548 352.66940452],0
p9,1,0.011715,6.353548,[80 30] ; [308  61],[89.10229645 20.89770355] ; [298.89770355  70.10229645],0
a4,1,0.012405,6.25211,[36 78] ; [167 206],[47.51950719 66.48049281] ; [155.48049281 217.51950719],0
s8,1,0.013555,6.095139,[31 83] ; [149 224],[42.13552361 71.86447639] ; [137.86447639 235.13552361],0
r1,1,0.021437,5.290922,[79 35] ; [297  76],[88.0164271 25.9835729] ; [287.9835729  85.0164271],0
a6,1,0.022205,5.229621,[66 48] ; [261 115],[76.07755102 37.92244898] ; [250.92244898 125.07755102],0
u1,1,0.036737,4.362584,[ 11 103] ; [ 67 309],[18.14693878 95.85306122] ; [ 59.85306122 316.14693878],0
d2,1,0.039433,4.242096,[44 70] ; [185 188],[53.60574949 60.39425051] ; [175.39425051 197.60574949],0
s6,1,0.042348,4.121254,[62 51] ; [242 128],[71.12215321 41.87784679] ; [232.87784679 137.12215321],0
b1,1,0.048805,3.88205,[31 83] ; [140 236],[39.78367347 74.21632653] ; [131.21632653 244.78367347],0
n1,1,0.054491,3.697592,[ 7 25] ; [36 52],[11.46666667 20.53333333] ; [31.53333333 56.46666667],0
d5,1,0.055571,3.664876,[83 31] ; [305  71],[90.26938776 23.73061224] ; [297.73061224  78.26938776],0
a3,1,0.079025,3.084842,[69 44] ; [262 113],[76.6454918 36.3545082] ; [254.3545082 120.6454918],0
n2,1,0.10998,2.554508,[20 11] ; [71 19],[23.31404959  7.68595041] ; [67.68595041 22.31404959],0
p8,1,0.114261,2.494281,[41 73] ; [164 206],[48.28512397 65.71487603] ; [156.71487603 213.28512397],0
p12,1,0.122906,2.379897,[  3 111] ; [ 24 351],[  6.29447853 107.70552147] ; [ 20.70552147 354.29447853],0
p2,1,0.142351,2.152364,[82 30] ; [299  76],[87.62217659 24.37782341] ; [293.37782341  81.62217659],0
d1,1,0.142859,2.14689,[56 58] ; [214 162],[62.81632653 51.18367347] ; [207.18367347 168.81632653],0
p5,1,0.16322,1.944137,[  5 108] ; [ 31 340],[  8.40495868 104.59504132] ; [ 27.59504132 343.40495868],0
a7,1,0.174131,1.847018,[86 28] ; [258 117],[80.19631902 33.80368098] ; [263.80368098 111.19631902],0
u3,1,0.221506,1.494588,[18 26] ; [59 55],[21.44303797 22.55696203] ; [55.55696203 58.44303797],0
b2,1,0.223028,1.484783,[15 41] ; [ 81 148],[18.86315789 37.13684211] ; [ 77.13684211 151.86315789],0
b3,1,0.223028,1.484783,[15 41] ; [ 81 148],[18.86315789 37.13684211] ; [ 77.13684211 151.86315789],0
v4,1,0.285791,1.139345,[103   9] ; [356  20],[105.3442623   6.6557377] ; [353.6557377  22.3442623],0
s2,1,0.290289,1.118283,[46 67] ; [172 199],[50.89669421 62.10330579] ; [167.10330579 203.89669421],0
u2,1,0.306189,1.047043,[18 26] ; [56 56],[20.87179487 23.12820513] ; [53.12820513 58.87179487],0
s4,1,0.30948,1.032892,[23 91] ; [ 60 313],[19.42915811 94.57084189] ; [ 63.57084189 309.42915811],0
r2,1,0.318894,0.993479,[101  11] ; [347  26],[103.4556701   8.5443299] ; [344.5443299  28.4556701],0
a8,1,0.368301,0.809389,[11 92] ; [ 48 292],[13.71783296 89.28216704] ; [ 45.28216704 294.71783296],0
p7,1,0.379278,0.773041,[53 60] ; [190 178],[57.08731809 55.91268191] ; [185.91268191 182.08731809],0
s3,1,0.423831,0.639668,[54 57] ; [196 174],[57.69230769 53.30769231] ; [192.30769231 177.69230769],0
s1,1,0.479346,0.50035,[  2 112] ; [ 11 358],[  3.06832298 110.93167702] ; [  9.93167702 359.06832298],0
d3,1,0.566638,0.328341,[77 37] ; [243 133],[74.44897959 39.55102041] ; [245.55102041 130.44897959],0
r3,1,0.653397,0.201645,[108   6] ; [350  24],[106.99180328   7.00819672] ; [351.00819672  22.99180328],0
n3,1,0.74193,0.108438,[23  8] ; [64 26],[22.2892562  8.7107438] ; [64.7107438 25.2892562],0
a1,1,0.76113,0.092415,[  3 111] ; [ 12 364],[  3.48979592 110.51020408] ; [ 11.51020408 364.48979592],0
b5,1,0.770719,0.084934,[68 46] ; [230 146],[69.33061224 44.66938776] ; [228.66938776 147.33061224],0
s5,1,0.788485,0.071973,[31 79] ; [108 258],[32.12184874 77.87815126] ; [106.87815126 259.12184874],0
b4,1,0.78973,0.071108,[68 46] ; [219 157],[66.77142857 47.22857143] ; [220.22857143 155.77142857],0
v2,1,0.848857,0.03632,[57 52] ; [192 168],[57.86993603 51.13006397] ; [191.13006397 168.86993603],0
d4,1,0.904531,0.014386,[90 24] ; [298  77],[90.45398773 23.54601227] ; [297.54601227  77.45398773],0
