Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7.1e-05,15.772982,[128 234] ; [45 30],[143.30892449 218.69107551] ; [29.69107551 45.30892449],1
s6,1,0.000238,13.501311,[263 104] ; [73  7],[275.86577181  91.13422819] ; [60.13422819 19.86577181],1
p6,1,0.000616,11.728384,[168 200] ; [54 27],[181.95100223 186.04899777] ; [40.04899777 40.95100223],1
s3,1,0.000712,11.457946,[205 160] ; [62 19],[218.50896861 146.49103139] ; [48.49103139 32.50896861],1
s2,1,0.001058,10.722458,[205 164] ; [61 20],[218.12 150.88] ; [47.88 33.12],0
a8,1,0.007414,7.16975,[ 51 281] ; [ 3 74],[ 43.83374083 288.16625917] ; [10.16625917 66.83374083],0
v3,1,0.019659,5.441956,[160 194] ; [24 54],[150.77777778 203.22222222] ; [33.22222222 44.77777778],0
v2,1,0.021435,5.291038,[225 134] ; [39 41],[215.89066059 143.10933941] ; [48.10933941 31.89066059],0
n4,1,0.02256,5.202072,[312  61] ; [59 22],[304.80837004  68.19162996] ; [66.19162996 14.80837004],0
s7,1,0.038049,4.302838,[194 158] ; [53 25],[202.19534884 149.80465116] ; [44.80465116 33.19534884],0
d1,1,0.073138,3.211144,[273 100] ; [67 14],[279.33920705  93.66079295] ; [60.66079295 20.33920705],0
b3,1,0.088333,2.90449,[104 141] ; [13 32],[ 98.84482759 146.15517241] ; [18.15517241 26.84482759],0
b2,1,0.088333,2.90449,[104 141] ; [13 32],[ 98.84482759 146.15517241] ; [18.15517241 26.84482759],0
v1,1,0.114192,2.495228,[224 137] ; [42 38],[217.74603175 143.25396825] ; [48.25396825 31.74603175],0
s1,1,0.1601,1.973278,[ 11 358] ; [ 5 76],[ 13.12 355.88] ; [ 2.88 78.12],0
p3,1,0.170903,1.875002,[247 126] ; [60 21],[252.22687225 120.77312775] ; [54.77312775 26.22687225],0
d3,1,0.174201,1.846416,[298  75] ; [70 11],[302.34361233  70.65638767] ; [65.65638767 15.34361233],0
s8,1,0.205888,1.600109,[186 184] ; [47 34],[191.15299335 178.84700665] ; [41.84700665 39.15299335],0
p7,1,0.217342,1.521838,[265 103] ; [63 17],[269.42857143  98.57142857] ; [58.57142857 21.42857143],0
a7,1,0.236523,1.401196,[285  87] ; [57 24],[280.84768212  91.15231788] ; [61.15231788 19.84768212],0
r3,1,0.252886,1.307287,[359  13] ; [75  5],[357.18584071  14.81415929] ; [76.81415929  3.18584071],0
b4,1,0.28247,1.155166,[220 153] ; [53 28],[224.29295154 148.70704846] ; [48.70704846 32.29295154],0
u1,1,0.282723,1.153955,[ 85 288] ; [23 58],[ 88.73127753 284.26872247] ; [19.26872247 61.73127753],0
p11,1,0.286631,1.135377,[313  60] ; [64 17],[309.73788546  63.26211454] ; [67.26211454 13.73788546],0
u4,1,0.288208,1.127974,[ 13 360] ; [ 1 80],[ 11.50220264 361.49779736] ; [ 2.49779736 78.50220264],0
p9,1,0.343948,0.89566,[333  37] ; [70 11],[330.62084257  39.37915743] ; [72.37915743  8.62084257],0
a1,1,0.346261,0.887112,[ 24 349] ; [ 3 78],[ 22.18281938 350.81718062] ; [ 4.81718062 76.18281938],0
d2,1,0.400108,0.708001,[206 166] ; [49 32],[209.40397351 162.59602649] ; [45.59602649 35.40397351],0
p12,1,0.40156,0.703651,[ 39 333] ; [ 6 75],[ 36.95364238 335.04635762] ; [ 8.04635762 72.95364238],0
p5,1,0.410447,0.677507,[ 64 305] ; [11 70],[ 61.5 307.5] ; [13.5 67.5],0
u2,1,0.416923,0.658973,[61 32] ; [10  8],[59.48648649 33.51351351] ; [11.51351351  6.48648649],0
b1,1,0.442168,0.59065,[144 229] ; [35 46],[147.06387665 225.93612335] ; [31.93612335 49.06387665],0
d5,1,0.443295,0.587738,[335  38] ; [75  6],[336.85022026  36.14977974] ; [73.14977974  7.85022026],0
a4,1,0.464584,0.534827,[190 182] ; [45 36],[192.98013245 179.01986755] ; [42.01986755 38.98013245],0
p10,1,0.506492,0.441307,[321  49] ; [68 13],[319.13525499  50.86474501] ; [69.86474501 11.13525499],0
p1,1,0.538603,0.378136,[ 33 337] ; [ 9 72],[ 34.45676275 335.54323725] ; [ 7.54323725 73.45676275],0
b5,1,0.556099,0.346504,[217 156] ; [50 31],[219.36343612 153.63656388] ; [47.63656388 33.36343612],0
a3,1,0.564643,0.331729,[278  94] ; [63 18],[280.02649007  91.97350993] ; [60.97350993 20.02649007],0
a2,1,0.589604,0.290964,[104 269] ; [25 56],[105.9845815 267.0154185] ; [23.0154185 57.9845815],0
n3,1,0.595075,0.282488,[45 21] ; [12  4],[45.87804878 20.12195122] ; [11.12195122  4.87804878],0
p8,1,0.6981,0.150456,[242 129] ; [54 26],[243.49445676 127.50554324] ; [52.50554324 27.49445676],0
n2,1,0.846026,0.03771,[47 19] ; [11  5],[46.68292683 19.31707317] ; [11.31707317  4.68292683],0
r4,1,0.858233,0.031907,[343  30] ; [74  7],[342.60132159  30.39867841] ; [74.39867841  6.60132159],0
n5,1,0.875761,0.024444,[296  75] ; [64 17],[295.48672566  75.51327434] ; [64.51327434 16.48672566],0
a5,1,0.881659,0.022161,[302  71] ; [65 16],[301.52202643  71.47797357] ; [65.47797357 15.52202643],0
v4,1,0.887449,0.020032,[356  15] ; [78  3],[356.22566372  14.77433628] ; [77.77433628  3.22566372],0
n1,1,0.900043,0.015777,[24 43] ; [ 6 10],[24.21686747 42.78313253] ; [ 5.78313253 10.21686747],0
p2,1,0.907836,0.013402,[335  35] ; [73  8],[334.72283814  35.27716186] ; [73.27716186  7.72283814],0
r1,1,0.947634,0.004314,[308  63] ; [67 14],[307.79867257  63.20132743] ; [67.20132743 13.79867257],0
u3,1,0.952218,0.003591,[62 30] ; [12  6],[61.89090909 30.10909091] ; [12.10909091  5.89090909],0
a6,1,0.966954,0.001716,[257 116] ; [56 25],[257.15638767 115.84361233] ; [55.84361233 25.15638767],0
n6,1,0.986754,0.000276,[324  46] ; [70 10],[323.95555556  46.04444444] ; [70.04444444  9.95555556],0
r2,1,0.995468,3.2e-05,[346  23] ; [75  5],[345.98886414  23.01113586] ; [75.01113586  4.98886414],0
